Scenario,Policy,Seed,Time,TxTotal,TxPerNodePerMin,RMSE,RangeResidual_MAE,AngleResidual_MAE
none_moving,baseline,1043,0,0,,40.425794479498926,NaN,NaN
none_moving,baseline,1043,1,0,0,40.425794479498926,NaN,NaN
none_moving,baseline,1043,2,25,75,40.38572751466969,8.191190704382995,1.5380900285436525
none_moving,baseline,1043,3,32,64,40.137567793941464,6.815266637235885,1.230804331994189
none_moving,baseline,1043,4,58,87,39.94671502490567,6.112854068026466,1.3824191479285677
none_moving,baseline,1043,5,64,76.80000000000001,39.8379944565769,5.524968628767532,1.5215065222924802
none_moving,baseline,1043,6,90,90,39.73593978896029,5.116521341710021,1.7534206596167075
none_moving,baseline,1043,7,96,82.28571428571428,39.63612926343527,4.592301886460626,2.035686055858124
none_moving,baseline,1043,8,120,90,39.54817624190285,4.097644031483591,2.1049778205871066
none_moving,baseline,1043,9,127,84.66666666666667,39.424844920340846,3.8005289650670444,2.148203680946302
none_moving,baseline,1043,10,154,92.4,39.34151064154428,3.6391561809852626,2.179560893187274
none_moving,baseline,1043,11,161,87.81818181818183,39.344986778410316,3.4478877377719153,2.2882679311317875
none_moving,baseline,1043,12,186,93,39.357503334574936,3.2314433508165656,2.4134673587568045
none_moving,baseline,1043,13,192,88.61538461538461,39.4152052291304,3.115834737310195,2.4080504000937473
none_moving,baseline,1043,14,219,93.85714285714285,39.48010360802981,3.077082624970624,2.3826297803302636
none_moving,baseline,1043,15,226,90.4,39.47331176524536,3.3274443578978925,2.3941784327348925
none_moving,baseline,1043,16,253,94.875,39.520296011415965,3.537150205132048,2.3926995610630937
none_moving,baseline,1043,17,260,91.76470588235294,39.606665531995375,3.7061655563075813,2.387078242288786
none_moving,baseline,1043,18,287,95.66666666666667,39.70686152613199,3.8075000257817986,2.404399783146587
none_moving,baseline,1043,19,294,92.84210526315789,39.862086246825555,3.857469376432975,2.42489451515337
none_moving,baseline,1043,20,321,96.30000000000001,39.992176571078744,3.9260474659493574,2.436042262446606
none_moving,baseline,1043,21,328,93.71428571428571,40.081915705141896,4.017855177581864,2.4496377145766135
none_moving,baseline,1043,22,354,96.54545454545455,40.17985795923415,4.140276453759606,2.4517342550974526
none_moving,baseline,1043,23,360,93.91304347826086,40.26645364896156,4.01355942975905,2.4623584256270816
none_moving,baseline,1043,24,385,96.25,40.34907859008406,3.9897954285153316,2.449333080735492
none_moving,baseline,1043,25,392,94.08,40.46186140315477,4.080918262815493,2.4613173218450397
none_moving,baseline,1043,26,419,96.69230769230768,40.5671730039693,4.139665029973968,2.4845515164939536
none_moving,baseline,1043,27,426,94.66666666666667,40.661746088859736,4.095707231181029,2.4951766043863723
none_moving,baseline,1043,28,453,97.07142857142857,40.74072874970076,4.0577332659740275,2.495473123941037
none_moving,baseline,1043,29,460,95.17241379310344,40.83080146486338,4.0229849443602035,2.5033851230691266
none_moving,baseline,1043,30,485,97,40.90612755115323,4.041548112220577,2.493353905043796
none_moving,baseline,1043,31,495,95.80645161290322,40.956386366744276,4.080662884282908,2.511012625799199
none_moving,baseline,1043,32,522,97.875,41.011728058252224,4.113992471810015,2.5235724096501215
none_moving,baseline,1043,33,529,96.18181818181817,41.07960824291469,4.076506098190909,2.517216109274963
none_moving,baseline,1043,34,555,97.94117647058823,41.145066906824034,4.003165265851038,2.5286042488309235
none_moving,baseline,1043,35,562,96.34285714285714,41.2115099898769,4.010053427009905,2.4894745765995063
none_moving,baseline,1043,36,590,98.33333333333334,41.266375107828146,3.9936859036994017,2.4956045261390067
none_moving,baseline,1043,37,596,96.64864864864865,41.30313066625744,4.079496906236934,2.51424302690821
none_moving,baseline,1043,38,622,98.21052631578948,41.33268545608732,4.028884130501983,2.537262362739147
none_moving,baseline,1043,39,629,96.76923076923076,41.36807306655774,3.691865621504277,2.55661249134615
none_moving,baseline,1043,40,656,98.39999999999999,41.41652492128016,3.5709499734992813,2.5293128739258677
none_moving,baseline,1043,41,666,97.46341463414633,41.46584730135984,3.752961804501406,2.5109070425876503
none_moving,baseline,1043,42,693,99,41.50920713038885,3.8889261068888414,2.5305272595810484
none_moving,baseline,1043,43,699,97.53488372093024,41.528960834199424,3.905249485577977,2.551162196637002
none_moving,baseline,1043,44,726,99,41.546364716103206,3.9216636357365644,2.5752142475064437
none_moving,baseline,1043,45,733,97.73333333333333,41.60165179377055,4.003827477211135,2.5611669170855107
none_moving,baseline,1043,46,763,99.52173913043477,41.647800788825386,4.091860523245971,2.571189517805325
none_moving,baseline,1043,47,769,98.17021276595746,41.680779421101946,4.080220570511158,2.5601490515871466
none_moving,baseline,1043,48,795,99.375,41.70648999433123,4.082363144621942,2.570389948535855
none_moving,baseline,1043,49,801,98.08163265306122,41.71843676210931,4.104011769845597,2.578836961182977
none_moving,baseline,1043,50,825,99,41.73892101330176,4.121731738086714,2.588640738478069
none_moving,baseline,1043,51,835,98.23529411764706,41.74172708871511,4.120426108620794,2.5740240726113583
none_moving,baseline,1043,52,862,99.46153846153847,41.75523460658815,4.138706457069013,2.5583174525039807
none_moving,baseline,1043,53,868,98.26415094339623,41.79902507201531,4.237211873648575,2.59480720657127
none_moving,baseline,1043,54,894,99.33333333333334,41.84273412465066,4.304098792755394,2.587511140049173
none_moving,baseline,1043,55,900,98.18181818181819,41.879052709858406,4.306163154491495,2.612752908253054
none_moving,baseline,1043,56,930,99.64285714285714,41.90866970617712,4.346309395292123,2.611160954118243
none_moving,baseline,1043,57,937,98.63157894736842,41.94503634653692,4.350953711940243,2.599776536757934
none_moving,baseline,1043,58,964,99.72413793103449,41.97877470912727,4.347900210352046,2.611311089656468
none_moving,baseline,1043,59,970,98.64406779661017,41.980571522089775,4.385099628567456,2.5985612356591363
none_moving,baseline,1043,60,994,99.4,41.99039251404155,4.430852472019494,2.596555967041614
none_moving,baseline,1043,61,1004,98.75409836065575,42.015387157828684,4.4864354847130254,2.5850767823481378
none_moving,baseline,1043,62,1030,99.6774193548387,42.02852614915186,4.522034138188478,2.596431797170644
none_moving,baseline,1043,63,1037,98.76190476190476,42.02296275574276,4.4808087196893505,2.602727106283972
none_moving,baseline,1043,64,1064,99.75,42.027319248234946,4.473746253802696,2.6101570248597374
none_moving,baseline,1043,65,1071,98.86153846153846,42.07328091252686,4.563624802056403,2.620713817445369
none_moving,baseline,1043,66,1101,100.09090909090908,42.12126249134277,4.615027418807554,2.619989957458881
none_moving,baseline,1043,67,1107,99.13432835820896,42.12692768844949,4.664749042278316,2.6153600534119232
none_moving,baseline,1043,68,1133,99.97058823529412,42.13148787945969,4.691670768372257,2.630060885726619
none_moving,baseline,1043,69,1140,99.1304347826087,42.15701081255923,4.691833857969082,2.6420375203778237
none_moving,baseline,1043,70,1166,99.94285714285714,42.181454411993236,4.727313006253968,2.6231547565734408
none_moving,baseline,1043,71,1175,99.29577464788733,42.18808906957526,4.753422328399796,2.6469265279916656
none_moving,baseline,1043,72,1201,100.08333333333333,42.195570443146416,4.769178493624937,2.649991778038615
none_moving,baseline,1043,73,1207,99.2054794520548,42.23893991591336,4.793468975617015,2.6325710640400493
none_moving,baseline,1043,74,1233,99.97297297297297,42.27667595259411,4.862634715795358,2.6438182773434455
none_moving,baseline,1043,75,1240,99.2,42.26022530207752,4.929167445761881,2.6306977898446333
none_moving,baseline,1043,76,1270,100.26315789473685,42.25184068954277,4.945830765984468,2.644592581647494
none_moving,baseline,1043,77,1277,99.5064935064935,42.23470509556366,4.95406730000648,2.6388997027252503
none_moving,baseline,1043,78,1304,100.3076923076923,42.21511942255513,4.978680497081699,2.6433139594653907
none_moving,baseline,1043,79,1311,99.56962025316456,42.228159116940176,5.105786074123015,2.6729492931107974
none_moving,baseline,1043,80,1338,100.35000000000001,42.24611195582707,5.213477795280233,2.650435680746138
none_moving,baseline,1043,81,1346,99.7037037037037,42.256583128357725,5.243668532627679,2.6878443069074254
none_moving,baseline,1043,82,1373,100.46341463414635,42.27852272101867,5.379727426827587,2.672881119343006
none_moving,baseline,1043,83,1380,99.75903614457832,42.274437305955644,5.456159956639198,2.682005790479034
none_moving,baseline,1043,84,1407,100.5,42.26987526352822,5.576476640333442,2.7019179283416017
none_moving,baseline,1043,85,1414,99.81176470588235,42.273420240696886,5.768968256148011,2.711612742648758
none_moving,baseline,1043,86,1443,100.67441860465117,42.27680248453918,5.956623045211579,2.7247609969082025
none_moving,baseline,1043,87,1448,99.86206896551725,42.29894394265783,6.1463886438531485,2.729661984018581
none_moving,baseline,1043,88,1474,100.50000000000001,42.31773839693314,6.279613818741248,2.7292366798587686
none_moving,baseline,1043,89,1480,99.7752808988764,42.301833341687605,6.403066945765438,2.736632986733583
none_moving,baseline,1043,90,1505,100.33333333333333,42.296754679578065,6.442960972452932,2.7656078188978257
none_moving,baseline,1043,91,1513,99.75824175824177,42.31154967401963,6.465786651934496,2.776204780118595
none_moving,baseline,1043,92,1538,100.30434782608695,42.33061368681088,6.524391596091539,2.781038755867254
none_moving,baseline,1043,93,1545,99.6774193548387,42.378583933938046,6.570100772192674,2.7636771284461448
none_moving,baseline,1043,94,1571,100.27659574468085,42.415612662788824,6.63073687258624,2.767592843691797
none_moving,baseline,1043,95,1577,99.6,42.42783560839733,6.6785389912868025,2.7867477376745655
none_moving,baseline,1043,96,1606,100.37499999999999,42.44702577649355,6.697394994503285,2.776575482982024
none_moving,baseline,1043,97,1613,99.77319587628867,42.46734119914421,6.783082963667668,2.7788604132613655
none_moving,baseline,1043,98,1639,100.34693877551021,42.47498869686483,6.828315583795262,2.7803718627143574
none_moving,baseline,1043,99,1646,99.75757575757576,42.51536107682173,6.7367508179723705,2.7757504270340294
none_moving,baseline,1043,100,1672,100.32,42.5351986309816,6.7167188473366135,2.7883927746954185
none_moving,baseline,1043,101,1682,99.92079207920791,42.54321430239358,6.79531992344156,2.8045337345942953
none_moving,baseline,1043,102,1709,100.52941176470588,42.5522605103713,6.822665093954078,2.793780604673638
none_moving,baseline,1043,103,1715,99.90291262135923,42.54703389410498,6.796616257728448,2.772049691249411
none_moving,baseline,1043,104,1740,100.38461538461539,42.53888699288585,6.81198532774948,2.775817576655281
none_moving,baseline,1043,105,1746,99.77142857142857,42.50963950512713,6.814183858564094,2.7749473511378
none_moving,baseline,1043,106,1776,100.52830188679245,42.486953802929726,6.8068057422832355,2.784922481914413
none_moving,baseline,1043,107,1782,99.9252336448598,42.50579973625217,6.75498628083369,2.780469171118213
none_moving,baseline,1043,108,1809,100.5,42.525994785108246,6.7435986106478945,2.7748458927079978
none_moving,baseline,1043,109,1816,99.96330275229357,42.55364104126419,6.876507978897448,2.7883855327569345
none_moving,baseline,1043,110,1841,100.41818181818182,42.567796741694785,6.95382142083404,2.7902047488779465
none_moving,baseline,1043,111,1851,100.05405405405405,42.576991807088135,6.976503598559497,2.7780955033919636
none_moving,baseline,1043,112,1878,100.60714285714286,42.579916477588135,7.007249214268559,2.767721711129557
none_moving,baseline,1043,113,1884,100.0353982300885,42.57846910978639,7.017123926630781,2.795968722689753
none_moving,baseline,1043,114,1910,100.52631578947368,42.5842907669205,7.016025918674619,2.791071659214821
none_moving,baseline,1043,115,1916,99.96521739130434,42.59392788071671,6.978629194382903,2.787809804511847
none_moving,baseline,1043,116,1946,100.6551724137931,42.610618107808065,6.984344018892309,2.7852878572165345
none_moving,baseline,1043,117,1953,100.15384615384616,42.598758353662994,7.0545442489889085,2.783272410811825
none_moving,baseline,1043,118,1977,100.52542372881356,42.579115134084915,7.095478529082513,2.8019595089007265
none_moving,baseline,1043,119,1984,100.03361344537815,42.55847827559201,7.039180235527497,2.7776794263974236
none_moving,baseline,1043,120,2011,100.55,42.5386942222389,7.017565833634647,2.788728830689679
none_moving,baseline,1043,121,2020,100.16528925619835,42.53323120928261,6.974078391752755,2.786971889034209
none_moving,baseline,1043,122,2047,100.67213114754098,42.53549386287428,6.944942443483099,2.7985246461119737
none_moving,baseline,1043,123,2053,100.14634146341464,42.54401332439682,6.997830824762099,2.798082624882087
none_moving,baseline,1043,124,2080,100.64516129032258,42.54886284459174,7.018744745406075,2.781702813098286
none_moving,baseline,1043,125,2086,100.12799999999999,42.553525557554714,7.0424174474485755,2.783576543617102
none_moving,baseline,1043,126,2115,100.71428571428571,42.552751444172095,7.0538415991527375,2.7812880838631826
none_moving,baseline,1043,127,2121,100.20472440944881,42.55229313979793,7.019338422133133,2.7840169652593336
none_moving,baseline,1043,128,2148,100.6875,42.54895499463064,7.024045575220924,2.804141067865492
none_moving,baseline,1043,129,2153,100.13953488372094,42.52224445680515,7.016575680723491,2.7881044591332156
none_moving,baseline,1043,130,2180,100.61538461538463,42.515560066389085,6.998435906774334,2.77659862504631
none_moving,baseline,1043,131,2190,100.30534351145039,42.544688409803356,7.016269749285281,2.8003904677984464
none_moving,baseline,1043,132,2216,100.72727272727272,42.56472639919042,7.02970700157089,2.7911970910757846
none_moving,baseline,1043,133,2222,100.2406015037594,42.56860105512091,6.963815359034541,2.7687208681673527
none_moving,baseline,1043,134,2247,100.61194029850745,42.576887876427314,6.9345287625907535,2.76200453476854
none_moving,baseline,1043,135,2253,100.13333333333334,42.53436745376793,6.891160987902785,2.773950424697049
none_moving,baseline,1043,136,2283,100.72058823529413,42.50974880368381,6.912634758483323,2.77970360086603
none_moving,baseline,1043,137,2289,100.24817518248176,42.518659603514585,6.992343621892495,2.780364068256432
none_moving,baseline,1043,138,2316,100.69565217391305,42.51771764064276,6.998981429935325,2.7795106724160545
none_moving,baseline,1043,139,2321,100.18705035971222,42.520459955148816,7.027930462390647,2.802122859882168
none_moving,baseline,1043,140,2347,100.58571428571427,42.53630980147733,7.0345694950147655,2.811843246490802
none_moving,baseline,1043,141,2356,100.25531914893617,42.55636253544845,7.069312547076484,2.7879184499640823
none_moving,baseline,1043,142,2382,100.64788732394365,42.55481188988482,7.11667061129032,2.7743819649412242
none_moving,baseline,1043,143,2389,100.23776223776224,42.550295164046425,7.072382818053277,2.778982778042079
none_moving,baseline,1043,144,2414,100.58333333333334,42.551690273002265,7.070503710852011,2.7781102495802608
none_moving,baseline,1043,145,2419,100.09655172413794,42.53468705280603,7.179364652514982,2.7903328396584817
none_moving,baseline,1043,146,2449,100.64383561643837,42.526978281855655,7.243508238818685,2.7852292440994857
none_moving,baseline,1043,147,2455,100.20408163265306,42.54737241747585,7.176320418697964,2.783934297649723
none_moving,baseline,1043,148,2481,100.58108108108108,42.55817280469689,7.157497559066896,2.780673256521585
none_moving,baseline,1043,149,2486,100.10738255033557,42.55027585373375,7.1553080743140125,2.7716574799127436
none_moving,baseline,1043,150,2511,100.44,42.55607996648576,7.147816917766851,2.767281335203702
none_moving,baseline,1043,151,2520,100.13245033112582,42.5479640278189,7.096534576102374,2.781278239904752
none_moving,baseline,1043,152,2546,100.5,42.54802940566077,7.081888623864503,2.7802260427225787
none_moving,baseline,1043,153,2553,100.11764705882354,42.535746148835976,7.082204307448428,2.7740936143500865
none_moving,baseline,1043,154,2579,100.48051948051946,42.53523914925482,7.083848685193453,2.7886140493870086
none_moving,baseline,1043,155,2585,100.06451612903226,42.5433905926616,7.133454308012108,2.7751013054400997
none_moving,baseline,1043,156,2615,100.57692307692308,42.54586075481864,7.1501469756135,2.7709395034969555
none_moving,baseline,1043,157,2621,100.16560509554141,42.55896417671929,7.200901769874293,2.78092200164418
none_moving,baseline,1043,158,2648,100.55696202531647,42.55743725097033,7.2126630204253015,2.781517723721381
none_moving,baseline,1043,159,2655,100.18867924528303,42.563415251081146,7.165832129131222,2.7684302251999333
none_moving,baseline,1043,160,2682,100.575,42.56265879229265,7.2004808945300365,2.794924169274956
none_moving,baseline,1043,161,2690,100.24844720496895,42.53909030450829,7.192666104576554,2.7905340001179963
none_moving,baseline,1043,162,2714,100.5185185185185,42.5326797272003,7.168413788444449,2.786419815947991
none_moving,baseline,1043,163,2720,100.12269938650306,42.55287979736644,7.1333671584902145,2.782904982468051
none_moving,baseline,1043,164,2747,100.5,42.559302842579505,7.123661864624315,2.7653516700488594
none_moving,baseline,1043,165,2752,100.07272727272726,42.56882883014254,7.244796050525621,2.7993131231214017
none_moving,baseline,1043,166,2781,100.51807228915663,42.57865405395789,7.302018314123133,2.7824729135370916
none_moving,baseline,1043,167,2788,100.1676646706587,42.55271697383237,7.174530905456948,2.758150100636878
none_moving,baseline,1043,168,2815,100.53571428571429,42.539531396175796,7.0736389844582845,2.7731626275495413
none_moving,baseline,1043,169,2820,100.11834319526626,42.54652895730826,7.074125581623387,2.7827151927788343
none_moving,baseline,1043,170,2845,100.41176470588235,42.54033015143246,7.083887717063658,2.7926627289663304
none_moving,baseline,1043,171,2854,100.14035087719297,42.54678058606528,7.059777003242481,2.7726131056782655
