Scenario,Time,Baseline_Tx,Baseline_TxPerNodePerMin,Baseline_RMSE,ETM_Tx,ETM_TxPerNodePerMin,ETM_RMSE,Baseline_MAE,Baseline_RMSE_Aligned,Baseline_MAE_Aligned,Baseline_PairwiseDist_MAE,Baseline_RangeResidual_MAE,Baseline_AngleResidual_MAE,ETM_MAE,ETM_RMSE_Aligned,ETM_MAE_Aligned,ETM_PairwiseDist_MAE,ETM_RangeResidual_MAE,ETM_AngleResidual_MAE
none_moving,31,687,132.96774193548387,39.801828616196005,371,71.80645161290322,40.094326504231645,36.286984920003434,17.76601706625554,16.667825735515017,13.179998820918808,2.2243550670172985,2.408308794215345,36.59433805919538,17.83206693241674,16.599011138219502,12.828422790459667,1.9364449074075922,2.436459313133242
none_moving,32,721,135.1875,40.01604133917215,385,72.1875,40.16379691897345,36.48573847377292,17.80707317118936,16.636914462864297,13.047804846105423,2.1422247950123605,2.399643964384105,36.651629561173614,17.878912529610233,16.668780327826973,12.796479275803971,2.1454745298493774,2.4018005649950074
none_moving,33,733,133.27272727272725,40.22120133963098,401,72.9090909090909,40.3685282886361,36.6909845459218,17.85010165459985,16.66431826304277,12.964233795374746,2.1140163417659976,2.414277294916115,36.83304817727513,17.8625985082408,16.597436399676845,12.687849764975324,2.198807938212142,2.4433384430841807
none_moving,34,764,134.82352941176472,40.445105638389684,415,73.23529411764706,40.48706895471708,36.881905965306416,17.779963191941327,16.57581041169613,12.880298143954482,2.264367049616431,2.4307041613259535,36.92539626211408,17.90026736629286,16.601220698241786,12.640526000586819,2.351365369227959,2.4348141510183425
none_moving,35,777,133.2,40.55454658841003,427,73.2,40.71270572815978,36.980164093965186,17.75351564138513,16.57731622451108,12.82837935559596,2.4034466678945483,2.4232225200087747,37.127589207004085,17.868558998495082,16.512655171644592,12.568075071629952,2.4729604694147658,2.4436950409929175
none_moving,36,810,135,40.67049626914571,428,71.33333333333333,40.917747341174056,37.06970950464187,17.778215919152125,16.593735985513128,12.793935183174934,2.484847904171506,2.4254168304847608,37.32089539053483,17.834268432373555,16.46567283056907,12.509253747013645,2.5278324968341175,2.449282479623444
none_moving,37,823,133.45945945945945,40.78362273644348,434,70.37837837837837,41.09017834651242,37.161134119503366,17.817240270122493,16.54575850201823,12.722352377253555,2.64573178698809,2.441702094468329,37.459009395006646,17.835519284319595,16.449667742299223,12.470601989337943,2.7171143999900083,2.4566671544218557
none_moving,38,856,135.1578947368421,40.91837814363827,434,68.52631578947368,41.18863315629351,37.29468183935134,17.806918421953345,16.489101731838538,12.63190560345538,2.743311596688494,2.446768377840379,37.511964928550086,17.894841661438278,16.48182433505023,12.437805694839618,2.7866913660889847,2.459692684733644
none_moving,39,870,133.84615384615384,41.00412672856366,434,66.76923076923076,41.308593378694276,37.36057461611661,17.880427007336145,16.477508975279843,12.533044699130054,2.8893578908940065,2.457107686765915,37.599247395315516,17.945721846446997,16.486534365396192,12.378637820543036,2.8926799294422247,2.4639200159783803
none_moving,40,903,135.45000000000002,41.0818284550546,434,65.10000000000001,41.44086394306347,37.399897024594985,17.84338073589213,16.438023372026002,12.489948035224247,2.968208055693037,2.4549739221141063,37.70385168739952,17.983425887969933,16.4693501879727,12.3041493888121,2.990068564789012,2.4725921188430346
none_moving,41,914,133.7560975609756,41.25484936178741,434,63.512195121951216,41.56901563073765,37.53322854143542,17.7813226167077,16.359348831147834,12.342927260851992,3.0232900904430156,2.4714582642452427,37.80682768178414,18.021009958533632,16.44937474727314,12.226599906788124,3.0887422772375186,2.4807337276556614
none_moving,42,947,135.2857142857143,41.3851627215305,434,62,41.6935871896228,37.670655733394476,17.78180085508304,16.324860182813744,12.205949534652273,3.03836190482687,2.464791896848047,37.908104016512176,18.058135928699993,16.427552329735796,12.158840219893388,3.1889200258867154,2.488993818558749
none_moving,43,961,134.09302325581393,41.495412499977846,436,60.83720930232558,41.80353120257776,37.78746963495142,17.818151760752237,16.276195684064906,12.118340906130033,2.840417191896204,2.475724849986314,37.97135327264009,18.07111538039837,16.385139527003325,12.095050119484599,3.359746934767627,2.5098254482324625
none_moving,44,995,135.6818181818182,41.55181514447935,440,60.00000000000001,41.925246565256,37.83729770451833,17.959794274317044,16.332502263875895,12.047295417563053,2.894505747010247,2.5008656928652613,38.075989535721945,18.083358602492616,16.314374254815785,12.003657017852081,3.5914451839453116,2.500944372693867
none_moving,45,1008,134.4,41.61465811977678,444,59.199999999999996,42.01927275047507,37.856007374448254,18.068506210100665,16.39512779897648,12.027708523486597,3.2241670998023024,2.4832005071895664,38.1279025458809,18.12767332965158,16.34757972102222,11.978128035768226,3.7010576985154864,2.5043112298870795
none_moving,46,1039,135.52173913043478,41.71051557745967,448,58.43478260869564,42.13969732032397,37.91029083621272,18.1311657936681,16.45794455517717,11.986128832341624,3.391647620941188,2.495322996082441,38.24715902222522,18.158598447088064,16.40265369739175,11.877619468571071,3.882759888631892,2.514595392500543
none_moving,47,1051,134.17021276595744,41.86340561223937,452,57.70212765957447,42.248002457456096,38.03067438023179,18.15703305576887,16.42897879417565,11.878406280587193,3.4085522551331664,2.5187938030929167,38.35245531964037,18.189654574487278,16.46205116939415,11.790047001204634,4.038295368174065,2.5265572022903133
none_moving,48,1084,135.5,41.937580864600754,456,57,42.347548919194715,38.12271260848665,18.288420227677427,16.548351717557328,11.798262677032604,3.596056792153952,2.526314120179444,38.44251906462522,18.25917559754063,16.590765091389223,11.734873131361692,4.122423473068463,2.5274277441212063
none_moving,49,1096,134.20408163265304,42.120607935510364,461,56.44897959183674,42.449378617792284,38.283479667991124,18.32964267638462,16.596677821383913,11.796090168019381,3.797290147283441,2.552195716895566,38.54590086206539,18.31871760336229,16.699512868898157,11.655100183004915,4.188757220841813,2.542238460185763
none_moving,50,1129,135.48,42.15794111090169,465,55.8,42.44865730819852,38.27793597402837,18.31344188284819,16.64759734226007,11.788328380671762,3.9856907372982247,2.5356451750709765,38.54800960045296,18.42585769374948,16.866310957660076,11.660002167838863,4.357000432477094,2.5441442473440037
none_moving,51,1143,134.47058823529412,42.24190569315225,466,54.82352941176471,42.46646088800676,38.35866168165346,18.31172463863293,16.690187959621632,11.695999541757033,4.06264487749884,2.544661149641196,38.56035618429593,18.52025781556637,17.013154997312416,11.676737717222593,4.4961652503084695,2.5573544709408806
none_moving,52,1176,135.69230769230768,42.4039391722274,471,54.34615384615385,42.506983220709024,38.474857261743225,18.31095513874703,16.718664782129718,11.634040385322475,4.117584931175316,2.5453818028126407,38.58196564735115,18.508162867412445,17.053517830088012,11.67317977039524,4.63191706719727,2.5695891227372747
none_moving,53,1189,134.60377358490567,42.38508542854446,471,53.320754716981135,42.605814108353485,38.46900736168337,18.379451621834246,16.807508010169094,11.635261975414217,4.515158606104835,2.532994226695885,38.668067003281166,18.46592979444065,17.06322028200335,11.653844200090605,4.815499819943899,2.588276506728231
none_moving,54,1221,135.66666666666666,42.50334431799927,471,52.333333333333336,42.6722254024574,38.574204660832706,18.438827671207115,16.872191555926634,11.573512911612516,4.525201440929494,2.5646509890776663,38.71722401236235,18.478292447658752,17.120296830193166,11.647449255806254,4.939482254747397,2.5966534094469282
none_moving,55,1234,134.61818181818182,42.543503066166174,471,51.38181818181818,42.74013856562795,38.624078233472744,18.463153532365634,16.95269541316198,11.555849097168759,4.595855557788824,2.5674292761818536,38.77006986293129,18.50761214315219,17.191280909727936,11.64182109182897,5.063095209340213,2.605579781915321
none_moving,56,1267,135.75,42.64059895224826,471,50.464285714285715,42.806447298587905,38.69987111486383,18.573231063971836,17.099411213646487,11.586675320047402,4.6502881842210115,2.561355426117596,38.82203571408928,18.548596626305166,17.271727021560054,11.636892675996108,5.183000687573651,2.6141874256852042
none_moving,57,1280,134.73684210526315,42.676377246448205,471,49.578947368421055,42.870054068421794,38.6952381209169,18.693021401233057,17.231660776483743,11.62161684932441,4.686853117118887,2.5722068326151484,38.8719711103995,18.59760465238631,17.358481641965977,11.636680888776457,5.299477049252722,2.62262785799206
none_moving,58,1311,135.6206896551724,42.73979924922608,476,49.241379310344826,42.88179304355263,38.75128431472427,18.78556667432356,17.37539142504108,11.610467707879167,4.688007359066279,2.5904542916752744,38.870743177503435,18.69713312877709,17.489353269310634,11.666037269073978,5.454800997866847,2.62061021259105
none_moving,59,1320,134.23728813559322,42.75525461132965,493,50.13559322033898,42.99720384254202,38.780869144784006,18.760431303970627,17.40001941855921,11.602111131126954,4.754631427111232,2.5856927119360584,38.995552493132706,18.674341679864444,17.50319355261245,11.613772654449697,5.397040373205539,2.640621242035818
none_moving,60,1354,135.4,42.80655975229209,510,51,43.044305287724534,38.81169067220831,18.771854068953306,17.451562372404563,11.59062834177696,4.711181821815244,2.622456902364976,39.01820459279822,18.72273433587599,17.5934645383288,11.623179332818747,5.502209374403562,2.639434279794786
none_moving,61,1365,134.2622950819672,42.97556262534335,528,51.9344262295082,43.12311383775072,38.95764402314725,18.81009186507752,17.491893846578073,11.593009995755432,5.080229446785205,2.6270194026488634,39.118923602276496,18.73140267360392,17.634778101484116,11.608260461409401,5.565690441169693,2.6508682860517716
none_moving,62,1396,135.09677419354836,43.04648960305326,545,52.74193548387096,43.18052316430184,39.035249473166395,18.866558138323793,17.584423614835522,11.55178629342616,5.174333610244743,2.604092521832754,39.14920586026968,18.76051708876543,17.68540350119847,11.639563762046457,5.614817568577452,2.6441403756540547
none_moving,63,1410,134.28571428571428,43.15314496198875,559,53.238095238095234,43.168847746021925,39.127805490109004,18.90451891048347,17.66251824051054,11.525728927798427,5.28304047692661,2.6243435968190854,39.16288110831546,18.820380965022235,17.784176260698928,11.658214904770304,5.644852470643445,2.666571600273165
none_moving,64,1442,135.1875,43.25674456218816,577,54.09375,43.251262371276596,39.21473434239277,18.982267972616444,17.75952381408596,11.565812472086403,5.510273304243948,2.6501374605364134,39.21542072947016,18.899627196622124,17.86776863021799,11.724408881157268,5.573553154957403,2.68070469164253
none_moving,65,1453,134.12307692307695,43.183417490534076,591,54.55384615384616,43.241620392700966,39.13704574501884,19.074223287574654,17.900280354718525,11.640812948259573,5.6347753198999735,2.6347411149169027,39.17656422799239,19.020533429151257,18.00222809900017,11.798376117918156,5.826641132326837,2.6722127508554094
none_moving,66,1484,134.9090909090909,43.175090978832586,597,54.27272727272727,43.29081295647334,39.11438542326949,19.063797691054653,17.942543425856027,11.69933860731087,5.643018462646883,2.6446074461643945,39.21432153553593,19.07434229346043,18.07755453083856,11.823305877230755,5.811405440566635,2.6802950226131044
none_moving,67,1496,133.97014925373134,43.172373345557496,600,53.731343283582085,43.33844954494097,39.12824167595211,19.108134502379833,18.009063757862236,11.717024169209541,5.598882927202049,2.647385412861763,39.21952927037857,19.21607807289731,18.24548365643976,11.911277618075603,5.906555907880631,2.686301602466471
none_moving,68,1529,134.91176470588235,43.23013703661603,600,52.94117647058824,43.331497165669475,39.183631068923,19.1899608385404,18.106654158984696,11.767828209071443,5.629908661868515,2.6458194975605736,39.16640645758066,19.363857424970277,18.411684472246968,12.000836938967174,5.934629045290324,2.686301539272038
none_moving,69,1542,134.08695652173913,43.23680868379392,600,52.173913043478265,43.33852280926425,39.17345405254999,19.287407162658862,18.231169337977583,11.856197269834512,5.892524216904516,2.6802673517000772,39.15349062249743,19.46614060096918,18.53057071520282,12.061246973052347,5.986377949210543,2.6941902552074626
none_moving,70,1576,135.08571428571426,43.290917359265684,600,51.42857142857142,43.336944983051374,39.23125615671309,19.292776076131926,18.271510342536114,11.917131266516508,5.931112946954542,2.66040623261006,39.13909868392584,19.558393049109227,18.63723836720357,12.113820429573739,6.029700555195887,2.7011474702515126
none_moving,71,1589,134.2816901408451,43.20436733784953,600,50.70422535211267,43.33065409180179,39.18186883018838,19.320969050170937,18.31291877937446,11.911270129286818,5.928456275022363,2.654669835662265,39.1250368924522,19.64308419792732,18.73527440294325,12.161569367772294,6.072260980620267,2.7081797470138307
none_moving,72,1621,135.08333333333334,43.23450366818354,600,50,43.320904620460354,39.23071518210237,19.34401757280492,18.34842631189066,11.907648854846249,5.9657660676724555,2.696812741519401,39.11037539632617,19.72242913613607,18.826940659628708,12.205639453633227,6.112837006193937,2.715257761045477
none_moving,73,1632,134.13698630136986,43.16667177688969,600,49.31506849315069,43.31083129579173,39.16516494320853,19.44477035679225,18.481945561610676,11.975337814265368,5.995963641698277,2.70029646977662,39.097089641336666,19.79600493226096,18.910670667213523,12.249014070468904,6.150652681508917,2.721959533014672
none_moving,74,1663,134.83783783783784,43.175765315221945,604,48.97297297297297,43.208581229716394,39.17908517436488,19.487591975804808,18.53020815449284,12.031328264479832,6.089356505710802,2.709878072168531,39.03373564687773,19.853597952298994,18.978978684720634,12.262698244946675,6.093122845422411,2.7191865848739547
none_moving,75,1675,134,43.23917219161416,608,48.64,43.283222479156535,39.201701153551866,19.43259468224204,18.480640352413438,12.058690578714995,6.26623497745545,2.719466402570229,39.074753038286644,19.90443551446727,19.032423847508387,12.320292386529983,6.186598354495742,2.7351772420365834
none_moving,76,1709,134.92105263157896,43.37399558636616,611,48.236842105263165,43.295041415449916,39.304120800524466,19.534642336746558,18.62112406777083,12.113001391340358,6.288252303394278,2.705029595010287,39.07447267573852,19.971769695331098,19.105344833945274,12.365355018307365,6.2585902336203185,2.7320522646807524
none_moving,77,1721,134.1038961038961,43.48411282370859,615,47.92207792207792,43.325331882701455,39.41110295624675,19.63392879262243,18.755344183628587,12.208198577298246,6.387194574835618,2.7194018606760033,39.08836337604013,20.030199101624095,19.166278589315286,12.399108156606745,6.298460642645912,2.741916086693319
none_moving,78,1753,134.84615384615384,43.53340553591539,619,47.61538461538461,43.326371021713,39.4401599435312,19.667641987000227,18.815988153009833,12.258256879443156,6.487573470525251,2.7452800785679075,39.08851060189922,20.089749808930595,19.2264193232783,12.435335166245363,6.355939427574165,2.7383702221981254
none_moving,79,1766,134.126582278481,43.44995448439567,626,47.54430379746836,43.296997434462035,39.37917288154563,19.75828792958825,18.914248815746195,12.271856727555502,6.332778616503965,2.7364215303933306,39.071110826586775,20.137125088922417,19.276646369078314,12.45439319625998,6.389114100221579,2.7460499837513956
none_moving,80,1799,134.925,43.41014537113475,631,47.325,43.27833830740954,39.32207798949384,19.757465414146154,18.918917419599843,12.304039833844804,6.289006770175713,2.728955533358306,39.07765752410086,20.13735172997758,19.28009242429888,12.409605458740142,6.254009345334315,2.7473099566635826
none_moving,81,1812,134.2222222222222,43.34741197896702,633,46.888888888888886,43.276979087372,39.26305256984713,19.862299802194315,19.019189143516208,12.296711279815172,6.351609891407871,2.742155029339448,39.075377912706806,20.178087181938295,19.329695334014502,12.435368692994253,6.312565250772556,2.752477566861347
none_moving,82,1844,134.9268292682927,43.29298760487914,636,46.53658536585366,43.265116781082234,39.21565873221116,19.940304131518374,19.079585052660825,12.3483062840585,6.51728505828919,2.7228180410796887,39.08433089483184,20.17614111578613,17.575986511937394,12.451113364465641,6.327132517709221,2.754962105585828
none_moving,83,1857,134.24096385542168,43.32195577051087,636,45.975903614457835,43.31405159108646,39.27486382547312,19.914583166727397,19.075327212894543,12.323233903168289,6.544316982815806,2.7520319068726335,39.12728365989618,20.19193973196117,17.632456118386735,12.476955009971105,6.447159368227174,2.7586782506024927
none_moving,84,1889,134.92857142857144,43.386317673653316,636,45.42857142857143,43.317802584538974,39.34129519464996,19.871985141430258,19.027910436268645,12.308542880431137,6.516865002785321,2.7813362142878804,39.135509073777584,20.185777144935475,17.65664835192795,12.491256751765306,6.474228000670814,2.7598259578311892
none_moving,85,1903,134.3294117647059,43.28067213152764,636,44.89411764705882,43.31299906199702,39.25841437451183,19.970963962542687,19.132267668166822,12.391347526760324,6.639181288305617,2.7597187274796764,39.13528672432726,20.178043967759187,17.673503810418232,12.507060076685597,6.501367454503527,2.7614376774269376
none_moving,86,1937,135.13953488372093,43.23850845839289,639,44.581395348837205,43.31492909296538,39.187951233187604,20.0612040941073,17.573515313473237,12.462170486913116,6.627933242649386,2.7500494299707787,39.14659655447112,20.157051977512985,17.655384550832686,12.520770681353268,6.551948647163518,2.7833125799788387
none_moving,87,1950,134.48275862068965,43.27290741277404,645,44.48275862068966,43.305057124331796,39.18259889213624,20.14601225029961,17.62565784062631,12.485087977777214,6.811602307450927,2.7469427603161436,39.14531473365456,20.11768937875935,17.651573143459423,12.483469523422057,6.450320636622962,2.757529116661447
none_moving,88,1984,135.27272727272728,43.33503367050294,651,44.38636363636363,43.24190603644635,39.23187445544093,20.087640855063754,17.6058520516195,12.537430417445918,6.8594004373175235,2.741374805227656,39.068946028756265,20.12612632923648,17.660760138148582,12.52081697944517,6.47151775259672,2.745670566477984
none_moving,89,1995,134.4943820224719,43.332570892067714,657,44.29213483146067,43.258501178570405,39.25106579096554,19.983211694173633,17.446033203730458,12.558731991064583,6.694938507284858,2.7504536507111133,39.08542147480047,20.124637440456087,17.68378185309069,12.554533296614828,6.543213400391655,2.7618984277049146
none_moving,90,2028,135.20000000000002,43.30347507829356,663,44.199999999999996,43.2554290865865,39.26868858494422,19.961902931739772,17.46565649658,12.515030515038047,6.666705140807729,2.7689467751745336,39.07969357590137,20.13711540353536,17.70359819764579,12.5578258233688,6.4919337215078645,2.7658333748171366
none_moving,91,2041,134.57142857142858,43.31248045188732,668,44.043956043956044,43.28247693920642,39.266640174842635,19.998738524996753,17.577220172649906,12.475777510599984,6.696161956987287,2.7568031946509093,39.10635225368979,20.160713481501663,17.752239061580205,12.600500475080098,6.478364724381009,2.773651623810467
none_moving,92,2071,135.06521739130434,43.33497912919192,674,43.95652173913044,43.23625193773886,39.29215106047918,19.98183111601382,17.59823778166043,12.487288422810204,6.655691128879056,2.7820273853379254,39.061440196600905,20.162432500647284,17.7466384434929,12.697700183103784,6.716160368977157,2.760986573223956
none_moving,93,2084,134.4516129032258,43.30614318353005,676,43.61290322580645,43.23302352222794,39.24006104530911,20.017744785540323,17.614481351517174,12.575366738460424,6.832081240287018,2.760002098669477,39.061331198014315,20.133097606569212,17.747882846611663,12.652687830963295,6.6151902114559435,2.7664946752416832
none_moving,94,2116,135.06382978723403,43.294547864381286,678,43.27659574468085,43.23202371667171,39.21564545133629,20.054187866461223,17.685973501657074,12.567151752059603,6.811602598767356,2.760020380413475,39.06401653294602,20.127801119719336,17.747291971131357,12.666265666414201,6.64298976434896,2.7657855833462395
