Scenario,Policy,Seed,Time,TxTotal,TxPerNodePerMin,RMSE,RangeResidual_MAE,AngleResidual_MAE
none_moving,icum,1044,100,464,27.839999999999996,43.11906714436594,5.07850415745557,2.194945599337999
none_moving,icum,1044,101,467,27.742574257425744,43.130083699693856,5.088600296654131,2.192030169693875
none_moving,icum,1044,102,469,27.58823529411765,43.144445960288095,5.126678566332073,2.1912123401873442
none_moving,icum,1044,103,469,27.320388349514563,43.158790186821626,5.218611798184595,2.20559763588059
none_moving,icum,1044,104,469,27.057692307692307,43.17151938493155,5.264131698259391,2.2108493083359346
none_moving,icum,1044,105,469,26.8,43.18281662573519,5.296653266506197,2.2136334526674077
none_moving,icum,1044,106,472,26.716981132075475,43.19295947016935,5.320788823981543,2.2149895456317275
none_moving,icum,1044,107,474,26.579439252336446,43.214359924582354,5.318557424951641,2.2126839877319333
none_moving,icum,1044,108,474,26.333333333333332,43.23212933610405,5.310898261002726,2.2108423338980647
none_moving,icum,1044,109,474,26.091743119266056,43.2448406505299,5.304871927738047,2.2091961631787425
none_moving,icum,1044,110,477,26.01818181818182,43.25476586333286,5.299972151050359,2.2079053728887232
none_moving,icum,1044,111,482,26.054054054054053,43.26201179829292,5.2909225468799255,2.204200408828466
none_moving,icum,1044,112,487,26.089285714285715,43.26020662790907,5.247717843457376,2.1969901047923006
none_moving,icum,1044,113,492,26.123893805309738,43.26436713905809,5.2130330848084,2.1945433770356924
none_moving,icum,1044,114,496,26.10526315789474,43.2833220154266,5.215527810284191,2.2173035655669344
none_moving,icum,1044,115,501,26.139130434782608,43.308676045530135,5.221001846288064,2.1959035408037773
none_moving,icum,1044,116,509,26.32758620689655,43.31537457686466,5.149412986539249,2.210488798302204
none_moving,icum,1044,117,515,26.410256410256412,43.34551837877007,5.165735094435204,2.214435209695861
none_moving,icum,1044,118,515,26.186440677966104,43.37870073543725,5.146323047747132,2.189363153252288
none_moving,icum,1044,119,515,25.96638655462185,43.4051163510502,5.14571339839989,2.1827558506773017
none_moving,icum,1044,120,515,25.75,43.42720122614842,5.148013502163418,2.179473281572624
none_moving,icum,1044,121,518,25.68595041322314,43.4463549850728,5.151293050886373,2.1780494608742043
none_moving,icum,1044,122,520,25.57377049180328,43.46261412038239,5.1621257589335645,2.182821217952173
none_moving,icum,1044,123,520,25.365853658536587,43.47724597038895,5.171432187916012,2.1851641049437465
none_moving,icum,1044,124,520,25.161290322580644,43.490702742595396,5.177988414406298,2.186302759284755
none_moving,icum,1044,125,523,25.103999999999996,43.50313805165826,5.182909443222338,2.186464200410141
none_moving,icum,1044,126,528,25.14285714285714,43.515225637336506,5.1891449355348644,2.187794408193831
none_moving,icum,1044,127,528,24.944881889763778,43.52952747690837,5.211895332802845,2.1905008037009224
none_moving,icum,1044,128,529,24.796875,43.53878140595142,5.268132626383279,2.197153563933566
none_moving,icum,1044,129,529,24.6046511627907,43.54323908786372,5.306348612306045,2.1939497896733307
none_moving,icum,1044,130,529,24.415384615384617,43.545486045390525,5.323226673157663,2.1922542990514935
none_moving,icum,1044,131,532,24.36641221374046,43.54697269306218,5.330399544946667,2.191212529261686
none_moving,icum,1044,132,534,24.27272727272727,43.54381475387687,5.3465697074565695,2.1799590771109356
none_moving,icum,1044,133,534,24.090225563909772,43.51217103809649,5.328596710059493,2.1874940763668445
none_moving,icum,1044,134,534,23.91044776119403,43.49017285686578,5.317751479986561,2.192534065826092
none_moving,icum,1044,135,534,23.733333333333334,43.474790294952484,5.308117124801291,2.195222530370372
none_moving,icum,1044,136,537,23.691176470588236,43.46400162863625,5.299860736546526,2.1964359600635666
none_moving,icum,1044,137,539,23.605839416058394,43.452670215553354,5.290427373805595,2.2097317225381112
none_moving,icum,1044,138,539,23.434782608695652,43.444770923470486,5.280424439269713,2.2139392616710856
none_moving,icum,1044,139,539,23.266187050359708,43.43996815621469,5.27092467998362,2.2163752383803135
none_moving,icum,1044,140,542,23.228571428571428,43.437145388564176,5.262185122106929,2.2176206184055673
none_moving,icum,1044,141,547,23.27659574468085,43.43567150107767,5.254295675892105,2.218130831687538
none_moving,icum,1044,142,551,23.281690140845072,43.445411132491564,5.222508516911384,2.2578827408159894
none_moving,icum,1044,143,555,23.286713286713287,43.45401865471437,5.157840308489351,2.2428358514257787
none_moving,icum,1044,144,559,23.291666666666668,43.465939233440736,5.146920646375487,2.2482268144677504
none_moving,icum,1044,145,563,23.29655172413793,43.4655544297491,5.15801462408798,2.2334589470227755
none_moving,icum,1044,146,570,23.424657534246577,43.475934217511615,5.158487863883596,2.2204485191022063
none_moving,icum,1044,147,579,23.632653061224488,43.49749720225985,5.16214292053369,2.2242638703599287
none_moving,icum,1044,148,584,23.675675675675674,43.51989796079062,5.185379387984558,2.2303706309688605
none_moving,icum,1044,149,589,23.718120805369125,43.52368876972409,5.219284197336392,2.218030826892509
