Scenario,Time,Baseline_Tx,Baseline_TxPerNodePerMin,Baseline_RMSE,ETM_Tx,ETM_TxPerNodePerMin,ETM_RMSE,Baseline_MAE,Baseline_RMSE_Aligned,Baseline_MAE_Aligned,Baseline_PairwiseDist_MAE,Baseline_RangeResidual_MAE,Baseline_AngleResidual_MAE,ETM_MAE,ETM_RMSE_Aligned,ETM_MAE_Aligned,ETM_PairwiseDist_MAE,ETM_RangeResidual_MAE,ETM_AngleResidual_MAE
many_moving,0,0,,36.82155104595928,0,,36.82155104595928,33.64586534768495,18.187917130173428,17.241615522676813,24.44493498974518,NaN,NaN,33.64586534768495,18.187917130173428,17.241615522676813,24.44493498974518,NaN,NaN
many_moving,1,0,0,36.82155104595928,31,186,36.75553919077251,33.64586534768495,18.187917130173428,17.241615522676813,24.44493498974518,NaN,NaN,33.55181456198178,18.086960261525878,17.149669159800517,24.036708162525898,10.15152656022951,1.752240993866939
many_moving,2,32,96,36.75533622654627,76,228,36.705938820488505,33.56529006127265,18.127392054976486,17.182113085755088,24.046031031707138,10.192219806528914,1.8156238064995411,33.461741506475256,18.045723612515086,17.15906411320519,23.692351713074167,9.922474558882245,2.164758932546787
many_moving,3,46,91.99999999999999,36.709124060567326,122,243.99999999999997,36.67992660763121,33.48022117759569,18.08733152553866,17.197852019114812,23.712578211150195,9.942610978088519,2.179863446183823,33.413809722189946,18.00666808845536,17.173884857765678,23.254135716031406,9.520515984377536,2.2346348444879487
many_moving,4,79,118.5,36.70561156752401,168,252,36.6798559087785,33.45412710975826,18.028656843415263,17.197780874895308,23.263924306479232,9.525546769194886,2.2634013599279927,33.39907044927615,17.93200526912752,17.157252294437917,22.779066844944712,9.082432118194,2.294892368184144
many_moving,5,92,110.39999999999999,36.703837468874205,215,258,36.71078748116754,33.412574477674525,17.970083291888532,17.19307706843149,22.798220776462713,9.082360209829357,2.3138551957028985,33.40770101507001,17.885500840100757,17.166729010689117,22.292069215749862,8.61970181950385,2.314386666527107
many_moving,6,125,125,36.719081770959285,263,263,36.768754931106244,33.40579601059066,17.896871818237646,17.174949073165056,22.30031859719524,8.616992637686513,2.3203181847163137,33.448127193255765,17.88538203915227,17.223731595115215,21.874193804530027,8.238826365011615,2.3151079308182783
many_moving,7,139,119.14285714285714,36.7683810455842,302,258.85714285714283,36.79780161971492,33.44235271671796,17.86303726898072,17.1986207540155,21.850062997689815,8.237389419912779,2.3312336501658177,33.456489079950494,17.847247210400415,17.235672862108252,21.371859337331188,7.782788026649334,2.30767903824798
many_moving,8,172,129,36.825455272884994,309,231.75,36.869533428115204,33.474968818658574,17.80716150412022,17.194223158408057,21.345392373362927,7.797019824107201,2.310343873292402,33.49231971242023,17.76539731398509,17.191007437725357,20.867459703674044,7.3215353551802815,2.2774071249388026
many_moving,9,185,123.33333333333334,36.85352529246546,309,206,36.94764081498474,33.477143236533124,17.76113092175296,17.191876673604845,20.84025001441717,7.339822535794913,2.3002293524062933,33.53677949850134,17.71487137159223,17.172937319543607,20.357147974779032,6.856164528789614,2.2665406695186268
