Scenario,Time,Nodes,CloudBaseline_RMSE,CloudRobust_RMSE,CoverageBaseline,CoverageRobust
many_moving,95,12,34.77715591036356,32.8685992031658,12,12
many_moving,96,12,34.54428370382243,32.63001202868765,12,12
many_moving,97,12,34.54428370382243,32.63001202868765,12,12
many_moving,98,12,34.54428370382243,32.63001202868765,12,12
many_moving,99,12,34.54428370382243,32.63001202868765,12,12
many_moving,100,12,34.54428370382243,32.63001202868765,12,12
many_moving,101,12,34.54428370382243,32.63001202868765,12,12
many_moving,102,12,34.613909432392816,32.703713467678575,12,12
many_moving,103,12,34.613909432392816,32.703713467678575,12,12
many_moving,104,12,34.59456307580366,32.68153658284302,12,12
many_moving,105,12,34.59456307580366,32.68153658284302,12,12
many_moving,106,12,34.62179022405344,32.714340338528885,12,12
many_moving,107,12,34.62179022405344,32.714340338528885,12,12
many_moving,108,12,34.62179022405344,32.714340338528885,12,12
many_moving,109,12,34.62179022405344,32.714340338528885,12,12
many_moving,110,12,34.62179022405344,32.714340338528885,12,12
many_moving,111,12,34.62179022405344,32.714340338528885,12,12
many_moving,112,12,34.62179022405344,32.714340338528885,12,12
many_moving,113,12,34.62179022405344,32.714340338528885,12,12
many_moving,114,12,34.62179022405344,32.714340338528885,12,12
many_moving,115,12,34.62179022405344,32.714340338528885,12,12
many_moving,116,12,34.63256630939102,32.719982064979,12,12
many_moving,117,12,34.63256630939102,32.719982064979,12,12
many_moving,118,12,34.62978772041983,32.71615405822343,12,12
many_moving,119,12,34.62978772041983,32.71615405822343,12,12
many_moving,120,12,34.62978772041983,32.71615405822343,12,12
many_moving,121,12,34.67312419597687,32.76450691896705,12,12
many_moving,122,12,34.53788194405178,32.640766497187904,12,12
many_moving,123,12,34.58262159615562,32.690595968956806,12,12
many_moving,124,12,34.89418936130552,33.00887695255772,12,12
many_moving,125,12,34.94191554276341,33.06172588181173,12,12
many_moving,126,12,34.862591883560206,32.95957150188876,12,12
many_moving,127,12,34.91003065196747,33.01198692702013,12,12
many_moving,128,12,34.858117734624884,32.96599711004338,12,12
many_moving,129,12,34.90143015942462,33.01661007892538,12,12
many_moving,130,12,36.77067974840344,35.21274100262506,12,12
many_moving,131,12,36.81181170339491,35.25450993340438,12,12
many_moving,132,12,36.89420476860753,35.3935663996472,12,12
many_moving,133,12,36.93385895400721,35.4342167621372,12,12
many_moving,134,12,36.81605496805197,35.332754139064676,12,12
many_moving,135,12,36.85388711027888,35.371894776948,12,12
many_moving,136,12,36.6243590500989,35.20577126631863,12,12
many_moving,137,12,36.662654944195154,35.24560382302407,12,12
many_moving,138,12,36.556843018316656,35.19088394411108,12,12
many_moving,139,12,36.594863435447735,35.23076053433682,12,12
many_moving,140,12,36.620242391336454,35.31561347775998,12,12
many_moving,141,12,36.65870398500368,35.35630396931263,12,12
many_moving,142,12,36.66375693426051,35.438151689653026,12,12
many_moving,143,12,36.70436392212455,35.481388598889616,12,12
many_moving,144,12,37.039834615535824,35.784457133959876,12,12
many_moving,145,12,37.05575029875499,35.799894113946564,12,12
many_moving,146,12,36.88222167503994,35.68985666953612,12,12
many_moving,147,12,36.88295700736206,35.68901830645991,12,12
many_moving,148,12,39.29221554017299,36.149455578890944,12,12
many_moving,149,12,39.29621199694541,36.15443329990124,12,12
many_moving,150,12,40.99688208837777,37.49386546221399,12,12
many_moving,151,12,41.00353033038922,37.50007030062834,12,12
many_moving,152,12,43.51680615207192,39.42358355353369,12,12
many_moving,153,12,43.527931564270354,39.43494873995126,12,12
many_moving,154,12,43.8497942442798,40.28291038604787,12,12
many_moving,155,12,43.837361451561094,40.267538699795196,12,12
many_moving,156,12,44.017320250376976,40.68448999073578,12,12
many_moving,157,12,44.00727253299604,40.67283937603513,12,12
many_moving,158,12,44.10971642648652,40.82199304350616,12,12
many_moving,159,12,44.102270013317096,40.81305146412365,12,12
many_moving,160,12,44.02544134023589,41.08603365114002,12,12
many_moving,161,12,44.02126897654161,41.08187818189123,12,12
many_moving,162,12,44.17833123070902,41.372065883001106,12,12
many_moving,163,12,44.17706894720435,41.37134945663715,12,12
many_moving,164,12,44.0126311314672,41.22805090818606,12,12
many_moving,165,12,44.0072693186448,41.2243928856503,12,12
many_moving,166,12,44.27491497416888,41.01673262319648,12,12
many_moving,167,12,44.26619458539843,41.00799810831944,12,12
many_moving,168,12,44.36736988403817,41.172817959116514,12,12
many_moving,169,12,44.36095671717264,41.167132834301455,12,12
many_moving,170,12,44.06940764712701,41.14913885361614,12,12
many_moving,171,12,44.07449174180233,41.15011120729627,12,12
many_moving,172,12,44.01165302569698,41.102558423356065,12,12
many_moving,173,12,44.029974043481076,41.115660898989255,12,12
many_moving,174,12,44.48092835822642,42.55010819396986,12,12
many_moving,175,12,44.51576589943481,42.584920648693085,12,12
many_moving,176,12,44.616785962432104,42.70293256905054,12,12
many_moving,177,12,44.651546434075755,42.73582660953792,12,12
many_moving,178,12,44.529551380061484,43.16798550190044,12,12
many_moving,179,12,44.56701551723144,43.2044758286596,12,12
many_moving,180,12,44.78690849931194,43.44717158373163,12,12
many_moving,181,12,44.78690849931194,43.44717158373163,12,12
many_moving,182,12,44.78690849931194,43.44717158373163,12,12
many_moving,183,12,44.78690849931194,43.44717158373163,12,12
many_moving,184,12,44.78690849931194,43.44717158373163,12,12
many_moving,185,12,44.78690849931194,43.44717158373163,12,12
many_moving,186,12,44.73699150177238,43.53383619958213,12,12
many_moving,187,12,44.73699150177238,43.53383619958213,12,12
many_moving,188,12,44.81568743790041,43.59973942939415,12,12
many_moving,189,12,44.81568743790041,43.59973942939415,12,12
many_moving,190,12,44.64404776653695,43.854424611179304,12,12
many_moving,191,12,44.64404776653695,43.854424611179304,12,12
many_moving,192,12,44.64404776653695,43.854424611179304,12,12
many_moving,193,12,44.64404776653695,43.854424611179304,12,12
many_moving,194,12,44.64404776653695,43.854424611179304,12,12
many_moving,195,12,44.64404776653695,43.854424611179304,12,12
many_moving,196,12,44.65225048841441,43.912364014929885,12,12
many_moving,197,12,44.65225048841441,43.912364014929885,12,12
many_moving,198,12,44.65225048841441,43.912364014929885,12,12
many_moving,199,12,44.65225048841441,43.912364014929885,12,12
many_moving,200,12,44.65225048841441,43.912364014929885,12,12
many_moving,201,12,44.65225048841441,43.912364014929885,12,12
many_moving,202,12,44.65225048841441,43.912364014929885,12,12
many_moving,203,12,44.65225048841441,43.912364014929885,12,12
many_moving,204,12,44.65225048841441,43.912364014929885,12,12
many_moving,205,12,44.65225048841441,43.912364014929885,12,12
many_moving,206,12,44.65225048841441,43.912364014929885,12,12
many_moving,207,12,44.65225048841441,43.912364014929885,12,12
many_moving,208,12,44.65162337721788,43.90964975550689,12,12
many_moving,209,12,44.65162337721788,43.90964975550689,12,12
many_moving,210,12,44.65162337721788,43.90964975550689,12,12
many_moving,211,12,44.65162337721788,43.90964975550689,12,12
many_moving,212,12,44.704716202698634,43.96046066003373,12,12
many_moving,213,12,44.704716202698634,43.96046066003373,12,12
many_moving,214,12,44.704716202698634,43.96046066003373,12,12
many_moving,215,12,44.704716202698634,43.96046066003373,12,12
many_moving,216,12,44.704716202698634,43.96046066003373,12,12
many_moving,217,12,44.704716202698634,43.96046066003373,12,12
many_moving,218,12,44.53359060809009,43.807477934263275,12,12
many_moving,219,12,44.53359060809009,43.807477934263275,12,12
many_moving,220,12,44.541200569552366,43.81513848377463,12,12
many_moving,221,12,44.541200569552366,43.81513848377463,12,12
many_moving,222,12,44.550566831074605,43.82519012631842,12,12
many_moving,223,12,44.550566831074605,43.82519012631842,12,12
many_moving,224,12,44.550566831074605,43.82519012631842,12,12
many_moving,225,12,44.550566831074605,43.82519012631842,12,12
many_moving,226,12,44.59066294321941,43.864406272729155,12,12
many_moving,227,12,44.59066294321941,43.864406272729155,12,12
many_moving,228,12,44.59066294321941,43.864406272729155,12,12
many_moving,229,12,44.59066294321941,43.864406272729155,12,12
many_moving,230,12,44.600883278158705,43.87516754186385,12,12
many_moving,231,12,44.600883278158705,43.87516754186385,12,12
many_moving,232,12,44.621048276198714,43.89620363619557,12,12
many_moving,233,12,44.621048276198714,43.89620363619557,12,12
many_moving,234,12,44.621048276198714,43.89620363619557,12,12
many_moving,235,12,44.621048276198714,43.89620363619557,12,12
many_moving,236,12,44.621048276198714,43.89620363619557,12,12
many_moving,237,12,44.621048276198714,43.89620363619557,12,12
many_moving,238,12,44.621048276198714,43.89620363619557,12,12
many_moving,239,12,44.621048276198714,43.89620363619557,12,12
many_moving,240,12,44.6298789570674,43.904852418374176,12,12
many_moving,241,12,44.6298789570674,43.904852418374176,12,12
many_moving,242,12,44.55624628532469,43.82844147798407,12,12
many_moving,243,12,44.55624628532469,43.82844147798407,12,12
many_moving,244,12,44.55624628532469,43.82844147798407,12,12
many_moving,245,12,44.55624628532469,43.82844147798407,12,12
many_moving,246,12,44.55624628532469,43.82844147798407,12,12
many_moving,247,12,44.55624628532469,43.82844147798407,12,12
many_moving,248,12,44.55624628532469,43.82844147798407,12,12
many_moving,249,12,44.55624628532469,43.82844147798407,12,12
many_moving,250,12,44.605885911438165,43.87733591838505,12,12
many_moving,251,12,44.605885911438165,43.87733591838505,12,12
many_moving,252,12,44.60934772324644,43.8803353585797,12,12
many_moving,253,12,44.60934772324644,43.8803353585797,12,12
many_moving,254,12,44.60934772324644,43.8803353585797,12,12
many_moving,255,12,44.60934772324644,43.8803353585797,12,12
many_moving,256,12,44.57420759087686,43.84461094869577,12,12
many_moving,257,12,44.57420759087686,43.84461094869577,12,12
many_moving,258,12,44.51960065528735,43.78869879979175,12,12
many_moving,259,12,44.51960065528735,43.78869879979175,12,12
many_moving,260,12,44.50893910356756,43.778708982765906,12,12
many_moving,261,12,44.50893910356756,43.778708982765906,12,12
many_moving,262,12,44.570695455248256,43.841115253473006,12,12
many_moving,263,12,44.570695455248256,43.841115253473006,12,12
many_moving,264,12,44.53132209330669,43.80108606737556,12,12
many_moving,265,12,44.53132209330669,43.80108606737556,12,12
many_moving,266,12,44.53132209330669,43.80108606737556,12,12
many_moving,267,12,44.53132209330669,43.80108606737556,12,12
many_moving,268,12,44.53132209330669,43.80108606737556,12,12
many_moving,269,12,44.53132209330669,43.80108606737556,12,12
many_moving,270,12,44.516718933839506,43.78689248073825,12,12
many_moving,271,12,44.516718933839506,43.78689248073825,12,12
many_moving,272,12,44.516718933839506,43.78689248073825,12,12
many_moving,273,12,44.516718933839506,43.78689248073825,12,12
many_moving,274,12,44.57063649493044,43.84170760871995,12,12
many_moving,275,12,44.57063649493044,43.84170760871995,12,12
many_moving,276,12,44.57063649493044,43.84170760871995,12,12
many_moving,277,12,44.57063649493044,43.84170760871995,12,12
many_moving,278,12,44.58071441617205,43.852424016666944,12,12
many_moving,279,12,44.58071441617205,43.852424016666944,12,12
many_moving,280,12,44.60121879246988,43.87396917352229,12,12
many_moving,281,12,44.60121879246988,43.87396917352229,12,12
many_moving,282,12,44.60121879246988,43.87396917352229,12,12
many_moving,283,12,44.60121879246988,43.87396917352229,12,12
many_moving,284,12,44.60121879246988,43.87396917352229,12,12
many_moving,285,12,44.60121879246988,43.87396917352229,12,12
many_moving,286,12,44.60121879246988,43.87396917352229,12,12
many_moving,287,12,44.60121879246988,43.87396917352229,12,12
many_moving,288,12,44.62197680334217,43.89507110261268,12,12
many_moving,289,12,44.62197680334217,43.89507110261268,12,12
many_moving,290,12,44.62197680334217,43.89507110261268,12,12
many_moving,291,12,44.62197680334217,43.89507110261268,12,12
many_moving,292,12,44.61668127110553,43.888768820299894,12,12
many_moving,293,12,44.61668127110553,43.888768820299894,12,12
many_moving,294,12,44.617587686344685,43.889460355234036,12,12
many_moving,295,12,44.617587686344685,43.889460355234036,12,12
many_moving,296,12,44.617587686344685,43.889460355234036,12,12
many_moving,297,12,44.617587686344685,43.889460355234036,12,12
many_moving,298,12,44.617587686344685,43.889460355234036,12,12
many_moving,299,12,44.617587686344685,43.889460355234036,12,12
many_moving,300,12,44.617587686344685,43.889460355234036,12,12
