Scenario,Time,Nodes,CloudBaseline_RMSE,CloudRobust_RMSE,CoverageBaseline,CoverageRobust
none_moving,139,12,32.46517604960994,33.04452383495765,12,12
none_moving,140,12,32.46517604960994,33.04452383495765,12,12
none_moving,141,12,32.46517604960994,33.04452383495765,12,12
none_moving,142,12,32.46517604960994,33.04452383495765,12,12
none_moving,143,12,32.46517604960994,33.04452383495765,12,12
none_moving,144,12,32.46517604960994,33.04452383495765,12,12
none_moving,145,12,32.46517604960994,33.04452383495765,12,12
none_moving,146,12,32.47927616488977,33.05837684675542,12,12
none_moving,147,12,32.47927616488977,33.05837684675542,12,12
none_moving,148,12,32.4800577226548,33.0604342966116,12,12
none_moving,149,12,32.4800577226548,33.0604342966116,12,12
none_moving,150,12,32.45280558154841,33.03366095859442,12,12
none_moving,151,12,32.45280558154841,33.03366095859442,12,12
none_moving,152,12,32.45693918795304,33.04428646020468,12,12
none_moving,153,12,32.45693918795304,33.04428646020468,12,12
none_moving,154,12,32.45693918795304,33.04428646020468,12,12
none_moving,155,12,32.45693918795304,33.04428646020468,12,12
none_moving,156,12,32.46757225747031,33.054730591968834,12,12
none_moving,157,12,32.46757225747031,33.054730591968834,12,12
none_moving,158,12,32.467490476792406,33.04928872956544,12,12
none_moving,159,12,32.467490476792406,33.04928872956544,12,12
none_moving,160,12,32.46359360825144,33.041228951599166,12,12
none_moving,161,12,32.46359360825144,33.041228951599166,12,12
none_moving,162,12,32.46359360825144,33.041228951599166,12,12
none_moving,163,12,32.46359360825144,33.041228951599166,12,12
none_moving,164,12,32.46164280792305,33.03553093957282,12,12
none_moving,165,12,32.46164280792305,33.03553093957282,12,12
none_moving,166,12,32.49547606033454,33.066727843133414,12,12
none_moving,167,12,32.49547606033454,33.066727843133414,12,12
none_moving,168,12,32.494325715673874,33.063706127923965,12,12
none_moving,169,12,32.494325715673874,33.063706127923965,12,12
none_moving,170,12,32.494325715673874,33.063706127923965,12,12
none_moving,171,12,32.494325715673874,33.063706127923965,12,12
none_moving,172,12,32.494325715673874,33.063706127923965,12,12
none_moving,173,12,32.494325715673874,33.063706127923965,12,12
none_moving,174,12,32.494325715673874,33.063706127923965,12,12
