Scenario,Time,Baseline_Tx,Baseline_TxPerNodePerMin,Baseline_RMSE,ETM_Tx,ETM_TxPerNodePerMin,ETM_RMSE,Baseline_MAE,Baseline_RMSE_Aligned,Baseline_MAE_Aligned,Baseline_PairwiseDist_MAE,Baseline_RangeResidual_MAE,Baseline_AngleResidual_MAE,ETM_MAE,ETM_RMSE_Aligned,ETM_MAE_Aligned,ETM_PairwiseDist_MAE,ETM_RangeResidual_MAE,ETM_AngleResidual_MAE
few_moving,0,0,,36.82155104595928,0,,36.82155104595928,33.64586534768495,18.187917130173428,17.241615522676813,24.44493498974518,NaN,NaN,33.64586534768495,18.187917130173428,17.241615522676813,24.44493498974518,NaN,NaN
few_moving,1,0,0,36.82155104595928,33,198,36.76250126111907,33.64586534768495,18.187917130173428,17.241615522676813,24.44493498974518,NaN,NaN,33.57085794014965,18.126956967267173,17.18397422814493,24.044115689926393,10.08097501398015,1.8356781330998282
few_moving,2,33,99,36.758926296372714,78,234,36.7168090183956,33.5683133837787,18.126733729935978,17.182518948629507,24.045449697400418,10.245756709878233,1.829488535831453,33.48631674356128,18.073116375215452,17.187255170777938,23.696069882572587,9.917359606856843,2.1760083648258908
few_moving,3,44,88,36.71180220697431,123,246,36.69667296059606,33.478937935049466,18.07219697527753,17.185305777223824,23.699986539413462,9.93806548952689,2.1721434913274122,33.43888139980645,18.03601941261738,17.205982885713706,23.26216340958429,9.480075726096825,2.233341726976449
few_moving,4,77,115.5,36.70308569276281,169,253.49999999999997,36.70441717008009,33.444952396074925,17.99821075832759,17.16854768368197,23.245749178517194,9.52687832525659,2.2476998455724413,33.41618345597293,17.9564564791525,17.179943279917374,22.781646498069794,9.033008948248902,2.2662175366668715
few_moving,5,90,108,36.71298927774264,213,255.60000000000002,36.72634445843137,33.4213642487338,17.921445182497145,17.146498139598165,22.764081073178463,9.148370147837225,2.2857877110878273,33.43240101514054,17.87591645822772,17.157809837690714,22.288618592556258,8.668440112151151,2.338200926203404
few_moving,6,122,121.99999999999999,36.731730886548334,260,260,36.75635960893674,33.41115348114477,17.866458401308662,17.142860506830836,22.28243037180092,8.69944867013297,2.3090437720348116,33.437483121886366,17.84833640163602,17.181042391526656,21.824927577016258,8.201845614925118,2.355405822842003
few_moving,7,135,115.71428571428571,36.73541258520722,298,255.42857142857144,36.847454961737846,33.40334788384352,17.844476740371952,17.183477282110807,21.822251500894083,8.170639779121723,2.3412746587065087,33.49024219410876,17.765408411643694,17.142438550857396,21.326885162582947,7.763881461126327,2.322499535375264
few_moving,8,168,126,36.83047817166639,304,228,36.90701090314567,33.472708937578794,17.804493964190254,17.18695037134497,21.347726838527628,7.746505767714611,2.315466566618568,33.526148932437295,17.73554951802369,17.160911784152994,20.826689814829823,7.369235747297087,2.28565009326481
few_moving,9,181,120.66666666666669,36.90089770505265,304,202.66666666666666,36.97048204865704,33.517456680203296,17.7584945887985,17.178764862378323,20.85402422043836,7.39459606410646,2.271843976328994,33.5701262992162,17.71486862036227,17.17616455937186,20.345575938466354,6.959263116607628,2.2757269092280485
few_moving,10,215,129,36.89438649883142,304,182.4,37.03349367083728,33.49814423969438,17.743054883532913,17.209913999160737,20.3737662560476,6.960967058437668,2.2644972290031036,33.61670985206585,17.709762451512024,17.198599685409395,19.869365637575463,6.55825297894839,2.2736676389121455
few_moving,11,227,123.81818181818183,37.05752634922494,304,165.8181818181818,37.10100073330415,33.639898774267365,17.74417425090457,17.217508722246624,19.8933837570264,6.540706260200205,2.2748822012701675,33.66922329321355,17.714003040733576,17.221823389652947,19.387792499317126,6.150562046902685,2.2713127682038317
few_moving,12,259,129.49999999999997,37.04921265663379,304,151.99999999999997,37.174753978890244,33.63541217731806,17.80859856297172,17.312990059655288,19.42246686988732,6.110310668231714,2.272688586135609,33.728834008591335,17.725189576607164,17.243539889539996,18.908744103735074,5.733555851155187,2.272415405688053
few_moving,13,273,126,37.176238578640024,304,140.3076923076923,37.25558721271255,33.73170858381367,17.812743080961837,17.305695006060425,18.96639980939931,5.701368247582871,2.2766297874298624,33.79609341990657,17.74226492781633,17.262822950816876,18.428680134254613,5.374805532590124,2.2766855454814103
few_moving,14,306,131.14285714285714,37.23773589717448,304,130.28571428571428,37.34377441219919,33.789191656586226,17.83907432943589,17.34167520625845,18.51085627780601,5.370465328898112,2.273564327458462,33.8711344139261,17.764868610786323,17.279420926066685,17.937411869780348,5.008615331360547,2.2834320995959168
few_moving,15,317,126.8,37.35774741062361,304,121.6,37.4509274239425,33.90982089295106,17.856318542923105,17.325405478552987,18.049232505392247,4.992781791796429,2.270047339622993,33.96703781241696,17.78202377849941,17.281057579519302,17.457125160420393,4.6483324760727935,2.2898763733747387
few_moving,16,349,130.875,37.429133870958864,304,114,37.583801017752805,33.9777490605832,17.87289050151947,17.335914019543424,17.56628558230271,4.6304768983465765,2.2849093519362307,34.09167435834293,17.783388524356965,17.261654895661636,17.005178612482535,4.308638585765606,2.2967754411215906
few_moving,17,362,127.76470588235296,37.56289197386792,304,107.29411764705883,37.73490287559864,34.070094201688555,17.85060557815342,17.304917711166873,17.13565719276533,4.368563815184706,2.3043092446268543,34.2370188796739,17.773493966693106,17.22833053089463,16.58288515770314,4.0193473813590685,2.303928648904404
few_moving,18,396,132,37.6693668254369,304,101.33333333333333,37.89827012347733,34.18146723703467,17.89314970439902,17.308981776373294,16.696192900876003,4.04576218235708,2.2865662536916633,34.39644346228211,17.755629745867797,17.18507510534007,16.188239108146554,3.7670569956186806,2.311456477206012
few_moving,19,410,129.47368421052633,37.80612568861868,304,96,38.07014268275974,34.29732902391236,17.924798011205137,17.30194378255444,16.2320506984394,3.694776266557637,2.3020554425996416,34.5657714999691,17.732824769547754,17.135155010781865,15.804518852830306,3.518167996500558,2.3194288602262927
few_moving,20,442,132.60000000000002,37.990615671594675,304,91.2,38.24792832510627,34.4535773170968,17.911763648475116,17.19972795903093,15.875258580943589,3.371820660585984,2.3105377938182374,34.7420735909961,17.70720505897311,17.08056161832961,15.45860927605274,3.2729659720016557,2.3278341585498277
few_moving,21,455,130,38.12495963147082,307,87.71428571428572,38.429808948504004,34.588722706710826,17.850705620612874,17.096315522551475,15.511105497391771,3.117257706430574,2.302143124279086,34.923267279868504,17.680241672310437,17.022483851900724,15.118712235682798,3.0314676906239604,2.3366119118707824
few_moving,22,486,132.54545454545456,38.29796868255229,314,85.63636363636364,38.60346350674086,34.76215468246098,17.86282486818477,17.034230094327306,15.148881617628474,2.893618109212047,2.3155887193851847,35.09869681265998,17.71422149582786,17.006359591294203,14.84007861784613,2.812286858226352,2.3494902135543447
few_moving,23,500,130.43478260869566,38.39128650451059,314,81.91304347826086,38.788637706999765,34.880041642847885,17.90602243777527,17.09673311552979,14.82023535208238,2.61138498870998,2.3500178036449273,35.28537625525204,17.739570937981142,16.98506750462238,14.578297484120718,2.6097688318031027,2.353200492218954
few_moving,24,532,133,38.56621526792452,314,78.49999999999999,38.98702189902179,35.05522372790686,17.8808779539622,17.074175212737465,14.517201570735061,2.377807904460142,2.3525746601128046,35.487597590844246,17.73272695120483,16.929660919185665,14.326493835649224,2.5046480589148175,2.362637350716802
few_moving,25,545,130.79999999999998,38.7375144925477,314,75.36,39.1810288726317,35.240573959237906,17.888778134558933,17.041416884020606,14.196973345638748,2.2662821945013514,2.3494851158062566,35.68557166360046,17.72027671040241,16.870197579494253,14.09054620624333,2.4580761521572367,2.3714137401422923
few_moving,26,578,133.3846153846154,38.91451378358816,314,72.46153846153845,39.37407990826907,35.42115407349411,17.843489986444403,16.976701757633553,13.917649214522141,2.1383507846477654,2.349202328888758,35.88210232557577,17.704787294966923,16.806378428221432,13.895282992983965,2.4206907745700663,2.380281234880502
few_moving,27,591,131.33333333333334,39.05791919116981,314,69.77777777777777,39.5655980748249,35.560204526449226,17.903084647212243,16.89160829445774,13.68423510756195,2.0248760063540594,2.356623636486983,36.07667514326347,17.688981251948,16.739728592050724,13.718497217219012,2.431036894607248,2.389037773017421
few_moving,28,623,133.5,39.24071050856045,319,68.35714285714285,39.69868653693797,35.74990662567582,17.89154288811326,16.807274481639677,13.49538650158745,1.9757270228910493,2.367900464593888,36.194603172122854,17.665651689891256,16.652286573520566,13.570425813303723,2.530911051395686,2.3982141960387406
few_moving,29,637,131.79310344827587,39.41295162654257,334,69.10344827586206,39.88639129531686,35.90681948572677,17.879712758237538,16.74957551015038,13.298373288411234,1.8597890174463136,2.387282871805513,36.367045722756934,17.63834211683627,16.59014597347808,13.33028051791736,2.4609886134860184,2.4103019546607225
few_moving,30,669,133.8,39.631850804979685,350,70,40.03207115641517,36.076619617341564,17.828450200551732,16.64113226344777,13.154488105435071,1.8280246614065538,2.394572065975971,36.486880030577815,17.637657459313065,16.551338852075425,13.140718230999624,2.3579662034599798,2.4175428349732346
few_moving,31,680,131.61290322580643,39.817903886380215,366,70.83870967741935,40.188488032653034,36.276242011134926,17.851017386309362,16.638164214015696,13.02145401972552,1.9831831573197083,2.393115518103021,36.611847518588156,17.598034414260635,16.492743465282377,12.961162653487847,2.360673954323896,2.431893991060395
few_moving,32,712,133.5,39.9940455479379,383,71.8125,40.34152887944813,36.433873567271675,17.885955660191414,16.661679842818437,12.90358713984333,1.9522067766684554,2.399454958117677,36.73281569737758,17.61457611153573,16.42502020439635,12.81592789225958,2.531119135680406,2.4301516910010874
few_moving,33,726,131.99999999999997,40.137126052593615,399,72.54545454545453,40.42605786798621,36.56394778469677,17.87281322858965,16.653394946817322,12.921935281782053,2.1591619995416473,2.400940848180227,36.78423471520327,17.520370422760333,16.305217403083226,12.734743581644036,2.7319830628183546,2.425534655971607
few_moving,34,760,134.11764705882354,40.344568734196976,414,73.05882352941177,40.61449861647645,36.75563330953296,17.84213200018855,16.58831957471868,12.8739338346588,2.27368053687735,2.4017966889309887,36.94599524494309,17.50118677412841,16.189211939745647,12.611959184863837,2.8372216331347877,2.4520282010502084
few_moving,35,773,132.5142857142857,40.452414227295456,423,72.5142857142857,40.756188708877396,36.8677394244918,17.852589355259084,16.523166538244432,12.757108502416665,2.373397638415633,2.421770029610523,37.05736525166318,17.484694664268762,16.12058815009977,12.469042802056169,2.830270100242429,2.463379019036868
few_moving,36,807,134.5,40.540515708419775,431,71.83333333333334,40.92942872867459,36.93113394132576,17.862042485121634,16.5275842293466,12.682709574298002,2.4901673518924325,2.4212346630127817,37.20999771806834,17.439820439084034,16.0064309819456,12.346113587763979,2.91888741327863,2.471250234721377
few_moving,37,819,132.8108108108108,40.70617510658173,442,71.67567567567568,41.01913363934348,37.06756500522874,17.827676374545483,16.517128873361777,12.645351879092075,2.7504048910139542,2.436500227171385,37.27814833967479,17.500487378337606,15.994531906499436,12.215391554538268,3.0418136757054155,2.4798347517705714
few_moving,38,852,134.5263157894737,40.92452086519257,444,70.10526315789474,41.19878883297963,37.283470157106905,17.841937129042435,16.42730114783254,12.573012906268058,2.9977082424573207,2.464669087218211,37.43516093278414,17.482754157164614,15.921394619942197,12.103699380204507,3.2224154031767136,2.488757661535711
few_moving,39,863,132.76923076923077,41.117691802219824,444,68.3076923076923,41.3574454179515,37.43106096128939,17.835621918002893,16.380226206757172,12.466106559743714,2.827325424668232,2.4541952646851066,37.571649094565245,17.470275770228227,15.837761374577806,12.019639713872312,3.3603977642985616,2.4964782891987016
few_moving,40,896,134.4,41.189647746029515,444,66.60000000000001,41.49307321662979,37.5204743769481,17.938078371959303,16.422884863764942,12.331054884490642,2.893714910708436,2.4733334313014703,37.69062564445081,17.464537555842195,15.754015794402267,11.931475657364185,3.480078926108774,2.5063558108577735
few_moving,41,908,132.8780487804878,41.25861388588795,444,64.97560975609755,41.61755653400572,37.58843341763564,17.922963602378996,16.365704851769465,12.261259149009051,3.10265183050774,2.470045490473402,37.80097468969444,17.46339139941659,15.672859897065077,11.848345350774403,3.597573757148624,2.516617221215402
few_moving,42,941,134.42857142857142,41.389447393071634,444,63.42857142857143,41.73588319788872,37.686055635179606,17.94876632005368,16.354474407550455,12.193929978265158,3.198563935061329,2.488181692870223,37.907023584388654,17.465265662868344,15.594099212678037,11.772333513701678,3.7136873307823337,2.5270665980565115
few_moving,43,952,132.8372093023256,41.569640126279076,447,62.372093023255815,41.8130584074124,37.84090895173851,17.98640747013115,16.369191958785226,12.126325983354167,3.1712571630320516,2.5043245798599645,37.94057226318463,17.426787849519275,15.493602429237963,11.717765276455237,3.783660883906683,2.5132856396719934
few_moving,44,985,134.31818181818184,41.64224907919441,450,61.36363636363637,41.91191328423035,37.85289591043707,18.113787063270482,16.48172169729622,12.082718108399488,3.377199485535876,2.492982644715004,37.996335645231355,17.40649155872651,15.409613423694712,11.647267372368178,3.894567846932851,2.5414739486221025
few_moving,45,997,132.93333333333334,41.790866567346455,453,60.4,41.99668169517611,37.99499691527962,18.11814496515041,16.408425101539038,11.997175715402017,3.5054890229376485,2.4953204055713667,38.03740511988417,17.414637387652334,15.43684661041265,11.631402618484032,4.081520431326108,2.551611062843524
few_moving,46,1029,134.2173913043478,41.88101809599749,456,59.47826086956522,42.095727340836014,38.065408705281996,18.181631174257088,16.411177556209406,11.925406080837256,3.5957292120294504,2.5241661599718737,38.15512698283315,17.437415965044924,15.474561748018553,11.561505131061027,4.228977041931944,2.567985506734118
few_moving,47,1043,133.14893617021275,41.916767818178656,458,58.46808510638298,42.215203153126836,38.107731414028976,18.156856008706225,16.414316345487144,11.90659936808429,3.7774660357916052,2.512301971278557,38.299916320805934,17.45297697669367,15.494641070710381,11.460631407225474,4.398736299549021,2.578063389909499
few_moving,48,1077,134.625,42.02000908748819,461,57.625,42.324734919587485,38.18693605128114,18.115256964647603,16.426649036069232,11.881561637306234,3.940032606833205,2.523649336966199,38.428319586773036,17.472955793388937,15.519366539587107,11.368723432196985,4.571887754351891,2.588863301140741
few_moving,49,1089,133.3469387755102,42.10270969144618,466,57.06122448979592,42.379203414070716,38.25442048163077,18.147439271118508,16.52211929142378,11.831123334400106,4.143177604564907,2.5356694106335795,38.45725427160508,17.409155382156253,15.49709328228106,11.33179624740584,4.67750171278287,2.5933931234052285
few_moving,50,1120,134.4,42.21724099914367,466,55.92,42.412160353664014,38.38259031861274,18.190719003843128,16.612954238434746,11.7313820856334,4.193452700703957,2.545154692463065,38.473555088513905,17.410500627660852,15.548524295599643,11.353358092439045,4.819054616079683,2.6011349375405852
few_moving,51,1131,133.05882352941177,42.355770742914025,468,55.05882352941176,42.46988754961677,38.50312051053868,18.204655187294662,16.631769175580132,11.626861543983228,4.301177841863538,2.5656015696322423,38.510539841173305,17.437085443247554,15.615867100064705,11.390530172330955,5.0747008340967446,2.6159036030469776
few_moving,52,1164,134.30769230769232,42.41498642423112,473,54.57692307692307,42.576793019873506,38.5335662955601,18.289666612404385,16.779136460831936,11.594671706734939,4.357864699362025,2.5737745052283842,38.586393919947575,17.449567991513433,15.66521572730088,11.38885258329037,5.164314427762839,2.632140598329521
few_moving,53,1177,133.24528301886792,42.411323085843286,473,53.54716981132076,42.656514530246625,38.506969345384256,18.476493611857634,17.005959948008872,11.671470393373186,4.557491687562613,2.5658342386454156,38.664985982546746,17.477602032666287,15.742158169121542,11.393388641170997,5.257787774683507,2.6403536399648666
