time_s,rmse_gps_m,rmse_ekf_m,rmse_ekf_tuned_m,r_untuned,q_untuned,r_tuned,q_tuned,std,n
112,29.017322521093995,29.648355667957716,29.620033391109164,100,1,400,0.01,20,0
113,29.017322521093995,29.737343650714134,29.632142616456903,100,1,400,0.01,20,0
114,29.017322521093995,29.80848357431642,29.642958984399733,100,1,400,0.01,20,0
115,29.017322521093995,29.75190303051476,29.63763964682947,100,1,400,0.01,20,0
116,29.017322521093995,29.573229869263663,29.615766989857338,100,1,400,0.01,20,0
117,29.017322521093995,29.545344329273075,29.61147497014781,100,1,400,0.01,20,0
118,29.017322521093995,29.454669759972266,29.59894573897738,100,1,400,0.01,20,0
119,29.017322521093995,29.594736695746647,29.61500911464013,100,1,400,0.01,20,0
120,29.017322521093995,29.72114611824343,29.63094581220329,100,1,400,0.01,20,0
121,29.017322521093995,29.492239837842924,29.60325609160094,100,1,400,0.01,20,0
122,29.017322521093995,29.26456407875873,29.573586872503572,100,1,400,0.01,20,0
123,29.017322521093995,29.11797661987041,29.551787368495358,100,1,400,0.01,20,0
124,29.017322521093995,29.157673294495623,29.55159321554601,100,1,400,0.01,20,0
125,29.017322521093995,29.297645495686073,29.564082890607263,100,1,400,0.01,20,0
126,29.017322521093995,29.15970231140472,29.544367938341548,100,1,400,0.01,20,0
127,29.017322521093995,29.418942605684403,29.57113720893296,100,1,400,0.01,20,0
128,29.017322521093995,29.55993070545045,29.5862553039538,100,1,400,0.01,20,0
129,29.017322521093995,29.466626725206947,29.57485065873593,100,1,400,0.01,20,0
130,29.017322521093995,29.329102358289052,29.557394291873795,100,1,400,0.01,20,0
131,29.017322521093995,29.403963258393162,29.563536853541137,100,1,400,0.01,20,0
132,29.017322521093995,29.584261088808006,29.582700895370767,100,1,400,0.01,20,0
133,29.017322521093995,29.618351310639138,29.586678943312297,100,1,400,0.01,20,0
134,29.017322521093995,29.724165477003854,29.599257032228667,100,1,400,0.01,20,0
135,29.017322521093995,29.61966360946283,29.588647954795423,100,1,400,0.01,20,0
136,29.017322521093995,29.686268732287456,29.59656436638637,100,1,400,0.01,20,0
137,29.017322521093995,29.64623308458934,29.593000291263316,100,1,400,0.01,20,0
138,29.017322521093995,29.784028632925796,29.609084438216136,100,1,400,0.01,20,0
139,29.017322521093995,29.608115209833574,29.591329791791168,100,1,400,0.01,20,0
140,29.017322521093995,29.562827879012477,29.586381894236407,100,1,400,0.01,20,0
141,29.017322521093995,29.63295894755333,29.593868634507828,100,1,400,0.01,20,0
142,29.017322521093995,29.63126953853395,29.593786524765985,100,1,400,0.01,20,0
143,29.017322521093995,29.474449052383296,29.577177436368075,100,1,400,0.01,20,0
144,29.017322521093995,29.589513570948384,29.588352886663273,100,1,400,0.01,20,0
145,29.017322521093995,29.607030855617094,29.590455865343564,100,1,400,0.01,20,0
146,29.017322521093995,29.668112629058342,29.59722096006396,100,1,400,0.01,20,0
147,29.017322521093995,29.552360447846347,29.5856913573205,100,1,400,0.01,20,0
148,29.017322521093995,29.556033710808958,29.585743096979826,100,1,400,0.01,20,0
149,29.017322521093995,29.29511566703703,29.557846817078996,100,1,400,0.01,20,0
150,29.017322521093995,29.334216836686902,29.559318749193604,100,1,400,0.01,20,0
151,29.017322521093995,29.471975384046363,29.571513014265584,100,1,400,0.01,20,0
152,29.017322521093995,29.46512296953024,29.56980434219481,100,1,400,0.01,20,0
153,29.017322521093995,29.572546395219778,29.57987689706875,100,1,400,0.01,20,0
154,29.017322521093995,29.49811494087992,29.572126308975704,100,1,400,0.01,20,0
155,29.017322521093995,29.63185071228074,29.585138582758443,100,1,400,0.01,20,0
156,29.017322521093995,29.645987501221594,29.586943221378753,100,1,400,0.01,20,0
157,29.017322521093995,29.5956406941176,29.582475166285256,100,1,400,0.01,20,0
158,29.017322521093995,29.56747718063069,29.579751690738064,100,1,400,0.01,20,0
159,29.017322521093995,29.50656487099881,29.57351012217779,100,1,400,0.01,20,0
160,29.017322521093995,29.506922434101575,29.572917337157076,100,1,400,0.01,20,0
161,29.017322521093995,29.48766862181282,29.57037150380876,100,1,400,0.01,20,0
162,29.017322521093995,29.276028928812266,29.548533407320903,100,1,400,0.01,20,0
163,29.017322521093995,29.188216872295065,29.53732939431412,100,1,400,0.01,20,0
164,29.017322521093995,29.134738765378906,29.528764930183474,100,1,400,0.01,20,0
165,29.017322521093995,28.95845635973857,29.507861655782648,100,1,400,0.01,20,0
166,29.017322521093995,29.03310753037268,29.51005319534727,100,1,400,0.01,20,0
167,29.017322521093995,29.04863403237794,29.5070672223237,100,1,400,0.01,20,0
168,29.017322521093995,29.020188278892707,29.50012801317006,100,1,400,0.01,20,0
169,29.017322521093995,29.087405161835733,29.502010007246003,100,1,400,0.01,20,0
170,29.017322521093995,29.119750613326442,29.50134988290008,100,1,400,0.01,20,0
171,29.017322521093995,29.292943152768725,29.514163121892086,100,1,400,0.01,20,0
172,29.017322521093995,29.26187855749286,29.508857654814143,100,1,400,0.01,20,0
173,29.017322521093995,29.391430048328395,29.519260872222176,100,1,400,0.01,20,0
174,29.017322521093995,29.497361255260532,29.528235480353366,100,1,400,0.01,20,0
175,29.017322521093995,29.402390937835108,29.519080304251506,100,1,400,0.01,20,0
176,29.017322521093995,29.39645920350198,29.51732857395582,100,1,400,0.01,20,0
177,29.017322521093995,29.42277205504003,29.51863237455751,100,1,400,0.01,20,0
178,29.017322521093995,29.417429451918295,29.51741843012529,100,1,400,0.01,20,0
179,29.017322521093995,29.406451717388116,29.51553935712124,100,1,400,0.01,20,0
180,29.017322521093995,29.37909064077409,29.511855891953363,100,1,400,0.01,20,0
181,29.017322521093995,29.24036866050673,29.49801005230755,100,1,400,0.01,20,0
182,29.017322521093995,29.267332850689595,29.498128027846267,100,1,400,0.01,20,0
183,29.017322521093995,29.102012595929807,29.481034413225238,100,1,400,0.01,20,0
184,29.017322521093995,29.116736020172297,29.47908920179689,100,1,400,0.01,20,0
185,29.017322521093995,29.26870252366045,29.489786398180083,100,1,400,0.01,20,0
186,29.017322521093995,29.289968614919992,29.489915913175565,100,1,400,0.01,20,0
187,29.017322521093995,29.029415587868613,29.46482117155918,100,1,400,0.01,20,0
188,29.017322521093995,29.14576752211129,29.47148008674744,100,1,400,0.01,20,0
189,29.017322521093995,29.08467293996307,29.463337578703186,100,1,400,0.01,20,0
190,29.017322521093995,29.215533606113457,29.47180760643249,100,1,400,0.01,20,0
191,29.017322521093995,29.238321910851006,29.471661503039247,100,1,400,0.01,20,0
192,29.017322521093995,29.424733396296425,29.4860657498396,100,1,400,0.01,20,0
193,29.017322521093995,29.525267218477993,29.494290142870653,100,1,400,0.01,20,0
194,29.017322521093995,29.529562041856952,29.49482760284602,100,1,400,0.01,20,0
195,29.017322521093995,29.539608152726885,29.49611440220917,100,1,400,0.01,20,0
196,29.017322521093995,29.594640373513034,29.50114354622196,100,1,400,0.01,20,0
197,29.017322521093995,29.569627745600915,29.499790852517062,100,1,400,0.01,20,0
198,29.017322521093995,29.569480845811448,29.50039750154298,100,1,400,0.01,20,0
199,29.017322521093995,29.74638576197626,29.516150779462915,100,1,400,0.01,20,0
200,29.017322521093995,29.86301977736107,29.52798581189692,100,1,400,0.01,20,0
201,29.017322521093995,29.837631928028852,29.528543244193038,100,1,400,0.01,20,0
202,29.017322521093995,29.858293963316964,29.532690595567757,100,1,400,0.01,20,0
203,29.017322521093995,29.688595954749218,29.521021283284124,100,1,400,0.01,20,0
204,29.017322521093995,29.56119059769486,29.511629358516842,100,1,400,0.01,20,0
205,29.017322521093995,29.602406195570108,29.51547263523032,100,1,400,0.01,20,0
206,29.017322521093995,29.63412267312232,29.518848446024304,100,1,400,0.01,20,0
207,29.017322521093995,29.822407685674577,29.53552921565919,100,1,400,0.01,20,0
208,29.017322521093995,29.86914015771273,29.541698548409567,100,1,400,0.01,20,0
209,29.017322521093995,29.873207083442487,29.544627490674415,100,1,400,0.01,20,0
210,29.017322521093995,29.810363569704823,29.542001955027242,100,1,400,0.01,20,0
211,29.017322521093995,29.824471943023692,29.54528558324937,100,1,400,0.01,20,0
212,29.017322521093995,29.81824029453899,29.546931161473285,100,1,400,0.01,20,0
213,29.017322521093995,29.82714999727734,29.549781472290626,100,1,400,0.01,20,0
214,29.017322521093995,29.877673680797976,29.55610209894982,100,1,400,0.01,20,0
215,29.017322521093995,29.758336106099787,29.54885806866846,100,1,400,0.01,20,0
216,29.017322521093995,29.657078877307192,29.542207533608963,100,1,400,0.01,20,0
217,29.017322521093995,29.5037292437426,29.530442576029415,100,1,400,0.01,20,0
218,29.017322521093995,29.48445196012954,29.528630498511898,100,1,400,0.01,20,0
219,29.017322521093995,29.60904909953008,29.538015031563024,100,1,400,0.01,20,0
220,29.017322521093995,29.596927651742867,29.5372368749086,100,1,400,0.01,20,0
221,29.017322521093995,29.725572551798248,29.54823254856939,100,1,400,0.01,20,0
222,29.017322521093995,29.8019604148137,29.555670222843776,100,1,400,0.01,20,0
223,29.017322521093995,29.871494803719845,29.56305244291793,100,1,400,0.01,20,0
224,29.017322521093995,29.8142162673606,29.560788284916597,100,1,400,0.01,20,0
225,29.017322521093995,29.850447063538628,29.56568793004577,100,1,400,0.01,20,0
226,29.017322521093995,29.842732159293263,29.567218992582145,100,1,400,0.01,20,0
227,29.017322521093995,29.91690544835859,29.575153948413853,100,1,400,0.01,20,0
228,29.017322521093995,29.7335441079362,29.56336123370745,100,1,400,0.01,20,0
229,29.017322521093995,29.89077394118932,29.576944550786006,100,1,400,0.01,20,0
230,29.017322521093995,29.66579116745101,29.561509505038803,100,1,400,0.01,20,0
231,29.017322521093995,29.765932292264406,29.570367159967805,100,1,400,0.01,20,0
232,29.017322521093995,29.609306531991912,29.55959616701403,100,1,400,0.01,20,0
233,29.017322521093995,29.529806358994552,29.55381364766994,100,1,400,0.01,20,0
234,29.017322521093995,29.53263058410141,29.553843913148313,100,1,400,0.01,20,0
235,29.017322521093995,29.536003470705662,29.553937724426397,100,1,400,0.01,20,0
236,29.017322521093995,29.64078679269595,29.561875975548624,100,1,400,0.01,20,0
237,29.017322521093995,29.669118637957535,29.564521187771692,100,1,400,0.01,20,0
238,29.017322521093995,29.842398770071387,29.578565981429364,100,1,400,0.01,20,0
239,29.017322521093995,29.658209438916575,29.56623228918194,100,1,400,0.01,20,0
240,29.017322521093995,29.564458941696085,29.559802134917017,100,1,400,0.01,20,0
241,29.017322521093995,29.600958236647696,29.56258147130291,100,1,400,0.01,20,0
242,29.017322521093995,29.60496756738693,29.56317329242569,100,1,400,0.01,20,0
243,29.017322521093995,29.778335834858616,29.57666173173287,100,1,400,0.01,20,0
244,29.017322521093995,29.763135478776952,29.576903650412504,100,1,400,0.01,20,0
245,29.017322521093995,29.690920524117377,29.572729051169055,100,1,400,0.01,20,0
246,29.017322521093995,29.646807567039282,29.570184204894023,100,1,400,0.01,20,0
247,29.017322521093995,29.604794468646368,29.56761765579485,100,1,400,0.01,20,0
248,29.017322521093995,29.71462170832628,29.576209073877713,100,1,400,0.01,20,0
249,29.017322521093995,29.776744794809694,29.581806766765215,100,1,400,0.01,20,0
250,29.017322521093995,29.7154881146132,29.578655894915624,100,1,400,0.01,20,0
251,29.017322521093995,29.839312284779936,29.58883784881697,100,1,400,0.01,20,0
252,29.017322521093995,29.822070834954403,29.589349798743157,100,1,400,0.01,20,0
253,29.017322521093995,29.823240811321142,29.59107068706242,100,1,400,0.01,20,0
254,29.017322521093995,29.790781449420308,29.590299299488226,100,1,400,0.01,20,0
255,29.017322521093995,29.758513694314402,29.589291609563077,100,1,400,0.01,20,0
256,29.017322521093995,29.91559765164607,29.602055827207817,100,1,400,0.01,20,0
257,29.017322521093995,29.91171954830621,29.603956157982523,100,1,400,0.01,20,0
258,29.017322521093995,30.005574499868757,29.612909171599785,100,1,400,0.01,20,0
259,29.017322521093995,30.19062336730891,29.629104030938453,100,1,400,0.01,20,0
260,29.017322521093995,29.97163320431703,29.61711676706938,100,1,400,0.01,20,0
261,29.017322521093995,29.98578321916663,29.620613234689483,100,1,400,0.01,20,0
262,29.017322521093995,30.01097160942191,29.624838072439495,100,1,400,0.01,20,0
263,29.017322521093995,30.315792979234583,29.649562625926794,100,1,400,0.01,20,0
264,29.017322521093995,30.10564418353598,29.638846793568945,100,1,400,0.01,20,0
265,29.017322521093995,30.078351169826487,29.639950877759414,100,1,400,0.01,20,0
266,29.017322521093995,30.09774697359654,29.644392616711276,100,1,400,0.01,20,0
267,29.017322521093995,30.13339063995723,29.64991374121966,100,1,400,0.01,20,0
268,29.017322521093995,30.13085994264879,29.652929514811373,100,1,400,0.01,20,0
269,29.017322521093995,30.15557751106689,29.65814789060754,100,1,400,0.01,20,0
270,29.017322521093995,30.202760470928126,29.66497198408882,100,1,400,0.01,20,0
271,29.017322521093995,30.195808251171137,29.668192067309672,100,1,400,0.01,20,0
272,29.017322521093995,30.185927650580048,29.67097785768793,100,1,400,0.01,20,0
273,29.017322521093995,29.940798934543817,29.656902373014656,100,1,400,0.01,20,0
274,29.017322521093995,30.07851644572663,29.668580880206143,100,1,400,0.01,20,0
275,29.017322521093995,29.98133052358872,29.664403599249862,100,1,400,0.01,20,0
276,29.017322521093995,29.93638125432923,29.663488303803646,100,1,400,0.01,20,0
277,29.017322521093995,30.054722426624366,29.673711180957582,100,1,400,0.01,20,0
278,29.017322521093995,29.837967213704673,29.661014485338598,100,1,400,0.01,20,0
279,29.017322521093995,29.84564593775128,29.662663255847725,100,1,400,0.01,20,0
280,29.017322521093995,29.578098440107325,29.645230540259007,100,1,400,0.01,20,0
281,29.017322521093995,29.56504608424704,29.643893956423845,100,1,400,0.01,20,0
282,29.017322521093995,29.532272423351362,29.64108836211227,100,1,400,0.01,20,0
283,29.017322521093995,29.51238396854707,29.638979786815963,100,1,400,0.01,20,0
284,29.017322521093995,29.410693815129864,29.630983422169088,100,1,400,0.01,20,0
285,29.017322521093995,29.44682461836182,29.63204079579781,100,1,400,0.01,20,0
286,29.017322521093995,29.408286415862868,29.62821891625218,100,1,400,0.01,20,0
287,29.017322521093995,29.269351936945792,29.61718227714462,100,1,400,0.01,20,0
288,29.017322521093995,29.313944319510206,29.617935942270687,100,1,400,0.01,20,0
289,29.017322521093995,29.42072241080155,29.62330920583947,100,1,400,0.01,20,0
290,29.017322521093995,29.296383185881254,29.613461482889537,100,1,400,0.01,20,0
291,29.017322521093995,29.468529867000964,29.62320206746535,100,1,400,0.01,20,0
292,29.017322521093995,29.40460154561577,29.617821763149227,100,1,400,0.01,20,0
293,29.017322521093995,29.508835758828855,29.623533086943002,100,1,400,0.01,20,0
294,29.017322521093995,29.67090430614302,29.633855927050334,100,1,400,0.01,20,0
295,29.017322521093995,29.723512695384464,29.63766339326025,100,1,400,0.01,20,0
296,29.017322521093995,29.741428483323077,29.63945261904319,100,1,400,0.01,20,0
297,29.017322521093995,29.428069523823947,29.618862699693913,100,1,400,0.01,20,0
298,29.017322521093995,29.189009932260223,29.60141006980338,100,1,400,0.01,20,0
299,29.017322521093995,29.09352418443812,29.592252118189716,100,1,400,0.01,20,0
300,29.017322521093995,29.08755064097903,29.588669426626147,100,1,400,0.01,20,0
301,29.017322521093995,29.214622009395377,29.594025651218242,100,1,400,0.01,20,0
302,29.017322521093995,29.43241196644901,29.606279366645207,100,1,400,0.01,20,0
303,29.017322521093995,29.660066294644874,29.620439043024795,100,1,400,0.01,20,0
304,29.017322521093995,29.744898615520746,29.626379688143953,100,1,400,0.01,20,0
305,29.017322521093995,29.88130535846394,29.63626032771106,100,1,400,0.01,20,0
306,29.017322521093995,29.892907182153166,29.638581935684208,100,1,400,0.01,20,0
307,29.017322521093995,29.720254528911703,29.62868563025675,100,1,400,0.01,20,0
308,29.017322521093995,29.806112582963934,29.63497687066997,100,1,400,0.01,20,0
309,29.017322521093995,29.761548190494416,29.633084008031613,100,1,400,0.01,20,0
310,29.017322521093995,29.70905345938881,29.630342401164018,100,1,400,0.01,20,0
311,29.017322521093995,29.45572318152974,29.61410382748864,100,1,400,0.01,20,0
312,29.017322521093995,29.403190649907174,29.609563482023763,100,1,400,0.01,20,0
313,29.017322521093995,29.39815004450706,29.608010229309613,100,1,400,0.01,20,0
314,29.017322521093995,29.292942247264115,29.59974816935979,100,1,400,0.01,20,0
315,29.017322521093995,29.22663691281894,29.593477326933957,100,1,400,0.01,20,0
316,29.017322521093995,29.192144534449554,29.588916639734027,100,1,400,0.01,20,0
317,29.017322521093995,29.275072432452443,29.591898071173436,100,1,400,0.01,20,0
318,29.017322521093995,29.322166890466722,29.593012465997052,100,1,400,0.01,20,0
319,29.017322521093995,29.287098172051955,29.58903459540689,100,1,400,0.01,20,0
320,29.017322521093995,29.27714204330399,29.58649734551465,100,1,400,0.01,20,0
321,29.017322521093995,29.243737158961473,29.582414999292478,100,1,400,0.01,20,0
322,29.017322521093995,29.26878147488929,29.581923118656725,100,1,400,0.01,20,0
323,29.017322521093995,29.079607116844294,29.56770258943391,100,1,400,0.01,20,0
324,29.017322521093995,29.239350215393657,29.575065982420334,100,1,400,0.01,20,0
325,29.017322521093995,29.415776743960343,29.58439011196562,100,1,400,0.01,20,0
326,29.017322521093995,29.50479509315127,29.589144795003516,100,1,400,0.01,20,0
327,29.017322521093995,29.60441225001951,29.595062261008763,100,1,400,0.01,20,0
328,29.017322521093995,29.925832778617007,29.615847863250828,100,1,400,0.01,20,0
329,29.017322521093995,29.883415473823277,29.61501410096266,100,1,400,0.01,20,0
330,29.017322521093995,29.979798824715324,29.622855797259568,100,1,400,0.01,20,0
331,29.017322521093995,29.99158640939516,29.625795259534065,100,1,400,0.01,20,0
332,29.017322521093995,29.792958894628267,29.61521404864173,100,1,400,0.01,20,0
333,29.017322521093995,29.81018147809765,29.617331090014513,100,1,400,0.01,20,0
334,29.017322521093995,29.850375729970892,29.6209103906807,100,1,400,0.01,20,0
335,29.017322521093995,29.682186450111594,29.61153318161214,100,1,400,0.01,20,0
336,29.017322521093995,29.6810795751194,29.61206207670642,100,1,400,0.01,20,0
337,29.017322521093995,29.883184235951116,29.625287143705915,100,1,400,0.01,20,0
338,29.017322521093995,30.045273655696278,29.637198700274027,100,1,400,0.01,20,0
339,29.017322521093995,29.89437292496973,29.630150255802835,100,1,400,0.01,20,0
340,29.017322521093995,29.96243871882818,29.63597471584023,100,1,400,0.01,20,0
341,29.017322521093995,29.891333314236896,29.633456487407557,100,1,400,0.01,20,0
342,29.017322521093995,29.872013976222412,29.633827614511578,100,1,400,0.01,20,0
343,29.017322521093995,29.997777927491494,29.643190742215005,100,1,400,0.01,20,0
344,29.017322521093995,29.949063767273127,29.642260449883015,100,1,400,0.01,20,0
345,29.017322521093995,30.043750275308028,29.65005714262508,100,1,400,0.01,20,0
