time_s,rmse_gps_m,rmse_ekf_m,rmse_ekf_tuned_m,r_untuned,q_untuned,r_tuned,q_tuned,std,n
49,10.109801844711491,9.773814671408402,9.49823656176513,25,1,100,0.01,10,5
50,10.109801844711491,9.50716312198077,9.433476795958493,25,1,100,0.01,10,5
51,10.109801844711491,9.773521678052965,9.4975777462885,25,1,100,0.01,10,5
52,10.109801844711491,9.114827041468939,9.327428160376284,25,1,100,0.01,10,5
53,10.109801844711491,8.810599032624808,9.204539912541698,25,1,100,0.01,10,5
54,10.109801844711491,9.343992507829775,9.294424906224833,25,1,100,0.01,10,5
55,10.109801844711491,9.967796368158611,9.446722835348503,25,1,100,0.01,10,5
56,10.109801844711491,10.394588547756143,9.598698491184372,25,1,100,0.01,10,5
57,10.109801844711491,10.684238544800529,9.749689484511181,25,1,100,0.01,10,5
58,10.109801844711491,10.037332634751374,9.660597600866543,25,1,100,0.01,10,5
59,10.109801844711491,9.979314220561564,9.702240102141,25,1,100,0.01,10,5
60,10.109801844711491,9.881770521733532,9.719009667673122,25,1,100,0.01,10,5
61,10.109801844711491,9.756648097658148,9.717248476312323,25,1,100,0.01,10,5
62,10.109801844711491,10.082480625834963,9.802487783686303,25,1,100,0.01,10,5
63,10.109801844711491,9.029386590643995,9.542776789864483,25,1,100,0.01,10,5
64,10.109801844711491,8.826622260890082,9.451238686240782,25,1,100,0.01,10,5
65,10.109801844711491,9.092434950132427,9.471032478813163,25,1,100,0.01,10,5
66,10.109801844711491,9.44956424936031,9.520175990753408,25,1,100,0.01,10,5
67,10.109801844711491,9.205266517369687,9.43125227425501,25,1,100,0.01,10,5
68,10.109801844711491,9.176578859885169,9.382939849510372,25,1,100,0.01,10,5
69,10.109801844711491,9.42254108925739,9.399233349530316,25,1,100,0.01,10,5
70,10.109801844711491,9.067092307746805,9.30359099026388,25,1,100,0.01,10,5
71,10.109801844711491,8.81372157880769,9.187428380545224,25,1,100,0.01,10,5
72,10.109801844711491,9.489300445421055,9.318460219452081,25,1,100,0.01,10,5
73,10.109801844711491,9.902461144892758,9.428538431277655,25,1,100,0.01,10,5
74,10.109801844711491,9.939130964346228,9.473604874638163,25,1,100,0.01,10,5
75,10.109801844711491,9.935738791669182,9.51260463532733,25,1,100,0.01,10,5
76,10.109801844711491,10.27611629182342,9.646742973570028,25,1,100,0.01,10,5
77,10.109801844711491,9.93987233765517,9.616188565043778,25,1,100,0.01,10,5
78,10.109801844711491,9.860839006729414,9.634558686690385,25,1,100,0.01,10,5
79,10.109801844711491,9.24089203506877,9.493174929685608,25,1,100,0.01,10,5
80,10.109801844711491,8.939117620555573,9.398321701850483,25,1,100,0.01,10,5
81,10.109801844711491,9.606116711501343,9.540510789755055,25,1,100,0.01,10,5
82,10.109801844711491,10.144589062288572,9.696036242353273,25,1,100,0.01,10,5
83,10.109801844711491,10.584364351311676,9.863852709004929,25,1,100,0.01,10,5
84,10.109801844711491,9.888149108214261,9.749973573595751,25,1,100,0.01,10,5
85,10.109801844711491,9.734506605058376,9.72971297721135,25,1,100,0.01,10,5
86,10.109801844711491,10.35420846694283,9.914196644172398,25,1,100,0.01,10,5
87,10.109801844711491,11.184452600033849,10.204198137314645,25,1,100,0.01,10,5
88,10.109801844711491,10.418731861231192,10.114915559779574,25,1,100,0.01,10,5
89,10.109801844711491,9.5337521398604,9.934498921963174,25,1,100,0.01,10,5
90,10.109801844711491,9.775880237042688,9.984700280828863,25,1,100,0.01,10,5
91,10.109801844711491,10.204212168462963,10.10823575071315,25,1,100,0.01,10,5
92,10.109801844711491,9.607063706800501,9.975033779567188,25,1,100,0.01,10,5
93,10.109801844711491,9.281357363081463,9.867801628777501,25,1,100,0.01,10,5
94,10.109801844711491,8.326872965223581,9.560040676859161,25,1,100,0.01,10,5
95,10.109801844711491,9.252438748938332,9.686694578614365,25,1,100,0.01,10,5
96,10.109801844711491,9.22733924648286,9.607531905749907,25,1,100,0.01,10,5
97,10.109801844711491,8.969206143529641,9.493754814601719,25,1,100,0.01,10,5
98,10.109801844711491,10.319687931316526,9.794488738491163,25,1,100,0.01,10,5
99,10.109801844711491,10.167422337397296,9.78559999794829,25,1,100,0.01,10,5
100,10.109801844711491,9.350847458144935,9.591608612313538,25,1,100,0.01,10,5
101,10.109801844711491,10.039006076676335,9.751112718304965,25,1,100,0.01,10,5
102,10.109801844711491,10.315736850280105,9.844887301774467,25,1,100,0.01,10,5
103,10.109801844711491,9.914301066121803,9.780265628836968,25,1,100,0.01,10,5
104,10.109801844711491,9.743001416533456,9.750174904384354,25,1,100,0.01,10,5
105,10.109801844711491,9.457162033336333,9.677259730563536,25,1,100,0.01,10,5
106,10.109801844711491,10.292820084001313,9.884189752018086,25,1,100,0.01,10,5
107,10.109801844711491,10.064159542722555,9.867056624213577,25,1,100,0.01,10,5
108,10.109801844711491,10.735708987513712,10.075492482364536,25,1,100,0.01,10,5
109,10.109801844711491,9.449197834481277,9.799032013098378,25,1,100,0.01,10,5
110,10.109801844711491,10.512940220096402,10.070724181750478,25,1,100,0.01,10,5
111,10.109801844711491,10.701555805460222,10.17532086887079,25,1,100,0.01,10,5
112,10.109801844711491,10.442845374772828,10.176049154922879,25,1,100,0.01,10,5
113,10.109801844711491,10.516624088999592,10.244300786539197,25,1,100,0.01,10,5
114,10.109801844711491,9.642726295974452,10.049550730803881,25,1,100,0.01,10,5
115,10.109801844711491,10.280572932827255,10.190518629383732,25,1,100,0.01,10,5
116,10.109801844711491,9.634298836620527,10.018735886255527,25,1,100,0.01,10,5
117,10.109801844711491,9.537017540200043,9.977318043902804,25,1,100,0.01,10,5
118,10.109801844711491,10.052927107988435,10.087962924900909,25,1,100,0.01,10,5
119,10.109801844711491,10.707408861437456,10.26288548177145,25,1,100,0.01,10,5
120,10.109801844711491,9.687510154570818,10.033685942523457,25,1,100,0.01,10,5
121,10.109801844711491,9.393397917963043,9.930011278245972,25,1,100,0.01,10,5
122,10.109801844711491,9.562646623714611,9.91695403917885,25,1,100,0.01,10,5
123,10.109801844711491,9.671948618494637,9.88783473596813,25,1,100,0.01,10,5
124,10.109801844711491,9.83117314436042,9.91359231191642,25,1,100,0.01,10,5
125,10.109801844711491,9.456317491074062,9.79659640818302,25,1,100,0.01,10,5
126,10.109801844711491,9.004237388026146,9.628647544835585,25,1,100,0.01,10,5
127,10.109801844711491,8.808082972599783,9.495969692818267,25,1,100,0.01,10,5
128,10.109801844711491,9.934432882282637,9.710799951778641,25,1,100,0.01,10,5
129,10.109801844711491,10.347948162678566,9.823968502869848,25,1,100,0.01,10,5
130,10.109801844711491,9.487112381358173,9.62198521787065,25,1,100,0.01,10,5
131,10.109801844711491,9.128774155956789,9.49384895234184,25,1,100,0.01,10,5
132,10.109801844711491,8.746734996676672,9.34058026953908,25,1,100,0.01,10,5
133,10.109801844711491,9.84719232079726,9.563779322106894,25,1,100,0.01,10,5
134,10.109801844711491,10.061125571438046,9.626613270987491,25,1,100,0.01,10,5
135,10.109801844711491,9.800240805596706,9.571737909325956,25,1,100,0.01,10,5
136,10.109801844711491,9.837619485673127,9.597772508646317,25,1,100,0.01,10,5
137,10.109801844711491,9.253557186724208,9.451483281225585,25,1,100,0.01,10,5
138,10.109801844711491,9.220134335167648,9.412119235211545,25,1,100,0.01,10,5
139,10.109801844711491,9.460736200983474,9.445440948667088,25,1,100,0.01,10,5
140,10.109801844711491,10.693327681092015,9.770459209945054,25,1,100,0.01,10,5
141,10.109801844711491,10.174289557364034,9.709702665794932,25,1,100,0.01,10,5
142,10.109801844711491,10.858217052481768,9.946195785753558,25,1,100,0.01,10,5
143,10.109801844711491,10.611012440789759,9.977977260959076,25,1,100,0.01,10,5
144,10.109801844711491,10.142852231171904,9.931461936462352,25,1,100,0.01,10,5
145,10.109801844711491,10.430074482226381,10.054548586817468,25,1,100,0.01,10,5
146,10.109801844711491,9.817428863833944,9.946287950853847,25,1,100,0.01,10,5
147,10.109801844711491,10.02049899264746,10.010323523709369,25,1,100,0.01,10,5
148,10.109801844711491,10.947215096881031,10.285787146803463,25,1,100,0.01,10,5
149,10.109801844711491,10.093189683170301,10.137645987334084,25,1,100,0.01,10,5
150,10.109801844711491,9.336933226632022,9.95192240634266,25,1,100,0.01,10,5
151,10.109801844711491,9.343809092668348,9.90750071581282,25,1,100,0.01,10,5
152,10.109801844711491,9.149387187972417,9.810465955098435,25,1,100,0.01,10,5
153,10.109801844711491,9.467184723051327,9.823519635325162,25,1,100,0.01,10,5
154,10.109801844711491,9.881530477039055,9.886707397544694,25,1,100,0.01,10,5
155,10.109801844711491,9.690559030623326,9.834742537068966,25,1,100,0.01,10,5
156,10.109801844711491,9.91464831802478,9.874766683093705,25,1,100,0.01,10,5
157,10.109801844711491,9.863934628677411,9.854921410498807,25,1,100,0.01,10,5
158,10.109801844711491,9.169148385190146,9.662304797486565,25,1,100,0.01,10,5
159,10.109801844711491,9.772305261134292,9.766380081395917,25,1,100,0.01,10,5
160,10.109801844711491,9.615195774842581,9.715360188516408,25,1,100,0.01,10,5
161,10.109801844711491,9.376634618923159,9.62912202348343,25,1,100,0.01,10,5
162,10.109801844711491,9.285455482939176,9.569963534659081,25,1,100,0.01,10,5
163,10.109801844711491,9.051474335872788,9.46343922269652,25,1,100,0.01,10,5
164,10.109801844711491,9.636321189952444,9.564646643418168,25,1,100,0.01,10,5
165,10.109801844711491,9.981241835567912,9.648086611745232,25,1,100,0.01,10,5
166,10.109801844711491,9.30951067756397,9.481694078942942,25,1,100,0.01,10,5
167,10.109801844711491,9.676711430288552,9.548794931216094,25,1,100,0.01,10,5
168,10.109801844711491,9.438022852700444,9.475989739477074,25,1,100,0.01,10,5
169,10.109801844711491,9.561446181142333,9.500546336714635,25,1,100,0.01,10,5
170,10.109801844711491,9.77770101519045,9.554041621804267,25,1,100,0.01,10,5
171,10.109801844711491,9.285079776136696,9.427239445697357,25,1,100,0.01,10,5
172,10.109801844711491,9.637517462332509,9.503154305771952,25,1,100,0.01,10,5
173,10.109801844711491,9.944929451055206,9.58909109755394,25,1,100,0.01,10,5
