scenario,noise_sigma,time_s,baseline_tx_total,baseline_tx_per_node_per_min,baseline_rmse_aligned_m,baseline_mae_aligned_m,icum_tx_total,icum_tx_per_node_per_min,icum_rmse_aligned_m,icum_mae_aligned_m
none_moving,0,488,29746,365.7295081967213,3.618714001778642e-15,2.2154964005593277e-15,1138,13.991803278688526,0.14010965523726493,0.08831293123965243
none_moving,0,489,29807,365.7300613496932,3.4399002279594067e-15,2.1316282072803005e-15,1138,13.963190184049079,0.14985552866871102,0.0944555756294351
none_moving,0,490,29868,365.730612244898,3.2754401705733782e-15,1.7763568394002505e-15,1138,13.934693877551021,0.15180468946040104,0.09568409092245833
none_moving,0,491,29929,365.73116089613035,3.2512668500080947e-15,1.7763568394002505e-15,1138,13.90631364562118,0.1521945210627081,0.09592979343734961
none_moving,0,492,29990,365.7317073170732,4.1469467965984395e-15,3.18754301353848e-15,1138,13.878048780487806,0.15227248736092755,0.09597893391857792
none_moving,0,493,30051,365.73225152129817,4.011578550459736e-15,2.83227164565843e-15,1138,13.849898580121703,0.15228808061968035,0.09598876201395178
none_moving,0,494,30112,365.73279352226723,3.618714001778642e-15,2.2154964005593277e-15,1138,13.821862348178138,0.15229119927139556,0.0959907276329928
none_moving,0,495,30173,365.73333333333335,3.4854638056367166e-15,2.3092638912203257e-15,1138,13.793939393939393,0.15229182300173724,0.09599112075680002
none_moving,0,496,30234,365.7338709677419,3.3232593448441795e-15,1.9539925233402757e-15,1138,13.766129032258062,0.1522919477478054,0.09599119938156075
none_moving,0,497,30295,365.7344064386318,3.2512668500080947e-15,1.7763568394002505e-15,1138,13.738430583501007,0.15229197269701958,0.09599121510651291
none_moving,0,498,30356,365.7349397590361,4.1469467965984395e-15,3.18754301353848e-15,1138,13.710843373493974,0.1522919776868622,0.09599121825150322
none_moving,0,499,30417,365.73547094188376,4.165926057296536e-15,3.18754301353848e-15,1138,13.683366733466935,0.1522919786848303,0.09599121888050102
none_moving,0,500,30478,365.736,3.618714001778642e-15,2.2154964005593277e-15,1138,13.655999999999999,0.15229197888442517,0.09599121900630139
none_moving,0,501,30539,365.7365269461078,3.4399002279594067e-15,2.1316282072803005e-15,1144,13.700598802395211,0.15229197892434324,0.09599121903146088
none_moving,0,502,30600,365.73705179282865,3.462756959325817e-15,2.1316282072803005e-15,1161,13.876494023904382,0.09138856853279143,0.05760775803705198
none_moving,0,503,30661,365.7375745526839,3.2023728339893768e-15,1.5987211554602255e-15,1161,13.848906560636182,0.1401331983405456,0.0883358354387609
none_moving,0,504,30722,365.7380952380952,3.2512668500080947e-15,1.7763568394002505e-15,1161,13.82142857142857,0.14988246136572897,0.09448177747965593
none_moving,0,505,30783,365.73861386138617,3.2754401705733782e-15,1.7763568394002505e-15,1161,13.794059405940594,0.15183232742360944,0.09571097891132387
none_moving,0,506,30844,365.7391304347826,4.2223520054579615e-15,3.18754301353848e-15,1161,13.76679841897233,0.15222230117306246,0.09595681971829759
none_moving,0,507,30905,365.73964497041425,3.991865514451162e-15,2.83227164565843e-15,1161,13.739644970414203,0.15230029594446595,0.09600598790051547
none_moving,0,508,30966,365.74015748031496,3.683531942280588e-15,2.393132084499353e-15,1161,13.71259842519685,0.15231589489960723,0.09601582153779238
none_moving,0,509,31027,365.7406679764244,3.4399002279594067e-15,2.1316282072803005e-15,1161,13.68565815324165,0.1523190146906698,0.09601778826528076
none_moving,0,510,31088,365.74117647058824,3.2994363900596664e-15,1.9539925233402757e-15,1161,13.658823529411764,0.1523196386488839,0.09601818161078109
none_moving,0,511,31149,365.74168297455964,3.3232593448441795e-15,1.9539925233402757e-15,1161,13.632093933463794,0.15231976344052678,0.09601826027988034
none_moving,0,512,31210,365.7421875,4.108725273333525e-15,3.0099073295984553e-15,1161,13.60546875,0.1523197883988552,0.09601827601370072
none_moving,0,513,31271,365.74269005847947,3.991865514451162e-15,2.83227164565843e-15,1161,13.578947368421051,0.1523197933905212,0.09601827916046479
none_moving,0,514,31332,365.7431906614786,3.683531942280588e-15,2.393132084499353e-15,1161,13.552529182879377,0.15231979438885412,0.09601827978981747
none_moving,0,515,31393,365.74368932038834,3.393724976515742e-15,1.9539925233402757e-15,1161,13.526213592233008,0.15231979458852057,0.09601827991568787
none_moving,0,516,31454,365.74418604651163,3.2512668500080947e-15,1.7763568394002505e-15,1167,13.569767441860465,0.15231979462845394,0.09601827994086204
none_moving,0,517,31515,365.74468085106383,3.3232593448441795e-15,1.9539925233402757e-15,1184,13.74081237911025,0.09137855503466069,0.057598016232408275
none_moving,0,518,31576,365.74517374517376,4.108725273333525e-15,3.0099073295984553e-15,1184,13.714285714285715,0.1401096551594214,0.08831293074081223
none_moving,0,519,31637,365.7456647398844,3.991865514451162e-15,2.83227164565843e-15,1184,13.6878612716763,0.14985552858768414,0.09445557502340683
none_moving,0,520,31698,365.7461538461539,3.683531942280588e-15,2.393132084499353e-15,1184,13.661538461538463,0.15180468937873806,0.09568409029498896
none_moving,0,521,31759,365.74664107485603,3.4399002279594067e-15,2.1316282072803005e-15,1184,13.63531669865643,0.15219452098091765,0.0959297928055917
none_moving,0,522,31820,365.7471264367816,3.2994363900596664e-15,1.9539925233402757e-15,1184,13.609195402298852,0.152272487279111,0.09597893328596226
none_moving,0,523,31881,365.74760994263863,3.3232593448441795e-15,1.9539925233402757e-15,1184,13.583173996175908,0.15228808053785964,0.09598876138116562
none_moving,0,524,31942,365.74809160305347,4.108725273333525e-15,3.0099073295984553e-15,1184,13.557251908396948,0.15229119918957387,0.09599072700017075
none_moving,0,525,32003,365.74857142857144,4.1469467965984395e-15,3.18754301353848e-15,1184,13.531428571428572,0.1522918229199155,0.09599112012397075
none_moving,0,526,32064,365.74904942965776,3.683531942280588e-15,2.393132084499353e-15,1184,13.505703422053232,0.15229194766598336,0.0959911987487304
none_moving,0,527,32125,365.7495256166983,3.393724976515742e-15,1.9539925233402757e-15,1184,13.480075901328274,0.1522919726151967,0.09599121447368276
none_moving,0,528,32186,365.74999999999994,3.4399002279594067e-15,2.1316282072803005e-15,1184,13.454545454545453,0.15229197760503982,0.09599121761867335
none_moving,0,529,32247,365.750472589792,3.2754401705733782e-15,1.7763568394002505e-15,1184,13.429111531190927,0.1522919786030083,0.09599121824767139
none_moving,0,530,32308,365.75094339622643,3.2023728339893768e-15,1.5987211554602255e-15,1184,13.403773584905661,0.15229197880260179,0.09599121837347084
none_moving,0,531,32369,365.75141242937855,3.2512668500080947e-15,1.7763568394002505e-15,1190,13.44632768361582,0.15229197884252074,0.09599121839863091
none_moving,0,532,32430,365.7518796992481,4.278033777464535e-15,3.3651786974785053e-15,1207,13.612781954887218,0.09138856850969264,0.05760775795400943
none_moving,0,533,32491,365.7523452157599,3.952144471470652e-15,2.654635961718405e-15,1207,13.587242026266418,0.14013319829645596,0.08833583514721177
none_moving,0,534,32552,365.752808988764,3.66205343881779e-15,2.393132084499353e-15,1207,13.561797752808989,0.14988246131743968,0.0944817771230457
none_moving,0,535,32613,365.75327102803743,3.5080236774354565e-15,2.3092638912203257e-15,1207,13.536448598130843,0.1518323273744806,0.09571097854169977
none_moving,0,536,32674,365.75373134328356,3.2512668500080947e-15,1.7763568394002505e-15,1207,13.511194029850746,0.15222230112376528,0.09595681934607013
none_moving,0,537,32735,365.7541899441341,3.2994363900596664e-15,1.9539925233402757e-15,1207,13.486033519553073,0.15230029589513577,0.09600598752776754
none_moving,0,538,32796,365.75464684014867,4.165926057296536e-15,3.18754301353848e-15,1207,13.46096654275093,0.15231589485027042,0.0960158211649401
none_moving,0,539,32857,365.7551020408163,3.952144471470652e-15,2.654635961718405e-15,1207,13.435992578849723,0.1523190146413314,0.09601778789240711
none_moving,0,540,32918,365.7555555555556,3.66205343881779e-15,2.393132084499353e-15,1207,13.411111111111111,0.15231963859954503,0.09601818123790265
none_moving,0,541,32979,365.7560073937153,3.462756959325817e-15,2.1316282072803005e-15,1207,13.386321626617374,0.1523197633911875,0.09601825990700316
none_moving,0,542,33040,365.75645756457567,3.2023728339893768e-15,1.5987211554602255e-15,1207,13.361623616236162,0.15231978834951632,0.09601827564082303
none_moving,0,543,33101,365.75690607734805,3.2994363900596664e-15,1.9539925233402757e-15,1207,13.337016574585634,0.15231979334118187,0.09601827878758687
none_moving,0,544,33162,365.75735294117646,4.165926057296536e-15,3.18754301353848e-15,1207,13.3125,0.15231979433951512,0.09601827941693972
none_moving,0,545,33223,365.7577981651376,3.952144471470652e-15,2.654635961718405e-15,1207,13.288073394495413,0.15231979453918185,0.09601827954281032
none_moving,0,546,33284,365.7582417582418,3.66205343881779e-15,2.393132084499353e-15,1213,13.32967032967033,0.15231979457911585,0.0960182795679849
none_moving,0,547,33345,365.75868372943324,3.5080236774354565e-15,2.3092638912203257e-15,1230,13.491773308957951,0.09137855499223176,0.05759801616347911
none_moving,0,548,33406,365.75912408759126,3.2512668500080947e-15,1.7763568394002505e-15,1230,13.467153284671534,0.14010965509864462,0.08831293054481659
none_moving,0,549,33467,365.75956284153,3.2994363900596664e-15,1.9539925233402757e-15,1230,13.442622950819672,0.14985552852323786,0.09445557478815464
none_moving,0,550,33528,365.76000000000005,4.165926057296536e-15,3.18754301353848e-15,1230,13.41818181818182,0.1518046893135568,0.09568409005188414
none_moving,0,551,33589,365.7604355716878,4.108725273333525e-15,3.0099073295984553e-15,1230,13.39382940108893,0.15219452091559008,0.0959297925609174
none_moving,0,552,33650,365.76086956521743,3.66205343881779e-15,2.393132084499353e-15,1230,13.369565217391305,0.15227248721375375,0.0959789330409733
none_moving,0,553,33711,365.76130198915007,3.462756959325817e-15,2.1316282072803005e-15,1230,13.345388788426764,0.15228808047249656,0.0959887611361149
none_moving,0,554,33772,365.7617328519856,3.393724976515742e-15,1.9539925233402757e-15,1230,13.32129963898917,0.15229119912421044,0.09599072675510838
none_moving,0,555,33833,365.76216216216216,3.2512668500080947e-15,1.7763568394002505e-15,1230,13.297297297297296,0.15229182285455103,0.09599111987890623
none_moving,0,556,33894,365.76258992805754,3.2754401705733782e-15,1.7763568394002505e-15,1230,13.273381294964027,0.15229194760061893,0.09599119850366519
none_moving,0,557,33955,365.7630161579892,3.2023728339893768e-15,1.5987211554602255e-15,1230,13.249551166965889,0.15229197254983254,0.09599121422861699
none_moving,0,558,34016,365.76344086021504,4.259554063523935e-15,3.3651786974785053e-15,1230,13.225806451612902,0.15229197753967608,0.09599121737360786
none_moving,0,559,34077,365.7638640429338,4.011578550459736e-15,2.83227164565843e-15,1230,13.202146690518784,0.1522919785376444,0.0959912180026058
none_moving,0,560,34138,365.76428571428573,3.618714001778642e-15,2.2154964005593277e-15,1230,13.178571428571427,0.15229197873723854,0.0959912181284057
none_moving,0,561,34199,365.764705882353,3.4854638056367166e-15,2.3092638912203257e-15,1236,13.219251336898395,0.15229197877715708,0.09599121815356552
none_moving,0,562,34260,365.7651245551601,3.3232593448441795e-15,1.9539925233402757e-15,1253,13.377224199288255,0.09138856847696564,0.057607757909180844
none_moving,0,563,34321,365.76554174067496,3.2512668500080947e-15,1.7763568394002505e-15,1253,13.353463587921848,0.14013319824410284,0.08833583502146172
none_moving,0,564,34382,365.7659574468085,4.1469467965984395e-15,3.18754301353848e-15,1253,13.329787234042552,0.1498824612611615,0.094481776972906
none_moving,0,565,34443,365.766371681416,4.011578550459736e-15,2.83227164565843e-15,1253,13.306194690265487,0.15183232731741747,0.09571097838668179
none_moving,0,566,34504,365.7667844522968,3.618714001778642e-15,2.2154964005593277e-15,1253,13.282685512367491,0.15222230106654536,0.09595681919007693
none_moving,0,567,34565,365.7671957671958,3.4399002279594067e-15,2.1316282072803005e-15,1253,13.25925925925926,0.15230029583788376,0.09600598737157998
none_moving,0,568,34626,365.7676056338028,3.2754401705733782e-15,1.7763568394002505e-15,1253,13.235915492957746,0.15231589479301202,0.09601582100871331
none_moving,0,569,34687,365.76801405975397,3.2512668500080947e-15,1.7763568394002505e-15,1253,13.212653778558876,0.15231901458407235,0.09601778773617199
none_moving,0,570,34748,365.7684210526316,4.1469467965984395e-15,3.18754301353848e-15,1253,13.189473684210526,0.1523196385422851,0.0960181810816664
none_moving,0,571,34809,365.76882661996495,4.011578550459736e-15,2.83227164565843e-15,1253,13.166374781085812,0.15231976333392847,0.09601825975076521
none_moving,0,572,34870,365.7692307692308,3.618714001778642e-15,2.2154964005593277e-15,1253,13.143356643356643,0.15231978829225665,0.09601827548458483
none_moving,0,573,34931,365.76963350785337,3.4854638056367166e-15,2.3092638912203257e-15,1253,13.120418848167539,0.15231979328392253,0.09601827863134889
none_moving,0,574,34992,365.77003484320556,3.3232593448441795e-15,1.9539925233402757e-15,1253,13.097560975609756,0.15231979428225564,0.09601827926070165
none_moving,0,575,35053,365.7704347826087,3.2512668500080947e-15,1.7763568394002505e-15,1253,13.074782608695651,0.1523197944819224,0.09601827938657229
none_moving,0,576,35114,365.77083333333337,4.1469467965984395e-15,3.18754301353848e-15,1259,13.114583333333334,0.15231979452185557,0.09601827941174629
none_moving,0,577,35175,365.7712305025996,4.165926057296536e-15,3.18754301353848e-15,1276,13.268630849220102,0.09137855495467737,0.05759801612506783
none_moving,0,578,35236,365.7716262975779,3.618714001778642e-15,2.2154964005593277e-15,1276,13.245674740484429,0.1401096550421333,0.08831293045389053
none_moving,0,579,35297,365.7720207253886,3.4399002279594067e-15,2.1316282072803005e-15,1276,13.222797927461139,0.14985552846293587,0.09445557468186414
none_moving,0,580,35358,365.7724137931035,3.462756959325817e-15,2.1316282072803005e-15,1276,13.200000000000001,0.15180468925249646,0.09568408994252221
none_moving,0,581,35419,365.77280550774526,3.2023728339893768e-15,1.5987211554602255e-15,1276,13.177280550774526,0.15219452085437818,0.09592979245094022
none_moving,0,582,35480,365.7731958762887,3.2512668500080947e-15,1.7763568394002505e-15,1276,13.154639175257733,0.15227248715251182,0.09597893293087198
none_moving,0,583,35541,365.77358490566036,3.2754401705733782e-15,1.7763568394002505e-15,1276,13.132075471698112,0.15228808041124903,0.0959887610259891
none_moving,0,584,35602,365.7739726027397,4.2223520054579615e-15,3.18754301353848e-15,1276,13.10958904109589,0.15229119906296096,0.09599072664497751
none_moving,0,585,35663,365.774358974359,3.991865514451162e-15,2.83227164565843e-15,1276,13.087179487179487,0.15229182279330167,0.0959911197687732
none_moving,0,586,35724,365.7747440273037,3.683531942280588e-15,2.393132084499353e-15,1276,13.06484641638225,0.1522919475393692,0.09599119839353198
none_moving,0,587,35785,365.77512776831344,3.4399002279594067e-15,2.1316282072803005e-15,1276,13.042589437819421,0.15229197248858356,0.09599121411848426
none_moving,0,588,35846,365.77551020408157,3.2994363900596664e-15,1.9539925233402757e-15,1276,13.020408163265305,0.1522919774784257,0.09599121726347423
none_moving,0,589,35907,365.77589134125634,3.3232593448441795e-15,1.9539925233402757e-15,1276,12.99830220713073,0.15229197847639422,0.09599121789247231
none_moving,0,590,35968,365.7762711864407,4.108725273333525e-15,3.0099073295984553e-15,1276,12.976271186440677,0.1522919786759883,0.09599121801827212
none_moving,0,591,36029,365.7766497461929,3.991865514451162e-15,2.83227164565843e-15,1282,13.015228426395938,0.1522919787159067,0.09599121804343184
none_moving,0,592,36090,365.77702702702703,3.683531942280588e-15,2.393132084499353e-15,1299,13.16554054054054,0.09138856844183026,0.05760775787849757
none_moving,0,593,36151,365.77740303541316,3.393724976515742e-15,1.9539925233402757e-15,1299,13.143338954468804,0.14013319818968434,0.08833583495455369
none_moving,0,594,36212,365.77777777777777,3.2512668500080947e-15,1.7763568394002505e-15,1299,13.121212121212121,0.1498824612028865,0.09448177689587389
none_moving,0,595,36273,365.7781512605042,3.3232593448441795e-15,1.9539925233402757e-15,1299,13.099159663865548,0.1518323272583709,0.09571097830762508
none_moving,0,596,36334,365.77852348993287,4.108725273333525e-15,3.0099073295984553e-15,1299,13.077181208053691,0.15222230100734366,0.09595681911061459
none_moving,0,597,36395,365.77889447236186,3.991865514451162e-15,2.83227164565843e-15,1299,13.055276381909549,0.15230029577865195,0.09600598729203572
none_moving,0,598,36456,365.7792642140468,3.683531942280588e-15,2.393132084499353e-15,1299,13.033444816053512,0.15231589473377358,0.09601582092915328
none_moving,0,599,36517,365.779632721202,3.4399002279594067e-15,2.1316282072803005e-15,1299,13.011686143572623,0.1523190145248325,0.09601778765661032
none_moving,0,600,36578,365.78000000000003,3.2994363900596664e-15,1.9539925233402757e-15,1299,12.99,0.15231963848304597,0.09601818100210295
few_moving,0,0,0,,18.187917130173428,17.241615522676813,0,,18.187917130173428,17.241615522676813
few_moving,0,1,40,240,8.732732372315386,7.427804860803237,40,240,8.732732372315386,7.427804860803237
few_moving,0,2,100,300,5.726723138072793,4.812547840903697,100,300,5.726723138072793,4.812547840903697
few_moving,0,3,161,322,3.0648841827969058,2.63075579720807,161,322,3.0648841827969058,2.63075579720807
few_moving,0,4,222,333,1.9018216384055475,1.4001777131128779,222,333,1.9018216384055475,1.4001777131128779
few_moving,0,5,283,339.6,1.3194923817273232,0.8804961099354985,283,339.6,1.3194923817273232,0.8804961099354985
few_moving,0,6,344,343.99999999999994,0.830375259062732,0.5754025316081653,344,343.99999999999994,0.830375259062732,0.5754025316081653
few_moving,0,7,405,347.1428571428571,0.5805761354409638,0.3728209052866186,396,339.42857142857144,0.5805761354409638,0.3728209052866186
few_moving,0,8,466,349.5,0.43504778830390345,0.2562192236750025,402,301.5,0.5053512786557446,0.29303523441624957
few_moving,0,9,527,351.33333333333337,0.26335079587026733,0.1698085336621727,402,268.00000000000006,0.49510907500223333,0.28406845185317875
few_moving,0,10,588,352.8,0.17974589659299417,0.11608873936488733,402,241.20000000000002,0.4932821203887342,0.2825163652881977
few_moving,0,11,649,354.00000000000006,0.15079835640791348,0.08285185659580349,402,219.2727272727273,0.49292580240572564,0.28221657374835996
few_moving,0,12,710,355,0.08500816943963498,0.05374137307892124,402,201,0.4928549033703263,0.2821570533526064
few_moving,0,13,771,355.8461538461538,0.056770311134246874,0.037038936015916145,402,185.53846153846155,0.4928407381587309,0.2821451669015596
few_moving,0,14,832,356.57142857142856,0.05334115286203166,0.02896725308259116,402,172.2857142857143,0.4928379057003348,0.28214279031738015
few_moving,0,15,893,357.2,0.028571152550873405,0.017221063716646504,402,160.8,0.49283733923201356,0.2821423150287936
few_moving,0,16,954,357.75,0.020746965021316028,0.012086430712806493,402,150.75,0.49283722593928336,0.2821422199722056
few_moving,0,17,1015,358.2352941176471,0.018252923470842595,0.010239992211331499,402,141.8823529411765,0.4928372032807756,0.28214220096093384
few_moving,0,18,1076,358.6666666666667,0.011299684986551749,0.005495762061074715,402,134.00000000000003,0.49283719874907544,0.28214219715868155
few_moving,0,19,1137,359.0526315789474,0.009087663017992362,0.004873925082735001,402,126.94736842105264,0.49283719784273516,0.28214219639823107
few_moving,0,20,1198,359.40000000000003,0.005491404884967967,0.003232100062410688,402,120.60000000000001,0.49283719766146733,0.2821421962461403
few_moving,0,21,1259,359.7142857142858,0.005708564940541066,0.003269124479898604,408,116.57142857142857,0.4928371976252134,0.28214219621572345
few_moving,0,22,1320,360,0.004006828569952552,0.002270205580560006,425,115.90909090909092,0.24514982744763103,0.1611853418147259
few_moving,0,23,1381,360.2608695652174,0.001397456020709676,0.0008913756616906659,425,110.8695652173913,0.2265127675173247,0.14418087745508984
few_moving,0,24,1442,360.49999999999994,0.0031055128214442468,0.0019190370436476007,425,106.25,0.2252197344672911,0.14339115414629447
few_moving,0,25,1503,360.72,0.0015198100225790995,0.0008811597568752192,425,102,0.2250645842883743,0.14326840575307517
few_moving,0,26,1564,360.9230769230769,0.0008547156693018114,0.00048030386128388336,425,98.07692307692308,0.22503771492217758,0.14324536611573652
few_moving,0,27,1625,361.1111111111111,0.0015709230472580656,0.0009884342440607927,425,94.44444444444444,0.2250325076065978,0.14324081975915806
few_moving,0,28,1686,361.2857142857143,0.00043110825751982933,0.00025327840998421813,425,91.07142857142857,0.22503147280675648,0.14323991296057584
few_moving,0,29,1747,361.44827586206895,0.0007056988038337966,0.00043830139632639574,425,87.93103448275862,0.2250312661133269,0.14323973169984833
few_moving,0,30,1808,361.6,0.0006951103843111569,0.00043911608862614497,425,85,0.22503122478530255,0.14323969545166357
few_moving,0,31,1869,361.7419354838709,0.0001673511045162347,0.00010316441198198403,425,82.25806451612902,0.22503121652012434,0.1432396882021857
few_moving,0,32,1930,361.875,0.0004530192485706438,0.0002842767907490788,425,79.6875,0.2250312148671055,0.14323968675229548
few_moving,0,33,1991,361.99999999999994,0.0002514093148541904,0.00015884031206806889,425,77.27272727272727,0.22503121453650246,0.1432396864623182
few_moving,0,34,2052,362.11764705882354,0.0001725406857739235,0.00010855474509430768,425,75,0.22503121447038252,0.14323968640432358
few_moving,0,35,2113,362.2285714285714,0.00023999034379314327,0.00015079072199013823,425,72.85714285714285,0.22503121445715757,0.14323968639272228
few_moving,0,36,2174,362.33333333333337,0.00006263772895813888,0.000039200065035829496,431,71.83333333333334,0.22503121445451316,0.1432396863904026
few_moving,0,37,2235,362.4324324324324,0.00013153901166808727,0.00008313438439682141,448,72.64864864864865,0.17719850924114205,0.09701299025420271
few_moving,0,38,2296,362.5263157894737,0.00010622743699095336,0.00006666082810426888,448,70.73684210526315,0.20247934412541405,0.11947395107139633
few_moving,0,39,2357,362.6153846153846,0.00002644498359767306,0.00001652950596332165,448,68.92307692307692,0.20851189257071362,0.12582929663150894
few_moving,0,40,2418,362.70000000000005,0.00007968694103379572,0.000050342954222320375,448,67.2,0.2097509444972838,0.12711328469869754
few_moving,0,41,2479,362.780487804878,0.000037142667935133145,0.000023184628462736144,448,65.5609756097561,0.21000000945586106,0.1273705208568383
few_moving,0,42,2540,362.8571428571429,0.000030045207602029945,0.00001898704443943143,448,64,0.21004987226233565,0.12742198512113537
few_moving,0,43,2601,362.93023255813955,0.00004059035776995138,0.000025614265484669478,448,62.51162790697674,0.21005984681328987,0.12743227865137255
few_moving,0,44,2662,363,0.000008675912369431974,0.0000052738934753725265,448,61.09090909090909,0.21006184180304263,0.12743433738448268
few_moving,0,45,2723,363.06666666666666,0.000022545274754523242,0.00001423724419486931,448,59.73333333333333,0.21006224080417635,0.1274347491321873
few_moving,0,46,2784,363.13043478260863,0.000017317667468614515,0.000010907657999557733,448,58.43478260869564,0.21006232060453003,0.12743483148177176
few_moving,0,47,2845,363.1914893617021,0.000005364494095335448,0.0000033909839854398236,448,57.191489361702125,0.210062336564606,0.1274348479516904
few_moving,0,48,2906,363.25,0.000013380130359595831,0.000008442269214934355,448,55.99999999999999,0.21006233975662184,0.12743485124567397
few_moving,0,49,2967,363.3061224489796,0.0000057446846432395,0.0000035993918498986645,448,54.857142857142854,0.21006234039502514,0.12743485190447046
few_moving,0,50,3028,363.36,0.000005532467167160913,0.000003497715436912148,448,53.75999999999999,0.21006234052270556,0.12743485203623034
few_moving,0,51,3089,363.4117647058823,0.000006661114870470885,0.000004197993394265165,454,53.411764705882355,0.21006234054824183,0.12743485206258204
few_moving,0,52,3150,363.46153846153845,0.000001266366056626844,7.683518420473297e-7,471,54.34615384615385,0.09520522611194629,0.051173205712672046
few_moving,0,53,3211,363.5094339622642,0.000003942152514124901,0.0000024902220655849434,471,53.320754716981135,0.13530683272612892,0.0805275725641815
few_moving,0,54,3272,363.55555555555554,0.00000275560973564287,0.0000017328379820066986,471,52.333333333333336,0.14426391711464454,0.08750929963016445
few_moving,0,55,3333,363.6,0.0000010314176978492155,6.522231500217982e-7,471,51.38181818181818,0.14607916200842416,0.08891342802616939
few_moving,0,56,3394,363.6428571428571,0.000002266080656206504,0.000001430100322136074,471,50.464285714285715,0.1464430912893056,0.08919451361840161
few_moving,0,57,3455,363.6842105263158,8.651815390071677e-7,5.400868606519137e-7,471,49.578947368421055,0.1465159118161938,0.08925074079028818
few_moving,0,58,3516,363.7241379310345,9.938949862359577e-7,6.282191194824996e-7,471,48.724137931034484,0.14653047730413096,0.0892619866241507
few_moving,0,59,3577,363.7627118644068,0.0000010967275121881231,6.912457394428018e-7,471,47.898305084745765,0.14653339045698652,0.0892642358068807
few_moving,0,60,3638,363.8,1.9315724815969913e-7,1.1742049896118704e-7,471,47.1,0.14653397308976765,0.0892646856440653
few_moving,0,61,3699,363.8360655737705,0.18452378790199406,0.12715911050246173,489,48.09836065573771,0.2471474401203863,0.22088417467419336
few_moving,0,62,3760,363.87096774193543,0.19512807512708907,0.12450740582553577,509,49.258064516129025,0.2452883317478215,0.2118287479014216
few_moving,0,63,3822,364,0.14406243130783858,0.09942545306298672,530,50.476190476190474,0.2037270935534176,0.1841039398925333
few_moving,0,64,3885,364.21875,0.1862563695355433,0.1274339476570463,552,51.75,0.23818229046235662,0.21235926576973124
few_moving,0,65,3947,364.33846153846156,0.2196056849252378,0.14762289774569104,574,52.98461538461539,0.2667965245921371,0.23586032605491555
few_moving,0,66,4008,364.3636363636363,0.2447406479247716,0.16355786650621607,601,54.63636363636363,0.2846195526981982,0.2506650664539181
few_moving,0,67,4070,364.4776119402985,0.2501950749546798,0.15841932261094469,632,56.59701492537314,0.27229043467234254,0.22476311002947352
few_moving,0,68,4132,364.5882352941176,0.2412490327575401,0.14985214167785205,654,57.70588235294118,0.2860087050994425,0.24425587769208343
few_moving,0,69,4195,364.7826086956522,0.24945241096052967,0.15668706340796892,677,58.86956521739131,0.29650472293875363,0.2555536516636879
few_moving,0,70,4260,365.1428571428571,0.18876837907265775,0.11790623732682246,700,59.99999999999999,0.31408379139314935,0.26540592977716587
few_moving,0,71,4324,365.40845070422534,0.15583084777979786,0.1025458595518286,723,61.09859154929577,0.3288567632495691,0.27332565315183965
few_moving,0,72,4388,365.6666666666667,0.16636292349183857,0.10460693179477218,746,62.166666666666664,0.3418094515197277,0.28080780201270994
few_moving,0,73,4452,365.9178082191781,0.17196555945788258,0.10771216334928406,769,63.2054794520548,0.3562767513321007,0.29016619687324285
few_moving,0,74,4516,366.1621621621622,0.17027823063605907,0.10716677556338994,792,64.21621621621621,0.3711888160975382,0.3006600622741109
few_moving,0,75,4580,366.4,0.1698850824588283,0.10609421724962824,815,65.2,0.386318274234512,0.31195988231148847
few_moving,0,76,4644,366.63157894736844,0.17092598237738765,0.10633699152742951,838,66.15789473684211,0.4019253569206625,0.32383646104861014
few_moving,0,77,4706,366.7012987012987,0.1559304270216823,0.0966657054619274,861,67.09090909090908,0.41778404622947835,0.3359193979291007
few_moving,0,78,4771,367,0.1565865126300244,0.10357847872371762,890,68.46153846153845,0.44694425666707144,0.35528520857361384
few_moving,0,79,4836,367.29113924050637,0.16453523950024498,0.10735616047729431,919,69.79746835443038,0.45548186211782027,0.36498592535413366
few_moving,0,80,4901,367.57500000000005,0.16422886259325412,0.10578707753539252,948,71.10000000000001,0.4625902873539697,0.36995348477910317
few_moving,0,81,4966,367.85185185185185,0.1644745245102503,0.10795822512336736,983,72.81481481481481,0.4718818196663176,0.37595359845741605
few_moving,0,82,5031,368.1219512195122,0.16400785474337856,0.10837145149282956,1019,74.5609756097561,0.4593651641305513,0.3329555208617311
few_moving,0,83,5096,368.3855421686747,0.16314580916437646,0.10811678835767886,1048,75.75903614457832,0.47903429637416384,0.370771189723757
few_moving,0,84,5161,368.64285714285717,0.1620732311185677,0.10803242818815426,1071,76.5,0.4886883210909745,0.3826060953430299
few_moving,0,85,5226,368.8941176470588,0.16053316127355108,0.10750684593658526,1094,77.2235294117647,0.2539387780462925,0.2382925462818596
few_moving,0,86,5291,369.13953488372096,0.1586712899932105,0.1066288185023486,1124,78.4186046511628,0.2180893134523541,0.2005925868443533
few_moving,0,87,5356,369.3793103448276,0.15648899575776887,0.10549932718545071,1154,79.58620689655173,0.21725470283039314,0.19697269575063941
few_moving,0,88,5421,369.61363636363643,0.15394141228384403,0.1040606059501594,1184,80.72727272727273,0.21520004080078511,0.19556140395758964
