time_s,rmse_gps_m,rmse_ekf_m,rmse_ekf_tuned_m,r_untuned,q_untuned,r_tuned,q_tuned,std,n
337,22.263598619627594,22.709752007678915,22.5061114291666,100,1,400,0.01,20,5
338,22.263598619627594,22.8198631455814,22.514367577389876,100,1,400,0.01,20,5
339,22.263598619627594,22.914984176535608,22.52224514396209,100,1,400,0.01,20,5
340,22.263598619627594,22.932290285220425,22.525654393892495,100,1,400,0.01,20,5
341,22.263598619627594,22.854631893558444,22.52310119293079,100,1,400,0.01,20,5
342,22.263598619627594,22.90705623804676,22.528252697414345,100,1,400,0.01,20,5
343,22.263598619627594,22.97855016244145,22.5350665710728,100,1,400,0.01,20,5
344,22.263598619627594,22.932974959826993,22.534788324820294,100,1,400,0.01,20,5
345,22.263598619627594,22.847809922043567,22.53196191400616,100,1,400,0.01,20,5
346,22.263598619627594,22.771459233224025,22.52903819382756,100,1,400,0.01,20,5
347,22.263598619627594,22.819142147673766,22.53355221322615,100,1,400,0.01,20,5
348,22.263598619627594,22.813934301732413,22.53492943758808,100,1,400,0.01,20,5
349,22.263598619627594,22.841920626250428,22.538208876434005,100,1,400,0.01,20,5
350,22.263598619627594,23.05105633577831,22.553127337164504,100,1,400,0.01,20,5
351,22.263598619627594,23.076343465123383,22.557516772272134,100,1,400,0.01,20,5
352,22.263598619627594,23.107808673508,22.562419229961353,100,1,400,0.01,20,5
353,22.263598619627594,23.04288345236695,22.561407876168573,100,1,400,0.01,20,5
354,22.263598619627594,22.91843900992233,22.556615182689818,100,1,400,0.01,20,5
355,22.263598619627594,22.877498969710775,22.55622713096327,100,1,400,0.01,20,5
356,22.263598619627594,22.97000690058958,22.563973477820234,100,1,400,0.01,20,5
357,22.263598619627594,22.94695568102752,22.564995914915865,100,1,400,0.01,20,5
358,22.263598619627594,22.799230707755292,22.558131195020596,100,1,400,0.01,20,5
359,22.263598619627594,22.79475816396647,22.559151949870714,100,1,400,0.01,20,5
360,22.263598619627594,22.955241166275325,22.570506211451473,100,1,400,0.01,20,5
361,22.263598619627594,22.979355913761005,22.574320128811088,100,1,400,0.01,20,5
362,22.263598619627594,22.955578744197823,22.57518569934577,100,1,400,0.01,20,5
363,22.263598619627594,22.96085493535124,22.577680680101608,100,1,400,0.01,20,5
364,22.263598619627594,23.09521443106777,22.588111844123617,100,1,400,0.01,20,5
365,22.263598619627594,23.059477775932553,22.588724823175923,100,1,400,0.01,20,5
366,22.263598619627594,23.050799895805422,22.590821168467922,100,1,400,0.01,20,5
367,22.263598619627594,23.160155743767397,22.600481416531487,100,1,400,0.01,20,5
368,22.263598619627594,22.85851353861731,22.58533835641373,100,1,400,0.01,20,5
369,22.263598619627594,22.93694884280298,22.591703689550574,100,1,400,0.01,20,5
370,22.263598619627594,22.91899442223813,22.59261777204861,100,1,400,0.01,20,5
371,22.263598619627594,22.852130313551143,22.590426475456194,100,1,400,0.01,20,5
372,22.263598619627594,22.78569879956739,22.587874743239077,100,1,400,0.01,20,5
373,22.263598619627594,23.0678710752055,22.60617102974275,100,1,400,0.01,20,5
374,22.263598619627594,23.183432352744504,22.615857554339573,100,1,400,0.01,20,5
375,22.263598619627594,23.07789951872637,22.612719478165175,100,1,400,0.01,20,5
376,22.263598619627594,23.065375109554523,22.614674774071116,100,1,400,0.01,20,5
377,22.263598619627594,22.99157791755793,22.612809835757997,100,1,400,0.01,20,5
378,22.263598619627594,23.03129122044014,22.617313713159547,100,1,400,0.01,20,5
379,22.263598619627594,22.77013165725039,22.60397469693705,100,1,400,0.01,20,5
380,22.263598619627594,22.89760656971522,22.612581460811512,100,1,400,0.01,20,5
381,22.263598619627594,22.829963631021165,22.610164565216866,100,1,400,0.01,20,5
382,22.263598619627594,22.694689234781155,22.60330011738446,100,1,400,0.01,20,5
383,22.263598619627594,22.80793103053749,22.610617119461214,100,1,400,0.01,20,5
384,22.263598619627594,22.748332332307285,22.608157524953707,100,1,400,0.01,20,5
385,22.263598619627594,22.454720009170796,22.591371229810257,100,1,400,0.01,20,5
386,22.263598619627594,22.428138765927425,22.58896197222123,100,1,400,0.01,20,5
387,22.263598619627594,22.66332694401947,22.602129397263347,100,1,400,0.01,20,5
388,22.263598619627594,22.675875596613523,22.60319072721101,100,1,400,0.01,20,5
389,22.263598619627594,22.824324885180197,22.61243483862541,100,1,400,0.01,20,5
390,22.263598619627594,22.845862902849746,22.614985364794485,100,1,400,0.01,20,5
391,22.263598619627594,22.826965031342606,22.615161767630156,100,1,400,0.01,20,5
392,22.263598619627594,22.917012844458842,22.62168353091835,100,1,400,0.01,20,5
393,22.263598619627594,22.67352083277054,22.60891472083183,100,1,400,0.01,20,5
394,22.263598619627594,22.72029677686536,22.61201290973724,100,1,400,0.01,20,5
395,22.263598619627594,22.61633067580468,22.606457154601294,100,1,400,0.01,20,5
396,22.263598619627594,22.376098587886954,22.592321540924825,100,1,400,0.01,20,5
397,22.263598619627594,22.476363871828482,22.597048196434443,100,1,400,0.01,20,5
398,22.263598619627594,22.62308654028358,22.605028246775387,100,1,400,0.01,20,5
399,22.263598619627594,22.45491853657924,22.59519094488947,100,1,400,0.01,20,5
400,22.263598619627594,22.384186185671187,22.590187253497238,100,1,400,0.01,20,5
401,22.263598619627594,22.416879624667416,22.59077770788804,100,1,400,0.01,20,5
402,22.263598619627594,22.584220947947067,22.599705490765047,100,1,400,0.01,20,5
403,22.263598619627594,22.63590231305078,22.602773771044657,100,1,400,0.01,20,5
404,22.263598619627594,22.614286925023066,22.601704250994022,100,1,400,0.01,20,5
405,22.263598619627594,22.491084086596953,22.594557583837627,100,1,400,0.01,20,5
406,22.263598619627594,22.358754855788984,22.586234540120262,100,1,400,0.01,20,5
407,22.263598619627594,22.336424448280862,22.58366686905697,100,1,400,0.01,20,5
408,22.263598619627594,22.38532527436878,22.58513685907394,100,1,400,0.01,20,5
409,22.263598619627594,22.225115956662034,22.574695662254356,100,1,400,0.01,20,5
410,22.263598619627594,22.141723677234545,22.567900554957752,100,1,400,0.01,20,5
411,22.263598619627594,22.09406692620729,22.56276518626893,100,1,400,0.01,20,5
412,22.263598619627594,22.148663560556834,22.563349354126384,100,1,400,0.01,20,5
413,22.263598619627594,22.22969475842495,22.565744056718813,100,1,400,0.01,20,5
414,22.263598619627594,22.4290634577604,22.57533505712354,100,1,400,0.01,20,5
415,22.263598619627594,22.590535566388365,22.583981087615015,100,1,400,0.01,20,5
416,22.263598619627594,22.6086651964768,22.58504637993838,100,1,400,0.01,20,5
417,22.263598619627594,22.42721848450806,22.57460056432345,100,1,400,0.01,20,5
418,22.263598619627594,22.313889659378237,22.56721458801709,100,1,400,0.01,20,5
419,22.263598619627594,22.503838656609346,22.576771425109666,100,1,400,0.01,20,5
420,22.263598619627594,22.32584245886755,22.566132046471765,100,1,400,0.01,20,5
421,22.263598619627594,22.3124292065863,22.563987147555306,100,1,400,0.01,20,5
422,22.263598619627594,21.99414384190463,22.544337584738795,100,1,400,0.01,20,5
423,22.263598619627594,22.148626407651694,22.550246337303623,100,1,400,0.01,20,5
424,22.263598619627594,22.147800849838315,22.548047072737322,100,1,400,0.01,20,5
425,22.263598619627594,22.175084893042353,22.54742469058546,100,1,400,0.01,20,5
426,22.263598619627594,22.22788546862394,22.548420000053316,100,1,400,0.01,20,5
427,22.263598619627594,22.1981247612469,22.54497595130566,100,1,400,0.01,20,5
428,22.263598619627594,22.060763971355776,22.53523322222863,100,1,400,0.01,20,5
429,22.263598619627594,22.001360767369995,22.52912179949913,100,1,400,0.01,20,5
430,22.263598619627594,21.974470506758546,22.5247982409561,100,1,400,0.01,20,5
431,22.263598619627594,22.018686939417048,22.524291531311423,100,1,400,0.01,20,5
432,22.263598619627594,22.10427812263966,22.526472164839717,100,1,400,0.01,20,5
433,22.263598619627594,22.285500399418844,22.534463591346626,100,1,400,0.01,20,5
434,22.263598619627594,22.235642304565282,22.53017736429137,100,1,400,0.01,20,5
435,22.263598619627594,22.514563936507752,22.54452830718648,100,1,400,0.01,20,5
436,22.263598619627594,22.534956865902846,22.54548487152244,100,1,400,0.01,20,5
437,22.263598619627594,22.7114582285477,22.555410696180928,100,1,400,0.01,20,5
438,22.263598619627594,22.645447378895025,22.552540209638476,100,1,400,0.01,20,5
439,22.263598619627594,22.57107886376196,22.548774757705942,100,1,400,0.01,20,5
440,22.263598619627594,22.51126180354576,22.545557109157475,100,1,400,0.01,20,5
441,22.263598619627594,22.494642162293502,22.544436732264565,100,1,400,0.01,20,5
442,22.263598619627594,22.71220251143143,22.55646759764876,100,1,400,0.01,20,5
443,22.263598619627594,22.540976802682746,22.547652091641435,100,1,400,0.01,20,5
444,22.263598619627594,22.390409977171387,22.539130074108673,100,1,400,0.01,20,5
445,22.263598619627594,22.466837844689305,22.542655607871826,100,1,400,0.01,20,5
446,22.263598619627594,22.400944750785403,22.538531655000483,100,1,400,0.01,20,5
447,22.263598619627594,22.33469636552019,22.53407819297354,100,1,400,0.01,20,5
448,22.263598619627594,22.37225850002212,22.535139779902376,100,1,400,0.01,20,5
449,22.263598619627594,22.30480018449637,22.530496142997613,100,1,400,0.01,20,5
450,22.263598619627594,22.41054360649819,22.535205888161414,100,1,400,0.01,20,5
451,22.263598619627594,22.45819312192092,22.537185897964008,100,1,400,0.01,20,5
452,22.263598619627594,22.36191263496506,22.531401267125794,100,1,400,0.01,20,5
453,22.263598619627594,22.525672589464,22.539645427442018,100,1,400,0.01,20,5
454,22.263598619627594,22.572554606163923,22.542182064571872,100,1,400,0.01,20,5
455,22.263598619627594,22.45103818360309,22.535579554970358,100,1,400,0.01,20,5
456,22.263598619627594,22.511540260109427,22.53849347085371,100,1,400,0.01,20,5
457,22.263598619627594,22.42304273866068,22.53343518540752,100,1,400,0.01,20,5
458,22.263598619627594,22.338007868322354,22.528130215862507,100,1,400,0.01,20,5
459,22.263598619627594,22.37520434850516,22.529191532844347,100,1,400,0.01,20,5
460,22.263598619627594,22.298475693567745,22.5241146242635,100,1,400,0.01,20,5
461,22.263598619627594,22.192552120224143,22.51705057317694,100,1,400,0.01,20,5
462,22.263598619627594,22.198059513699807,22.515569629456785,100,1,400,0.01,20,5
463,22.263598619627594,22.168943555654945,22.512318154181383,100,1,400,0.01,20,5
464,22.263598619627594,22.27442282798256,22.516359426554246,100,1,400,0.01,20,5
465,22.263598619627594,22.304000842076476,22.51669111374441,100,1,400,0.01,20,5
466,22.263598619627594,22.24322103744416,22.512243633581924,100,1,400,0.01,20,5
467,22.263598619627594,22.260596129694015,22.511724460991694,100,1,400,0.01,20,5
468,22.263598619627594,22.221112453667576,22.508110275959385,100,1,400,0.01,20,5
469,22.263598619627594,22.07293971467127,22.498464295234335,100,1,400,0.01,20,5
470,22.263598619627594,22.17775937384014,22.501987972721274,100,1,400,0.01,20,5
471,22.263598619627594,22.140392246856916,22.498283137867276,100,1,400,0.01,20,5
472,22.263598619627594,22.022324235989444,22.48981466465725,100,1,400,0.01,20,5
473,22.263598619627594,22.189269485589232,22.496484565132445,100,1,400,0.01,20,5
474,22.263598619627594,22.190521692284516,22.4951078729156,100,1,400,0.01,20,5
475,22.263598619627594,22.268532686131184,22.497819180589754,100,1,400,0.01,20,5
476,22.263598619627594,22.278226121545078,22.49713705331727,100,1,400,0.01,20,5
477,22.263598619627594,22.28304873734718,22.496160679733293,100,1,400,0.01,20,5
478,22.263598619627594,22.196984907203536,22.490354904526814,100,1,400,0.01,20,5
479,22.263598619627594,22.150741257854765,22.486367994562016,100,1,400,0.01,20,5
480,22.263598619627594,22.279556731087656,22.491548758118952,100,1,400,0.01,20,5
481,22.263598619627594,22.33941214691469,22.493698672262116,100,1,400,0.01,20,5
482,22.263598619627594,22.53271471934379,22.503409185805413,100,1,400,0.01,20,5
483,22.263598619627594,22.51668273161155,22.502652338208012,100,1,400,0.01,20,5
484,22.263598619627594,22.51259442014583,22.50248767902216,100,1,400,0.01,20,5
485,22.263598619627594,22.59287741175963,22.50697237923434,100,1,400,0.01,20,5
486,22.263598619627594,22.552432659695164,22.50516038412533,100,1,400,0.01,20,5
487,22.263598619627594,22.573804782765354,22.506514890816273,100,1,400,0.01,20,5
488,22.263598619627594,22.623039056990084,22.50950000682859,100,1,400,0.01,20,5
489,22.263598619627594,22.59230954581211,22.508544893897536,100,1,400,0.01,20,5
490,22.263598619627594,22.61605215231375,22.51018437084379,100,1,400,0.01,20,5
491,22.263598619627594,22.42407630957042,22.50028147245977,100,1,400,0.01,20,5
492,22.263598619627594,22.3749659867815,22.497318835343727,100,1,400,0.01,20,5
493,22.263598619627594,22.465112118144752,22.50157869086897,100,1,400,0.01,20,5
494,22.263598619627594,22.46157867992716,22.501171322371277,100,1,400,0.01,20,5
495,22.263598619627594,22.46229048044247,22.501024151372558,100,1,400,0.01,20,5
496,22.263598619627594,22.40356124910355,22.49769628095223,100,1,400,0.01,20,5
497,22.263598619627594,22.450114236376965,22.49970525746758,100,1,400,0.01,20,5
498,22.263598619627594,22.410387563699743,22.497321975123842,100,1,400,0.01,20,5
499,22.263598619627594,22.55463197929083,22.504644823625963,100,1,400,0.01,20,5
500,22.263598619627594,22.60395997347208,22.507553308352303,100,1,400,0.01,20,5
501,22.263598619627594,22.4295182460128,22.498655494362,100,1,400,0.01,20,5
502,22.263598619627594,22.411738062897175,22.497355492942038,100,1,400,0.01,20,5
503,22.263598619627594,22.505208578611043,22.50193731117788,100,1,400,0.01,20,5
504,22.263598619627594,22.513748150103556,22.502377562622428,100,1,400,0.01,20,5
505,22.263598619627594,22.597822676876778,22.506932652394998,100,1,400,0.01,20,5
506,22.263598619627594,22.477662108698283,22.500991193448474,100,1,400,0.01,20,5
507,22.263598619627594,22.392559214037565,22.496319530559628,100,1,400,0.01,20,5
508,22.263598619627594,22.320512260380394,22.491867477016758,100,1,400,0.01,20,5
509,22.263598619627594,22.30022520841459,22.489709944606677,100,1,400,0.01,20,5
510,22.263598619627594,22.240667059305565,22.485670053216467,100,1,400,0.01,20,5
511,22.263598619627594,22.147684314277818,22.479483213787816,100,1,400,0.01,20,5
512,22.263598619627594,22.319110454822443,22.486959825588276,100,1,400,0.01,20,5
513,22.263598619627594,22.391175508139618,22.48985099294281,100,1,400,0.01,20,5
514,22.263598619627594,22.397420678659316,22.48954775130613,100,1,400,0.01,20,5
515,22.263598619627594,22.492186879535478,22.494273045981302,100,1,400,0.01,20,5
516,22.263598619627594,22.316032019762925,22.484866297826986,100,1,400,0.01,20,5
517,22.263598619627594,22.243025204390772,22.48018550178006,100,1,400,0.01,20,5
518,22.263598619627594,22.368642805262,22.485674945487542,100,1,400,0.01,20,5
519,22.263598619627594,22.439984186741434,22.488752819243395,100,1,400,0.01,20,5
520,22.263598619627594,22.47212790102303,22.490153827724395,100,1,400,0.01,20,5
521,22.263598619627594,22.42463591374604,22.487544713818007,100,1,400,0.01,20,5
522,22.263598619627594,22.462046802897586,22.489317666922453,100,1,400,0.01,20,5
523,22.263598619627594,22.430630611805082,22.487551350410573,100,1,400,0.01,20,5
524,22.263598619627594,22.56162148976278,22.494204243922773,100,1,400,0.01,20,5
525,22.263598619627594,22.418146157728007,22.486961337258776,100,1,400,0.01,20,5
526,22.263598619627594,22.46284431204622,22.488930714946413,100,1,400,0.01,20,5
527,22.263598619627594,22.55134833611886,22.4935175477788,100,1,400,0.01,20,5
528,22.263598619627594,22.569255999758322,22.494691103710036,100,1,400,0.01,20,5
529,22.263598619627594,22.578785622025926,22.49560293252344,100,1,400,0.01,20,5
530,22.263598619627594,22.653848507085932,22.499990460856328,100,1,400,0.01,20,5
531,22.263598619627594,22.670668793970243,22.501649405727896,100,1,400,0.01,20,5
532,22.263598619627594,22.786979231527262,22.508614571962106,100,1,400,0.01,20,5
533,22.263598619627594,22.96344581362012,22.519285256257504,100,1,400,0.01,20,5
534,22.263598619627594,23.059239806189204,22.526522872847497,100,1,400,0.01,20,5
535,22.263598619627594,22.999869551959698,22.526051846274406,100,1,400,0.01,20,5
536,22.263598619627594,22.893700871191726,22.5228581131997,100,1,400,0.01,20,5
537,22.263598619627594,22.72732355519645,22.51595011227979,100,1,400,0.01,20,5
538,22.263598619627594,22.6915185226004,22.515170642715866,100,1,400,0.01,20,5
539,22.263598619627594,22.85550157556524,22.524572893306853,100,1,400,0.01,20,5
540,22.263598619627594,22.774981755656373,22.52185904233235,100,1,400,0.01,20,5
541,22.263598619627594,22.688862383528477,22.518740198737063,100,1,400,0.01,20,5
542,22.263598619627594,22.5192773604592,22.5107271696533,100,1,400,0.01,20,5
543,22.263598619627594,22.451376605955954,22.507189338827374,100,1,400,0.01,20,5
544,22.263598619627594,22.52845351328365,22.510886363358914,100,1,400,0.01,20,5
545,22.263598619627594,22.366172237229204,22.50230125156745,100,1,400,0.01,20,5
546,22.263598619627594,22.531502134214286,22.510115372726467,100,1,400,0.01,20,5
547,22.263598619627594,22.53978773403854,22.510399843844475,100,1,400,0.01,20,5
548,22.263598619627594,22.45220083152152,22.505947512350264,100,1,400,0.01,20,5
549,22.263598619627594,22.691824661848685,22.518025417565237,100,1,400,0.01,20,5
550,22.263598619627594,22.95701141871568,22.532743589520273,100,1,400,0.01,20,5
551,22.263598619627594,22.825471941109658,22.528029398070487,100,1,400,0.01,20,5
552,22.263598619627594,22.702932894977682,22.52334307810636,100,1,400,0.01,20,5
553,22.263598619627594,22.765185998287738,22.527639613004958,100,1,400,0.01,20,5
554,22.263598619627594,22.761408257621465,22.528610490063993,100,1,400,0.01,20,5
555,22.263598619627594,22.71059877511889,22.527137939558912,100,1,400,0.01,20,5
556,22.263598619627594,22.683154025630877,22.526610422110743,100,1,400,0.01,20,5
557,22.263598619627594,22.92840299278722,22.540020608188343,100,1,400,0.01,20,5
558,22.263598619627594,22.953533190721846,22.543241029072195,100,1,400,0.01,20,5
559,22.263598619627594,22.863009398519065,22.54061224096096,100,1,400,0.01,20,5
560,22.263598619627594,22.988992617474985,22.548679935121093,100,1,400,0.01,20,5
561,22.263598619627594,22.964364417271952,22.549540999061826,100,1,400,0.01,20,5
562,22.263598619627594,22.98804029261724,22.552705422813595,100,1,400,0.01,20,5
563,22.263598619627594,22.952520913611355,22.553019021382916,100,1,400,0.01,20,5
564,22.263598619627594,22.91599171426773,22.553093115463003,100,1,400,0.01,20,5
565,22.263598619627594,22.950519199527456,22.556665003678695,100,1,400,0.01,20,5
566,22.263598619627594,22.82986188063537,22.55241359594096,100,1,400,0.01,20,5
567,22.263598619627594,22.82121726044779,22.553349698653708,100,1,400,0.01,20,5
568,22.263598619627594,22.862298414087093,22.556756293759495,100,1,400,0.01,20,5
569,22.263598619627594,22.892239769998543,22.559779942227134,100,1,400,0.01,20,5
570,22.263598619627594,22.820613040115937,22.55773592682889,100,1,400,0.01,20,5
571,22.263598619627594,22.826970224039933,22.55933279948334,100,1,400,0.01,20,5
572,22.263598619627594,22.856364268854907,22.562099908627385,100,1,400,0.01,20,5
573,22.263598619627594,22.96767030228779,22.569226306056525,100,1,400,0.01,20,5
574,22.263598619627594,22.897282906060752,22.567578146011964,100,1,400,0.01,20,5
575,22.263598619627594,22.727028575430783,22.560510461167212,100,1,400,0.01,20,5
576,22.263598619627594,22.829103266239127,22.566515908262645,100,1,400,0.01,20,5
577,22.263598619627594,22.779256483582557,22.565254679585994,100,1,400,0.01,20,5
578,22.263598619627594,22.89847428075942,22.572321998672646,100,1,400,0.01,20,5
579,22.263598619627594,22.888043324446112,22.573321595922113,100,1,400,0.01,20,5
580,22.263598619627594,22.911112025997117,22.575976527179325,100,1,400,0.01,20,5
581,22.263598619627594,22.91365665265654,22.577687390443124,100,1,400,0.01,20,5
582,22.263598619627594,22.992451219688082,22.583304548604442,100,1,400,0.01,20,5
583,22.263598619627594,23.15347238426081,22.593416373073023,100,1,400,0.01,20,5
584,22.263598619627594,23.001345440680776,22.588354000704474,100,1,400,0.01,20,5
585,22.263598619627594,23.068229705624898,22.593770232568733,100,1,400,0.01,20,5
586,22.263598619627594,22.803631768957413,22.582494519740926,100,1,400,0.01,20,5
587,22.263598619627594,22.857868240344207,22.586367596990595,100,1,400,0.01,20,5
588,22.263598619627594,22.94286483756171,22.591769843790033,100,1,400,0.01,20,5
589,22.263598619627594,22.867841875355566,22.58972775136466,100,1,400,0.01,20,5
590,22.263598619627594,22.917443516970877,22.593498788961085,100,1,400,0.01,20,5
591,22.263598619627594,22.83425280288117,22.590825909722483,100,1,400,0.01,20,5
592,22.263598619627594,22.768577283275636,22.58888325987981,100,1,400,0.01,20,5
593,22.263598619627594,22.745274574832372,22.58853153857806,100,1,400,0.01,20,5
594,22.263598619627594,22.617432651246478,22.58295636568575,100,1,400,0.01,20,5
595,22.263598619627594,22.564432106903507,22.580468347211106,100,1,400,0.01,20,5
596,22.263598619627594,22.657297973852266,22.58498571209269,100,1,400,0.01,20,5
597,22.263598619627594,22.616507272549132,22.583327438076505,100,1,400,0.01,20,5
598,22.263598619627594,22.596765387748874,22.58251614187674,100,1,400,0.01,20,5
599,22.263598619627594,22.413596848616038,22.573409895147424,100,1,400,0.01,20,5
600,22.263598619627594,22.492017308841454,22.576577901293337,100,1,400,0.01,20,5
