time_s,rmse_gps_m,rmse_ekf_m,rmse_ekf_tuned_m,r_untuned,q_untuned,r_tuned,q_tuned,std,n
154,14.26495257416124,14.681291830788343,14.634742011658558,100,1,400,0.01,20,2
155,14.26495257416124,14.580094338044955,14.624705389493458,100,1,400,0.01,20,2
156,14.26495257416124,14.519967485492712,14.618257514633049,100,1,400,0.01,20,2
157,14.26495257416124,14.529074212009101,14.61834015245145,100,1,400,0.01,20,2
158,14.26495257416124,14.551137203131907,14.619597463784066,100,1,400,0.01,20,2
159,14.26495257416124,14.464470217972078,14.610663026747893,100,1,400,0.01,20,2
160,14.26495257416124,14.30641010515363,14.59345707892803,100,1,400,0.01,20,2
161,14.26495257416124,14.335385178569686,14.593620810502127,100,1,400,0.01,20,2
162,14.26495257416124,14.36752578836357,14.594361442230909,100,1,400,0.01,20,2
163,14.26495257416124,14.231667258002236,14.578830781971622,100,1,400,0.01,20,2
164,14.26495257416124,14.444965713342238,14.596583204194568,100,1,400,0.01,20,2
165,14.26495257416124,14.582874230718897,14.60866786369838,100,1,400,0.01,20,2
166,14.26495257416124,14.608442696483205,14.610926939190339,100,1,400,0.01,20,2
167,14.26495257416124,14.601309024416755,14.610054391912113,100,1,400,0.01,20,2
168,14.26495257416124,14.647352488929938,14.614528749068947,100,1,400,0.01,20,2
169,14.26495257416124,14.620447099667972,14.612241919131716,100,1,400,0.01,20,2
170,14.26495257416124,14.190564583824884,14.570940101390645,100,1,400,0.01,20,2
171,14.26495257416124,14.260456509535471,14.5740981064747,100,1,400,0.01,20,2
172,14.26495257416124,14.16823182836648,14.562183123008005,100,1,400,0.01,20,2
173,14.26495257416124,14.057905487783273,14.548606182962917,100,1,400,0.01,20,2
174,14.26495257416124,14.057754001103913,14.544078781496657,100,1,400,0.01,20,2
175,14.26495257416124,13.98418245548948,14.533002996804601,100,1,400,0.01,20,2
176,14.26495257416124,13.938005474497228,14.5237752229727,100,1,400,0.01,20,2
177,14.26495257416124,13.96962764393714,14.521474966093244,100,1,400,0.01,20,2
178,14.26495257416124,13.99092707505607,14.518505938579242,100,1,400,0.01,20,2
179,14.26495257416124,14.004797164500095,14.514658350303915,100,1,400,0.01,20,2
180,14.26495257416124,14.09098105946046,14.518189516207029,100,1,400,0.01,20,2
181,14.26495257416124,14.07883008847973,14.513526554843928,100,1,400,0.01,20,2
182,14.26495257416124,14.163328861154831,14.517616506170407,100,1,400,0.01,20,2
183,14.26495257416124,14.149538267632376,14.513116186789777,100,1,400,0.01,20,2
184,14.26495257416124,14.129776251510107,14.508355296675495,100,1,400,0.01,20,2
185,14.26495257416124,14.227377695792688,14.513834924222556,100,1,400,0.01,20,2
186,14.26495257416124,14.495807505647807,14.535629980654534,100,1,400,0.01,20,2
187,14.26495257416124,14.409913097762223,14.52760809088246,100,1,400,0.01,20,2
188,14.26495257416124,14.576397680835372,14.541461348698025,100,1,400,0.01,20,2
189,14.26495257416124,14.583819044393376,14.542392088300675,100,1,400,0.01,20,2
190,14.26495257416124,14.643995395770695,14.548010286906633,100,1,400,0.01,20,2
191,14.26495257416124,14.645628056105979,14.54896363560536,100,1,400,0.01,20,2
192,14.26495257416124,14.584029708792983,14.54418912981896,100,1,400,0.01,20,2
193,14.26495257416124,14.714450928808095,14.55599521159894,100,1,400,0.01,20,2
194,14.26495257416124,14.804865668323576,14.565209889988957,100,1,400,0.01,20,2
195,14.26495257416124,14.81921877012145,14.568565586463027,100,1,400,0.01,20,2
196,14.26495257416124,14.677778315148078,14.558367290811535,100,1,400,0.01,20,2
197,14.26495257416124,14.77326575349655,14.567600468757142,100,1,400,0.01,20,2
198,14.26495257416124,14.75931589870421,14.5680850581072,100,1,400,0.01,20,2
199,14.26495257416124,14.71718661167571,14.565997075274034,100,1,400,0.01,20,2
200,14.26495257416124,14.502030580076879,14.54875953539034,100,1,400,0.01,20,2
201,14.26495257416124,14.334843281020655,14.53389460088357,100,1,400,0.01,20,2
202,14.26495257416124,14.322574383235198,14.53146386083061,100,1,400,0.01,20,2
203,14.26495257416124,14.32652311925896,14.530138123771794,100,1,400,0.01,20,2
204,14.26495257416124,14.34281934317112,14.529883119580221,100,1,400,0.01,20,2
205,14.26495257416124,14.355488417750221,14.529394968864926,100,1,400,0.01,20,2
206,14.26495257416124,14.458125222905089,14.53639080847655,100,1,400,0.01,20,2
207,14.26495257416124,14.395186555779611,14.530632574789745,100,1,400,0.01,20,2
208,14.26495257416124,14.466894562146015,14.535599894819075,100,1,400,0.01,20,2
209,14.26495257416124,14.48982170989515,14.536973471762188,100,1,400,0.01,20,2
210,14.26495257416124,14.498588291671831,14.537300431329841,100,1,400,0.01,20,2
211,14.26495257416124,14.303792656853677,14.52074799245395,100,1,400,0.01,20,2
212,14.26495257416124,14.263953932549356,14.515482339341684,100,1,400,0.01,20,2
213,14.26495257416124,14.27166010895486,14.51433532969748,100,1,400,0.01,20,2
214,14.26495257416124,14.243011766147575,14.510106691499272,100,1,400,0.01,20,2
215,14.26495257416124,14.293041548853227,14.512081415896176,100,1,400,0.01,20,2
216,14.26495257416124,14.17507959300765,14.500916492357728,100,1,400,0.01,20,2
217,14.26495257416124,14.299747221981658,14.50857315498818,100,1,400,0.01,20,2
218,14.26495257416124,14.271893148533017,14.50464062432467,100,1,400,0.01,20,2
219,14.26495257416124,14.296450833414495,14.504822442578353,100,1,400,0.01,20,2
220,14.26495257416124,14.254357961993028,14.49988668566651,100,1,400,0.01,20,2
221,14.26495257416124,14.27563314683876,14.499739699950238,100,1,400,0.01,20,2
222,14.26495257416124,14.405551055270442,14.508283929139404,100,1,400,0.01,20,2
223,14.26495257416124,14.536560945571582,14.518009434146702,100,1,400,0.01,20,2
224,14.26495257416124,14.47713678415161,14.513457087864467,100,1,400,0.01,20,2
225,14.26495257416124,14.364226557507203,14.504150267236758,100,1,400,0.01,20,2
226,14.26495257416124,14.430438110586813,14.508220790867515,100,1,400,0.01,20,2
227,14.26495257416124,14.560854954064855,14.517979065034007,100,1,400,0.01,20,2
228,14.26495257416124,14.38849579248834,14.504736622019319,100,1,400,0.01,20,2
229,14.26495257416124,14.445919536464427,14.508168201408155,100,1,400,0.01,20,2
230,14.26495257416124,14.454616605206404,14.508040457958682,100,1,400,0.01,20,2
231,14.26495257416124,14.464520866358432,14.508349103368655,100,1,400,0.01,20,2
232,14.26495257416124,14.650890117939525,14.52188327648087,100,1,400,0.01,20,2
233,14.26495257416124,14.606900873645557,14.51928734586295,100,1,400,0.01,20,2
234,14.26495257416124,14.579011877763662,14.517972224288194,100,1,400,0.01,20,2
235,14.26495257416124,14.528719732191195,14.514309943111392,100,1,400,0.01,20,2
236,14.26495257416124,14.476496649587936,14.510423801846017,100,1,400,0.01,20,2
237,14.26495257416124,14.389126971001662,14.50296362652854,100,1,400,0.01,20,2
238,14.26495257416124,14.393396896116721,14.502994954534131,100,1,400,0.01,20,2
239,14.26495257416124,14.513273388791434,14.511684757794647,100,1,400,0.01,20,2
240,14.26495257416124,14.328724579331869,14.497510387252449,100,1,400,0.01,20,2
241,14.26495257416124,14.35170393148236,14.498238946206692,100,1,400,0.01,20,2
242,14.26495257416124,14.227477575481998,14.48775845296063,100,1,400,0.01,20,2
243,14.26495257416124,14.4406958270311,14.501974470037773,100,1,400,0.01,20,2
244,14.26495257416124,14.486622429955363,14.5050603426778,100,1,400,0.01,20,2
245,14.26495257416124,14.377242106459695,14.496506586493823,100,1,400,0.01,20,2
246,14.26495257416124,14.359293027706574,14.494397845377373,100,1,400,0.01,20,2
247,14.26495257416124,14.361874096757433,14.493636920650047,100,1,400,0.01,20,2
248,14.26495257416124,14.338809690319437,14.491007161401514,100,1,400,0.01,20,2
249,14.26495257416124,14.345955767588736,14.490456875864837,100,1,400,0.01,20,2
250,14.26495257416124,14.400805165746956,14.493544791023057,100,1,400,0.01,20,2
251,14.26495257416124,14.547589868707362,14.5037813484384,100,1,400,0.01,20,2
252,14.26495257416124,14.457427341812524,14.497359788062933,100,1,400,0.01,20,2
253,14.26495257416124,14.459184608836576,14.497221497222657,100,1,400,0.01,20,2
254,14.26495257416124,14.543210010488615,14.502893148162809,100,1,400,0.01,20,2
255,14.26495257416124,14.55004032082415,14.503903042920456,100,1,400,0.01,20,2
256,14.26495257416124,14.536051361710964,14.503241047766059,100,1,400,0.01,20,2
257,14.26495257416124,14.539457227255904,14.503683079824418,100,1,400,0.01,20,2
258,14.26495257416124,14.392493076793476,14.49320130470424,100,1,400,0.01,20,2
259,14.26495257416124,14.575731161719425,14.505890695136676,100,1,400,0.01,20,2
260,14.26495257416124,14.506185946558563,14.501293772614423,100,1,400,0.01,20,2
261,14.26495257416124,14.586853495190956,14.507190706743891,100,1,400,0.01,20,2
262,14.26495257416124,14.435232506064999,14.496739728872091,100,1,400,0.01,20,2
263,14.26495257416124,14.40651162523282,14.494214564521162,100,1,400,0.01,20,2
264,14.26495257416124,14.280629630400098,14.484488710326957,100,1,400,0.01,20,2
265,14.26495257416124,14.43292390751487,14.494034959393227,100,1,400,0.01,20,2
266,14.26495257416124,14.336824747738245,14.486659499941588,100,1,400,0.01,20,2
267,14.26495257416124,14.373454954410716,14.488278015021308,100,1,400,0.01,20,2
268,14.26495257416124,14.459576059287793,14.493598682728347,100,1,400,0.01,20,2
269,14.26495257416124,14.38882668819146,14.488421356226944,100,1,400,0.01,20,2
270,14.26495257416124,14.346514910750946,14.484734494569178,100,1,400,0.01,20,2
271,14.26495257416124,14.34886930716549,14.483957891046337,100,1,400,0.01,20,2
272,14.26495257416124,14.330393804220185,14.48169520456481,100,1,400,0.01,20,2
273,14.26495257416124,14.334361329573373,14.480989780910422,100,1,400,0.01,20,2
274,14.26495257416124,14.176750399826032,14.46881956224933,100,1,400,0.01,20,2
275,14.26495257416124,14.156455062833926,14.465389853121815,100,1,400,0.01,20,2
276,14.26495257416124,14.248285496682966,14.469665628568603,100,1,400,0.01,20,2
277,14.26495257416124,14.144006703226761,14.46077638902962,100,1,400,0.01,20,2
278,14.26495257416124,14.069540268270782,14.453368746096986,100,1,400,0.01,20,2
279,14.26495257416124,14.117838749334064,14.454091540126175,100,1,400,0.01,20,2
280,14.26495257416124,14.200098275335503,14.457782242373971,100,1,400,0.01,20,2
281,14.26495257416124,14.288436150269378,14.462343991534604,100,1,400,0.01,20,2
282,14.26495257416124,14.262556809253843,14.459387912448733,100,1,400,0.01,20,2
283,14.26495257416124,14.435349132906067,14.470126272508157,100,1,400,0.01,20,2
284,14.26495257416124,14.379168045601324,14.465951632450476,100,1,400,0.01,20,2
285,14.26495257416124,14.460870419365685,14.471071154617745,100,1,400,0.01,20,2
286,14.26495257416124,14.408674084503653,14.467390494700602,100,1,400,0.01,20,2
287,14.26495257416124,14.574356298112198,14.478425315907076,100,1,400,0.01,20,2
288,14.26495257416124,14.609984688878376,14.481542263647642,100,1,400,0.01,20,2
289,14.26495257416124,14.59748253939713,14.481517738272577,100,1,400,0.01,20,2
290,14.26495257416124,14.688329024260359,14.488489853306737,100,1,400,0.01,20,2
291,14.26495257416124,14.817692700922047,14.49872379681963,100,1,400,0.01,20,2
292,14.26495257416124,14.72147289023193,14.494201853623775,100,1,400,0.01,20,2
293,14.26495257416124,14.538505366086536,14.483150979927466,100,1,400,0.01,20,2
294,14.26495257416124,14.455869405937909,14.477873167311673,100,1,400,0.01,20,2
295,14.26495257416124,14.288133273036467,14.466270198819627,100,1,400,0.01,20,2
296,14.26495257416124,14.372391552742863,14.47079471162395,100,1,400,0.01,20,2
297,14.26495257416124,14.442426512717594,14.47482694607108,100,1,400,0.01,20,2
298,14.26495257416124,14.394950492849055,14.471055304013287,100,1,400,0.01,20,2
299,14.26495257416124,14.341636019573228,14.46721636551049,100,1,400,0.01,20,2
300,14.26495257416124,14.366609830297815,14.468068654731464,100,1,400,0.01,20,2
301,14.26495257416124,14.400915964489219,14.46949355239042,100,1,400,0.01,20,2
302,14.26495257416124,14.637145136377057,14.485029071745807,100,1,400,0.01,20,2
303,14.26495257416124,14.634691832619083,14.485848144430227,100,1,400,0.01,20,2
304,14.26495257416124,14.824920805534639,14.499509480874805,100,1,400,0.01,20,2
305,14.26495257416124,14.800724233538586,14.499864805980648,100,1,400,0.01,20,2
306,14.26495257416124,14.673966745482195,14.493425668085269,100,1,400,0.01,20,2
307,14.26495257416124,14.477078300129216,14.481396788434918,100,1,400,0.01,20,2
308,14.26495257416124,14.423865804462038,14.47781481207687,100,1,400,0.01,20,2
309,14.26495257416124,14.497421795437852,14.482277183606532,100,1,400,0.01,20,2
310,14.26495257416124,14.559964627143438,14.486393031634119,100,1,400,0.01,20,2
311,14.26495257416124,14.749629699088953,14.499630315833942,100,1,400,0.01,20,2
312,14.26495257416124,14.574475080619903,14.489421647439674,100,1,400,0.01,20,2
313,14.26495257416124,14.465607332612286,14.48275004793174,100,1,400,0.01,20,2
314,14.26495257416124,14.534530560938967,14.487191339043616,100,1,400,0.01,20,2
315,14.26495257416124,14.621196219668596,14.4931425470682,100,1,400,0.01,20,2
316,14.26495257416124,14.585608639223512,14.4915688782094,100,1,400,0.01,20,2
317,14.26495257416124,14.439130519266426,14.482543510274478,100,1,400,0.01,20,2
318,14.26495257416124,14.478823116629918,14.485080718436585,100,1,400,0.01,20,2
319,14.26495257416124,14.31788093298278,14.47448248097323,100,1,400,0.01,20,2
320,14.26495257416124,14.444914842469919,14.481837654033137,100,1,400,0.01,20,2
321,14.26495257416124,14.431357669205548,14.480593956662762,100,1,400,0.01,20,2
322,14.26495257416124,14.509183016525423,14.485339945041003,100,1,400,0.01,20,2
323,14.26495257416124,14.49681639759232,14.484565222246257,100,1,400,0.01,20,2
324,14.26495257416124,14.485353920706794,14.48335971635877,100,1,400,0.01,20,2
325,14.26495257416124,14.56185663520707,14.488279758736647,100,1,400,0.01,20,2
326,14.26495257416124,14.818200765579057,14.505665045263832,100,1,400,0.01,20,2
327,14.26495257416124,14.718601275731084,14.500922844525203,100,1,400,0.01,20,2
328,14.26495257416124,14.738805603074795,14.503592995633241,100,1,400,0.01,20,2
329,14.26495257416124,14.658987116417569,14.499868481458789,100,1,400,0.01,20,2
330,14.26495257416124,14.481151783240634,14.48962123905437,100,1,400,0.01,20,2
331,14.26495257416124,14.442080296855506,14.486954159310184,100,1,400,0.01,20,2
332,14.26495257416124,14.506496508093962,14.490780136204572,100,1,400,0.01,20,2
333,14.26495257416124,14.751662654496918,14.506627953280482,100,1,400,0.01,20,2
334,14.26495257416124,14.794807477149757,14.510944428911179,100,1,400,0.01,20,2
335,14.26495257416124,14.645319139128283,14.503025593073486,100,1,400,0.01,20,2
336,14.26495257416124,14.626357235376696,14.502553680216504,100,1,400,0.01,20,2
337,14.26495257416124,14.711808124288499,14.50849664054024,100,1,400,0.01,20,2
338,14.26495257416124,14.75114921594294,14.512463049163228,100,1,400,0.01,20,2
339,14.26495257416124,14.683335427962726,14.509495699407541,100,1,400,0.01,20,2
340,14.26495257416124,14.547810850735733,14.501995345933977,100,1,400,0.01,20,2
341,14.26495257416124,14.706881070976834,14.51249729596194,100,1,400,0.01,20,2
342,14.26495257416124,14.763689072282128,14.517340105710423,100,1,400,0.01,20,2
343,14.26495257416124,14.781516640343774,14.519901296810138,100,1,400,0.01,20,2
344,14.26495257416124,14.915532097898243,14.529996490123628,100,1,400,0.01,20,2
345,14.26495257416124,14.66519692509496,14.516494251659624,100,1,400,0.01,20,2
