node_count,uwb_sigma_m,seed,rmse_aligned_m,mae_aligned_m,pairwise_dist_mae_m
8,5,20211,1.9115967090333776,1.7576384070282343,2.058169004992692
8,0,30211,0.0006626319556942603,0.0005445312238809577,0.0005720727643392218
8,0.1,30211,0.02417477174980953,0.023297508567629646,0.02173522732597109
8,0.2,30211,0.04834718247756416,0.046591630516461646,0.043473743577119896
8,0.3,30211,0.07251738678306173,0.06988250393997421,0.06521518725203877
8,0.4,30211,0.0966855280720346,0.09317025546868149,0.08695919945542675
8,0.5,30211,0.12085173896219681,0.11645500068384702,0.10870542376295948
8,0.6,30211,0.14501614167017726,0.1397368445134907,0.13045350609430642
8,0.7,30211,0.1691788483806001,0.1630158816116823,0.15220309459418266
8,0.8,30211,0.19333996159851954,0.18629219672211458,0.17395383952143728
8,0.9,30211,0.21749957448652646,0.20956586502704694,0.195705393146127
8,1,30211,0.2416577711874308,0.23283695248233768,0.2174574096544208
8,1.5,30211,0.3624298634897268,0.3491553792177683,0.32621245573326113
8,2,30211,0.5805023695214154,0.5160382776530809,0.5663198476168808
8,3,30211,0.8096583065449193,0.6957447762823481,0.839659784756298
8,4,30211,1.0585327733746024,0.9150746059837939,1.0996630029961096
8,5,30211,2.092294343523214,1.85403236666969,2.171649238107835
8,0,40211,0.0006626319556942603,0.0005445312238809577,0.0005720727643392218
8,0.1,40211,0.04513866397815922,0.03867797188650687,0.0469097601486183
8,0.2,40211,0.09031967992382671,0.07738258543862661,0.09392063880376691
8,0.3,40211,0.13554266219943664,0.1161136643690581,0.14103232978512956
8,0.4,40211,0.18080722187006207,0.15487102895951063,0.18824451461044234
8,0.5,40211,0.22611296738117456,0.19365449665305684,0.23555686209676135
8,0.6,40211,0.2714595052100237,0.23246388261816145,0.2829690280178523
8,0.7,40211,0.3168464404915122,0.2712990002856524,0.3304806548153659
8,0.8,40211,0.36227337761948547,0.3101596618599649,0.3780913713618869
8,0.9,40211,0.407739920824046,0.34904567880578485,0.4258007927740487
8,1,40211,0.4532456747254042,0.3879568623110494,0.4736085202738652
8,1.5,40211,0.44647113176522074,0.4053507260488597,0.41672355938330263
8,2,40211,0.760079229033465,0.7080350734442628,0.6980879235661634
8,3,40211,1.0200252205661084,0.9216038073395878,1.0598093990875286
8,4,40211,1.5662308020331388,1.2623025542420514,1.5955714467550262
8,5,40211,1.959229140744957,1.5798185892330945,2.003669847560793
8,0,50211,0.0006626319556942603,0.0005445312238809577,0.0005720727643392218
8,0.1,50211,0.03361267520417541,0.030187480470164348,0.0341953911191532
8,0.2,50211,0.06725219155061146,0.060413284030164535,0.06843960417908876
8,0.3,50211,0.10091816240082001,0.09067679496891211,0.1027318998765159
8,0.4,50211,0.1346102014663395,0.1209773834858148,0.13707154113430445
8,0.5,50211,0.16832792292727206,0.15131440800373877,0.17145779322725443
8,0.6,50211,0.20207094155190133,0.18168721721957126,0.20588992390873168
8,0.7,50211,0.2358388728172288,0.21209515192837686,0.24036720353797073
8,0.8,50211,0.26963133303014053,0.24253754665158297,0.274888905207617
8,0.9,50211,0.3034479394489943,0.2730137310950733,0.3094543048713704
8,1,50211,0.3100093502662179,0.27781909954882644,0.24504664908589044
8,1.5,50211,0.44806240588208945,0.39683404495788765,0.48865426104092496
8,2,50211,0.5980912142815109,0.5294957985661228,0.6533088330958432
8,3,50211,1.2819681173915958,1.0987214161180354,1.3007328884676608
8,4,50211,1.392430881056145,1.2808372207629248,1.4554175019560607
8,5,50211,1.636277236952963,1.4239167080361916,1.4950305019000958
8,0,60211,0.0006626319556942603,0.0005445312238809577,0.0005720727643392218
8,0.1,60211,0.0285878522538925,0.024133498884809496,0.02501151661623389
8,0.2,60211,0.057110861649970174,0.04820676835106593,0.049952339028275575
8,0.3,60211,0.0855684403521489,0.07221901736206962,0.07482172055918003
8,0.4,60211,0.11396015907286697,0.09616955840731496,0.09961907528025708
8,0.5,60211,0.14228574971153735,0.12005781379727425,0.12434398103713483
8,0.6,60211,0.170545106651048,0.1438833211203925,0.1490462969950139
8,0.7,60211,0.19873828670362859,0.16764573773727312,0.17372895099414398
8,0.8,60211,0.2268655077210362,0.19134484421930434,0.1983664817846519
8,0.9,60211,0.2549271459070058,0.21498054667142238,0.22295920257519494
8,1,60211,0.28292373189154646,0.2385528779099569,0.24750753906536288
8,1.5,60211,0.3624843233226345,0.34764750246541,0.2997062419892914
8,2,60211,0.5808688271551024,0.5402174718205942,0.4860980976970474
8,3,60211,0.9125932020705351,0.8471986295232163,0.9044996270135368
8,4,60211,1.1509756114949377,1.0749631286823165,1.1311819374002046
8,5,60211,1.4933001447472105,1.3613715555984558,1.5128945220329855
8,0,70211,0.0006626319556942603,0.0005445312238809577,0.0005720727643392218
8,0.1,70211,0.02218513172236456,0.018929590183267415,0.0200835780692612
8,0.2,70211,0.044356098536211794,0.03784630977417522,0.04016696053103751
8,0.3,70211,0.06651258100590089,0.056749920866908735,0.0602492176926008
8,0.4,70211,0.08865429469986262,0.07564021152450277,0.08032947035210987
8,0.5,70211,0.11078098724063458,0.09451699373169274,0.10040688754287895
8,0.6,70211,0.13289243560171604,0.11338010152124585,0.12048068432119637
