scenario,time_s,node_count,tx_per_node_per_min,rmse_m
none_moving,62,20,111,9.161746990396837
none_moving,63,20,93,9.102124944303124
none_moving,64,20,81,9.05353998573478
none_moving,65,20,75,8.97365666350911
none_moving,66,20,24,8.903629585805716
none_moving,67,20,42,8.776270779469987
none_moving,68,20,9,8.646240596154
none_moving,69,20,0,8.54133922090834
none_moving,70,20,21,8.454755422878732
none_moving,71,20,90,8.412087638429636
none_moving,72,20,114,8.328433847901543
none_moving,73,20,117,8.249083086640896
none_moving,74,20,129,8.16765248549209
none_moving,75,20,122.99999999999999,8.087645964929091
none_moving,76,20,126,8.008800608909427
none_moving,77,20,117,7.941492735461263
none_moving,78,20,54,7.855832833502117
none_moving,79,20,33,7.772316299833455
none_moving,80,20,51,7.676023165558733
none_moving,81,20,3,7.598185702220569
none_moving,82,20,30,7.507299865919636
none_moving,83,20,6,7.418307050517426
none_moving,84,20,0,7.347375893238379
none_moving,85,20,0,7.290804686282367
none_moving,86,20,0,7.245661720496908
none_moving,87,20,30,7.208955206450007
none_moving,88,20,36,7.155851364352928
none_moving,89,20,42,7.1042158696853965
none_moving,90,20,42,7.067156361767993
none_moving,91,20,54,7.021096995140423
none_moving,92,20,54,6.972132284360586
none_moving,93,20,57,6.898366430056101
none_moving,94,20,30,6.837190593946127
none_moving,95,20,39,6.763374432227003
none_moving,96,20,6,6.6986393094272145
none_moving,97,20,24,6.636108506881108
none_moving,98,20,87,6.5794392262413695
none_moving,99,20,114,6.527434668749185
none_moving,100,20,122.99999999999999,6.484546692247817
none_moving,101,20,150,6.447853423664441
none_moving,102,20,144,6.39608822797333
none_moving,103,20,159,6.352594206451003
none_moving,104,20,147,6.309588858694461
none_moving,105,20,84,6.266268217029597
none_moving,106,20,42,6.232135823546619
none_moving,107,20,57,6.202212327803697
none_moving,108,20,30,6.166148894258521
none_moving,109,20,15,6.124475640007972
none_moving,110,20,33,6.072031168922428
none_moving,111,20,6,6.025789378966684
none_moving,112,20,15,5.979576837679635
none_moving,113,20,18,5.940917754010709
none_moving,114,20,45,5.9032622115078865
none_moving,115,20,48,5.867382722426447
none_moving,116,20,57,5.8253277915075605
none_moving,117,20,75,5.822844563662851
none_moving,118,20,93,5.7588547722886085
none_moving,119,20,114,5.7036750318121525
none_moving,120,20,66,5.643892578456843
none_moving,121,20,48,5.59092260384098
none_moving,122,20,60,5.544878518656734
none_moving,0,35,0,18.720225893108573
none_moving,1,35,408,18.382114204582184
none_moving,2,35,665.1428571428571,18.07384768365568
none_moving,3,35,663.4285714285714,17.759738545578433
none_moving,4,35,675.4285714285714,17.45312762802031
none_moving,5,35,666.8571428571429,17.146670103021737
none_moving,6,35,673.7142857142857,16.84409736835171
none_moving,7,35,651.4285714285714,16.54157936510136
none_moving,8,35,219.42857142857142,16.247394089442672
none_moving,9,35,0,15.971533880227051
none_moving,10,35,0,15.712787874532337
none_moving,11,35,0,15.471358561271291
none_moving,12,35,0,15.248782106722663
none_moving,13,35,0,15.044072671309792
none_moving,14,35,0,14.856842168128024
none_moving,15,35,0,14.690251253784327
none_moving,16,35,0,14.544735104040276
none_moving,17,35,0,14.419588267931603
none_moving,18,35,0,14.313073004268867
none_moving,19,35,0,14.22328224662329
none_moving,20,35,0,14.148350641788463
none_moving,21,35,13.714285714285714,14.087010104578649
none_moving,22,35,116.57142857142857,13.911474936798962
none_moving,23,35,15.428571428571427,13.643819486589656
none_moving,24,35,0,13.41122926670678
none_moving,25,35,0,13.208352891302319
none_moving,26,35,0,13.031123106579908
none_moving,27,35,0,12.884719407104551
none_moving,28,35,36,12.743415008180321
none_moving,29,35,216,12.540948426794877
none_moving,30,35,252,12.347165583479839
none_moving,31,35,253.71428571428572,12.160419230867495
none_moving,32,35,269.14285714285717,11.987358863932183
none_moving,33,35,248.57142857142858,11.82367594613106
none_moving,34,35,265.7142857142857,11.669969244695443
none_moving,35,35,219.42857142857142,11.537487241182815
none_moving,36,35,72,11.422312211056438
none_moving,37,35,89.14285714285714,11.235346969341835
none_moving,38,35,27.428571428571427,11.031764227339428
none_moving,39,35,8.571428571428571,10.863096542254722
none_moving,40,35,0,10.729184717342939
none_moving,41,35,0,10.622735179029815
none_moving,42,35,0,10.538024335750436
none_moving,43,35,48,10.459503464129877
none_moving,44,35,178.28571428571428,10.344322738048792
none_moving,45,35,205.7142857142857,10.230831753944244
none_moving,46,35,202.28571428571428,10.12384987732655
none_moving,47,35,212.57142857142856,10.028276126668683
none_moving,48,35,207.42857142857144,9.937275530022406
none_moving,49,35,221.14285714285714,9.846777934976918
none_moving,50,35,207.42857142857144,9.717929180075874
none_moving,51,35,96,9.603075834192603
none_moving,52,35,37.714285714285715,9.455106077307832
none_moving,53,35,10.285714285714286,9.30095528780934
none_moving,54,35,1.7142857142857142,9.17555492701767
none_moving,55,35,17.142857142857142,9.069553791204287
none_moving,56,35,37.714285714285715,8.977978223767687
none_moving,57,35,80.57142857142857,8.903237593753985
none_moving,58,35,99.42857142857143,8.832053435311328
none_moving,59,35,133.71428571428572,8.765310959085445
none_moving,60,35,157.71428571428572,8.68497976751964
none_moving,61,35,168,8.616396788781577
none_moving,62,35,157.71428571428572,8.559853797965541
none_moving,63,35,135.42857142857142,8.50502030692066
none_moving,64,35,121.71428571428571,8.438606810647265
none_moving,65,35,123.42857142857142,8.321365223755086
none_moving,66,35,56.57142857142857,8.200977559236772
none_moving,67,35,42.85714285714286,8.078450641566961
none_moving,68,35,12,7.961033104148489
none_moving,69,35,0,7.867465519908236
none_moving,70,35,0,7.792854569695841
none_moving,71,35,34.285714285714285,7.732669529395452
none_moving,72,35,73.71428571428572,7.676100231951567
none_moving,73,35,106.28571428571428,7.616887731702541
none_moving,74,35,152.57142857142856,7.546826390958072
none_moving,75,35,150.85714285714286,7.4838305837428045
none_moving,76,35,162.85714285714286,7.427407041974662
none_moving,77,35,156,7.3677233020644755
none_moving,78,35,116.57142857142857,7.307675798189523
none_moving,79,35,113.14285714285714,7.241529376889749
none_moving,80,35,89.14285714285714,7.138773928678953
none_moving,81,35,37.714285714285715,7.050166096039353
none_moving,82,35,25.71428571428571,6.945208250560735
none_moving,83,35,8.571428571428571,6.846622974006283
none_moving,84,35,12,6.76787694916348
none_moving,85,35,30.857142857142854,6.701824531737473
none_moving,86,35,106.28571428571428,6.650777321698564
none_moving,87,35,147.42857142857144,6.593500962745047
none_moving,88,35,228,6.535089792805448
none_moving,89,35,248.57142857142858,6.474889216944195
none_moving,90,35,246.85714285714283,6.41880469561084
none_moving,91,35,246.85714285714283,6.366157824726484
none_moving,92,35,228,6.3173821516393245
none_moving,93,35,144,6.258042696595999
none_moving,94,35,118.28571428571429,6.194642400337724
none_moving,95,35,36,6.115298541451473
none_moving,96,35,15.428571428571427,6.04586701594245
none_moving,97,35,22.285714285714285,5.964328907855841
none_moving,98,35,24,5.889023197053593
none_moving,99,35,53.14285714285714,5.827266057926235
none_moving,100,35,73.71428571428572,5.770205268958182
none_moving,101,35,101.14285714285714,5.710796479730514
none_moving,102,35,123.42857142857142,5.647481250830372
none_moving,103,35,144,5.594485015190291
none_moving,104,35,149.14285714285714,5.530815583360998
none_moving,105,35,135.42857142857142,5.480956216377021
none_moving,106,35,125.14285714285715,5.429330262872378
none_moving,107,35,97.71428571428571,5.372434458285907
none_moving,108,35,54.857142857142854,5.316682013770892
none_moving,109,35,54.857142857142854,5.2578961742392245
none_moving,110,35,30.857142857142854,5.197520181227902
none_moving,111,35,15.428571428571427,5.145743452555106
none_moving,112,35,12,5.085353594716292
none_moving,113,35,37.714285714285715,5.027225378443407
none_moving,114,35,101.14285714285714,4.9769587149088235
none_moving,115,35,145.7142857142857,4.930295028577648
none_moving,116,35,181.71428571428572,4.885531680096773
none_moving,117,35,197.14285714285714,4.836756733797274
none_moving,118,35,198.85714285714286,4.798589340215107
none_moving,119,35,205.7142857142857,4.755952225152424
none_moving,120,35,169.71428571428572,4.721370417718118
none_moving,121,35,114.85714285714286,4.688362616521371
none_moving,122,35,94.28571428571428,4.652721829308612
none_moving,123,35,34.285714285714285,4.610720321367243
none_moving,124,35,30.857142857142854,4.559699302470432
none_moving,125,35,39.42857142857143,4.502851245655946
none_moving,126,35,44.57142857142857,4.453903377020948
none_moving,127,35,84,4.394848679164141
none_moving,128,35,102.85714285714285,4.339411013139042
none_moving,129,35,135.42857142857142,4.293057472620796
none_moving,130,35,137.14285714285714,4.240318687272872
none_moving,131,35,190.28571428571428,4.18174351862011
none_moving,132,35,190.28571428571428,4.122479066553511
none_moving,133,35,183.42857142857142,4.078074592682904
none_moving,134,35,159.42857142857142,4.034977172298119
none_moving,135,35,135.42857142857142,3.9888422542969897
none_moving,136,35,108,3.948820547148214
none_moving,137,35,87.42857142857143,3.9050499099948244
none_moving,138,35,34.285714285714285,3.8605225110913715
none_moving,139,35,18.857142857142858,3.814844165882652
none_moving,140,35,6.857142857142857,3.770965201263469
none_moving,141,35,63.42857142857143,3.7357926030829405
none_moving,142,35,101.14285714285714,3.6965857172391994
none_moving,143,35,133.71428571428572,3.6642032745251085
none_moving,0,50,0,21.50020158859256
none_moving,1,50,415.2,21.35495508322803
none_moving,2,50,680.4,21.122061910707213
none_moving,3,50,700.8,20.878332517020613
none_moving,4,50,704.4,20.628526632198184
none_moving,5,50,738,20.377023686429983
none_moving,6,50,698.4000000000001,20.126165886905525
none_moving,7,50,676.8,19.869754239301212
none_moving,8,50,199.2,19.613723359005345
none_moving,9,50,0,19.375897271657394
none_moving,10,50,0,19.1569912343966
none_moving,11,50,0,18.96056981697701
none_moving,12,50,0,18.78801446193477
none_moving,13,50,0,18.641608224529765
none_moving,14,50,0,18.517624630699345
none_moving,15,50,0,18.41203416411508
none_moving,16,50,0,18.325028102758267
none_moving,17,50,0,18.253507578408605
none_moving,18,50,0,18.194253186278594
none_moving,19,50,0,18.144752104114417
none_moving,20,50,0,18.10303472951916
none_moving,21,50,14.399999999999999,18.067599735180867
none_moving,22,50,134.4,17.876721384469885
none_moving,23,50,10.799999999999999,17.635615516968024
none_moving,24,50,0,17.439503183782072
none_moving,25,50,0,17.279269281725774
none_moving,26,50,0,17.14905737021058
none_moving,27,50,0,17.04349078959964
none_moving,28,50,22.8,16.962476901836936
none_moving,29,50,245.99999999999997,16.804196236072325
none_moving,30,50,292.8,16.63105666379534
none_moving,31,50,286.8,16.46650101691468
none_moving,32,50,282,16.307973226762282
none_moving,33,50,298.8,16.161795298516683
none_moving,34,50,292.8,16.025134588958988
none_moving,35,50,284.40000000000003,15.89540756099714
none_moving,36,50,92.4,15.783958500541043
none_moving,37,50,80.4,15.624259579670563
none_moving,38,50,9.6,15.438168381235414
none_moving,39,50,0,15.28697559192438
none_moving,40,50,0,15.16619838047167
none_moving,41,50,0,15.06983699557996
none_moving,42,50,0,14.992917821727206
none_moving,43,50,50.4,14.91191577429463
none_moving,44,50,98.39999999999999,14.823176595666187
none_moving,45,50,99.6,14.740645596646285
none_moving,46,50,97.2,14.671674715629628
none_moving,47,50,93.60000000000001,14.609007949141636
none_moving,48,50,96,14.554550100675787
none_moving,49,50,106.8,14.502890313196062
none_moving,50,50,99.6,14.42494374066274
none_moving,51,50,7.199999999999999,14.337617199938864
none_moving,52,50,62.400000000000006,14.201441281565653
none_moving,53,50,7.199999999999999,14.040857780840327
none_moving,54,50,0,13.911875923431133
none_moving,55,50,0,13.808965573504343
none_moving,56,50,43.199999999999996,13.713174307309712
none_moving,57,50,153.6,13.597430289496227
none_moving,58,50,216,13.466986594905045
none_moving,59,50,283.2,13.340677861251617
none_moving,60,50,301.2,13.196001398217344
none_moving,61,50,301.2,13.070232952248855
none_moving,62,50,292.8,12.942789601912192
none_moving,63,50,262.8,12.817695877294968
none_moving,64,50,198,12.7019943232911
none_moving,65,50,118.8,12.580814760973466
none_moving,66,50,32.400000000000006,12.473134695567236
none_moving,67,50,50.4,12.357046470941901
none_moving,68,50,8.4,12.241552131280477
none_moving,69,50,0,12.149344263459922
none_moving,70,50,6,12.07540544391862
none_moving,71,50,31.200000000000003,12.011362939357063
none_moving,72,50,69.6,11.951334471780104
none_moving,73,50,85.19999999999999,11.89223271170004
none_moving,74,50,134.4,11.815104310241555
none_moving,75,50,146.4,11.742468334139971
none_moving,76,50,148.8,11.671825474663311
none_moving,77,50,160.8,11.608547932382397
none_moving,78,50,132,11.535467068981259
none_moving,79,50,122.4,11.452225041836462
none_moving,80,50,90,11.344696851141766
none_moving,81,50,26.4,11.247817372009843
none_moving,82,50,34.8,11.150399054397663
none_moving,83,50,2.4,11.059815039054705
none_moving,84,50,45.6,10.974320134005803
none_moving,85,50,109.2,10.885949360073868
none_moving,86,50,159.60000000000002,10.801629679994504
none_moving,87,50,210,10.697419847235443
none_moving,88,50,231.6,10.59389184876446
none_moving,89,50,272.4,10.490693274324789
none_moving,90,50,289.20000000000005,10.391843117884058
none_moving,91,50,248.39999999999998,10.295059626640318
none_moving,92,50,211.2,10.205361300121908
none_moving,93,50,158.4,10.11179770344813
none_moving,94,50,97.2,10.022966170886612
none_moving,95,50,78,9.92871813368186
none_moving,96,50,33.6,9.850406165178725
none_moving,97,50,26.4,9.78033665041581
none_moving,98,50,16.8,9.71285462913564
none_moving,99,50,42,9.65382121976356
none_moving,100,50,78,9.595724344926749
none_moving,101,50,88.8,9.542014843165122
none_moving,102,50,93.60000000000001,9.49091033129191
none_moving,103,50,122.4,9.447592131503626
none_moving,104,50,150,9.403826852674161
none_moving,105,50,153.6,9.353365868835217
none_moving,106,50,121.2,9.297856503370868
none_moving,107,50,88.8,9.238777440201787
none_moving,108,50,63.6,9.175086034667297
none_moving,109,50,73.2,9.104452931223951
none_moving,110,50,42,9.019948663149737
none_moving,111,50,20.400000000000002,8.950720904814856
none_moving,112,50,85.19999999999999,8.88418057558234
none_moving,113,50,109.2,8.809515642932675
none_moving,114,50,118.8,8.743107853916193
none_moving,115,50,153.6,8.67324955524521
none_moving,116,50,208.8,8.593004247798639
none_moving,117,50,242.4,8.50472829418857
none_moving,118,50,256.8,8.417202430133027
none_moving,119,50,235.2,8.337936482116707
none_moving,120,50,205.2,8.258911686417154
none_moving,121,50,183.6,8.179358465906905
none_moving,122,50,150,8.102886469752441
none_moving,123,50,96,8.02331870746095
none_moving,124,50,78,7.955787689989868
none_moving,125,50,43.199999999999996,7.886798827410211
none_moving,126,50,13.2,7.830837030741504
none_moving,127,50,22.8,7.780825284892091
none_moving,128,50,16.8,7.740885292253804
none_moving,129,50,67.2,7.7067350003058825
none_moving,130,50,92.4,7.6750048124323635
none_moving,131,50,138,7.63529965490805
none_moving,132,50,172.79999999999998,7.597968792323651
none_moving,133,50,172.79999999999998,7.56018251470108
none_moving,134,50,165.6,7.5220931806451325
none_moving,135,50,178.8,7.4832577193903305
none_moving,136,50,154.8,7.435092512301494
none_moving,137,50,123.60000000000001,7.374089742183213
none_moving,138,50,80.4,7.308237240270323
none_moving,139,50,58.8,7.244598925451769
none_moving,140,50,62.400000000000006,7.177361274478333
none_moving,141,50,61.2,7.111843829371257
none_moving,142,50,85.19999999999999,7.052962794081732
none_moving,143,50,94.80000000000001,7.000014781523092
none_moving,144,50,135.6,6.936172387300694
none_moving,145,50,162,6.8833839674505235
none_moving,146,50,186,6.822160942029107
none_moving,147,50,168,6.765750432328895
none_moving,148,50,135.6,6.710623096070992
none_moving,149,50,109.2,6.659413152542702
none_moving,150,50,98.39999999999999,6.60855320516763
none_moving,151,50,58.8,6.559323228436022
none_moving,152,50,58.8,6.504455255103111
none_moving,153,50,34.8,6.447631632517688
none_moving,154,50,45.6,6.395951056326638
none_moving,155,50,42,6.3450911762921045
none_moving,156,50,37.2,6.30329469118801
none_moving,157,50,84,6.269117350090712
none_moving,158,50,124.80000000000001,6.229399557370155
none_moving,159,50,146.4,6.19811955513826
none_moving,160,50,169.2,6.1678082306032165
none_moving,161,50,170.39999999999998,6.136391306325983
none_moving,162,50,195.6,6.104677945347494
none_moving,163,50,196.79999999999998,6.071328773202888
none_moving,164,50,156,6.0324397818544
none_moving,165,50,109.2,5.988136716629915
none_moving,166,50,82.8,5.948029034838476
none_moving,167,50,78,5.903588512123377
none_moving,168,50,78,5.851335632611213
none_moving,169,50,108,5.803222617276658
none_moving,170,50,112.8,5.7568603282059
few_moving,0,5,0,15.129601844088073
few_moving,1,5,192,22.32054231474483
few_moving,2,5,228,22.25802329941339
few_moving,3,5,228,22.201718512146027
few_moving,4,5,228,22.151866888100756
few_moving,5,5,228,22.108146334430202
few_moving,6,5,156,22.069858866523244
few_moving,7,5,144,22.03676393739105
few_moving,8,5,12,22.008355808994445
few_moving,9,5,0,21.984728738772045
few_moving,10,5,0,21.965806019336558
few_moving,11,5,0,21.951538877820912
few_moving,12,5,0,21.94189618465445
few_moving,13,5,0,21.936997853564495
few_moving,14,5,0,21.935816235016908
few_moving,15,5,0,21.937336821827937
few_moving,16,5,0,21.940241499418534
few_moving,17,5,0,21.94364534353337
few_moving,18,5,0,21.947059393995136
few_moving,19,5,0,21.95023266506981
few_moving,20,5,24,21.95305406429486
few_moving,21,5,24,21.955492096892694
few_moving,22,5,48,21.945647239731127
few_moving,23,5,0,21.93932136388221
few_moving,24,5,0,21.936518750076683
few_moving,25,5,0,21.935702909707242
few_moving,26,5,0,21.93595145701378
few_moving,27,5,0,21.936720241752532
few_moving,28,5,36,21.938231983332443
few_moving,29,5,48,21.936758518130734
few_moving,30,5,60,21.93637100006508
few_moving,31,5,108,21.93650446047468
few_moving,32,5,48,21.936724885935124
few_moving,33,5,60,21.936939804808592
few_moving,34,5,48,21.93703987133993
few_moving,35,5,84,21.937119450824177
few_moving,36,5,48,21.9372117357051
few_moving,37,5,48,21.936950904018275
few_moving,38,5,0,21.93662816398312
few_moving,39,5,0,21.936493527238174
few_moving,40,5,0,21.93646496307812
few_moving,41,5,24,21.936492799009233
few_moving,42,5,0,21.93654752457846
few_moving,43,5,0,21.936612085856883
few_moving,44,5,0,21.936677038839267
few_moving,45,5,0,21.936737517887465
few_moving,46,5,24,21.936791352863562
few_moving,47,5,0,21.93683791049969
few_moving,48,5,0,21.936877390263437
few_moving,49,5,0,21.936910403753508
few_moving,50,5,48,21.93693772961139
few_moving,51,5,24,21.936774243818085
few_moving,52,5,48,21.936019155728868
few_moving,53,5,0,21.935661582745315
few_moving,54,5,0,21.935604736340096
few_moving,55,5,0,21.935705811154186
few_moving,56,5,24,21.935880389266277
few_moving,57,5,0,21.93607999249684
few_moving,58,5,0,21.936278016991434
few_moving,59,5,0,21.936460964995412
few_moving,60,5,0,21.936455202974372
few_moving,61,5,24,21.936336648180237
few_moving,62,5,0,21.936248148445728
few_moving,63,5,0,21.936181408731546
few_moving,64,5,0,21.936130615329414
few_moving,65,5,48,21.936091643524016
few_moving,66,5,24,21.93618095912536
few_moving,67,5,48,21.936265993494
few_moving,68,5,0,21.936450632676426
few_moving,69,5,0,21.9364809644124
few_moving,70,5,0,21.93635828832289
few_moving,71,5,24,21.936266408892266
few_moving,72,5,0,21.93619693919466
few_moving,73,5,60,21.935909970046126
few_moving,74,5,60,21.935754180687752
few_moving,75,5,60,21.93574850943194
few_moving,76,5,84,21.93561864589553
few_moving,77,5,48,21.935676570394694
few_moving,78,5,60,21.935839813039397
few_moving,79,5,60,21.935827692192028
few_moving,80,5,108,21.935739084568766
few_moving,81,5,24,21.935693739886762
few_moving,82,5,24,21.935576670297348
few_moving,83,5,0,21.935575013284872
few_moving,84,5,0,21.935632578797517
few_moving,85,5,0,21.935716327989695
few_moving,86,5,24,21.935807456727293
few_moving,87,5,0,21.935895804340582
few_moving,88,5,0,21.935976367942875
few_moving,89,5,0,21.936047146049074
few_moving,90,5,0,21.93610781821575
few_moving,91,5,24,21.936158947879047
few_moving,92,5,0,21.936201510513918
few_moving,93,5,0,21.936236622356127
few_moving,94,5,0,21.936265391358194
few_moving,95,5,72,21.936166890032688
few_moving,96,5,24,21.935957449253856
few_moving,97,5,24,21.93566828562168
few_moving,98,5,0,21.935570613735287
few_moving,99,5,0,21.93557801896157
few_moving,100,5,0,21.9356386903186
few_moving,101,5,24,21.935722265233938
few_moving,102,5,0,21.935811549079396
