scenario,noise_sigma,time_s,baseline_tx_total,baseline_tx_per_node_per_min,baseline_rmse_aligned_m,baseline_mae_aligned_m,icum_tx_total,icum_tx_per_node_per_min,icum_rmse_aligned_m,icum_mae_aligned_m
many_moving,0.1,233,6122,157.6480686695279,17.888792825310823,5.722095036696105,3286,84.61802575107296,17.751456593177316,5.793000350228544
many_moving,0.1,234,6160,157.94871794871796,17.888847617766842,5.732207553916664,3286,84.25641025641026,17.75153271179581,5.797294751910782
many_moving,0.1,235,6170,157.53191489361703,17.888977393901975,5.745448090107801,3286,83.89787234042554,17.751599396697795,5.802036367587986
many_moving,0.1,236,6208,157.83050847457628,17.889115791342913,5.765727381864187,3287,83.5677966101695,17.75165645023787,5.806200505274436
many_moving,0.1,237,6217,157.39240506329114,17.889051837693568,5.765535357573802,3288,83.24050632911393,17.751704464671484,5.809706824408591
many_moving,0.1,238,6255,157.6890756302521,17.889503048649374,5.803669783335266,3294,83.04201680672269,17.75138564030392,5.785191416211741
many_moving,0.1,239,6264,157.255230125523,17.889245098148585,5.773944219298979,3294,82.69456066945607,17.751192831527526,5.7711811762418375
many_moving,0.1,240,6300,157.5,17.889583876220946,5.807997419354235,3299,82.475,17.75109433749831,5.765355460391052
many_moving,0.1,241,6310,157.0954356846473,17.889083823161553,5.76028897523342,3306,82.30705394190872,17.750553579657005,5.737075672246208
many_moving,0.1,242,6347,157.36363636363637,17.888865470723346,5.7331384615074,3307,81.99173553719008,17.750440461449525,5.735795115250192
many_moving,0.1,243,6355,156.9135802469136,17.889390980025762,5.79879724192578,3307,81.65432098765432,17.75062764435361,5.757502021530405
many_moving,0.1,244,6393,157.20491803278688,17.88974172169581,5.824306001547507,3309,81.3688524590164,17.750955102360916,5.785813547284258
many_moving,0.1,245,6402,156.78367346938776,17.89011664254721,5.847480418884716,3311,81.0857142857143,17.751328370666958,5.811170875722356
many_moving,0.1,246,6440,157.07317073170734,17.890541463302437,5.876226430562122,3311,80.75609756097562,17.75170642774897,5.8326530993586605
many_moving,0.1,247,6451,156.70445344129556,17.89009646953616,5.84850668909195,3312,80.45344129554657,17.75205971387529,5.850523979679509
many_moving,0.1,248,6490,157.01612903225805,17.88928200030285,5.778374429458795,3312,80.1290322580645,17.75237487899798,5.865218862125575
many_moving,0.1,249,6500,156.6265060240964,17.889024705886076,5.75573291808549,3312,79.80722891566263,17.752647833302,5.8772073197537305
many_moving,0.1,250,6539,156.93599999999998,17.88886887021343,5.733609623155757,3312,79.48799999999999,17.752879522408435,5.886934985042592
many_moving,0.1,251,6548,156.5258964143426,17.888855307643947,5.724221838707054,3318,79.31474103585657,17.753055020822114,5.890679159817472
many_moving,0.1,252,6588,156.85714285714283,17.888965371250187,5.7400128672003365,3324,79.14285714285714,17.753088288788508,5.885519333678551
many_moving,0.1,253,6598,156.47430830039525,17.88895416010504,5.728562385212125,3333,79.04347826086956,17.752900719647656,5.863696702807006
many_moving,0.1,254,6636,156.75590551181102,17.889020990702576,5.7426897076854075,3338,78.85039370078741,17.752787313347376,5.839074298617224
many_moving,0.1,255,6646,156.3764705882353,17.88892087784905,5.73605308429643,3348,78.7764705882353,17.752634060029767,5.821415873117917
many_moving,0.1,256,6685,156.6796875,17.889004688432824,5.74436521750806,3360,78.75,17.752222920606183,5.810655059808814
many_moving,0.1,257,6695,156.30350194552528,17.88893153418822,5.743390952408738,3366,78.58365758754864,17.751465192957536,5.7867609348139935
many_moving,0.1,258,6734,156.6046511627907,17.888840561634417,5.728726279369339,3366,78.27906976744187,17.750988869495867,5.767871378258817
many_moving,0.1,259,6744,156.23166023166024,17.888955030130905,5.750383937941274,3368,78.02316602316603,17.750724769044997,5.758706613256975
many_moving,0.1,260,6781,156.4846153846154,17.889134864234617,5.775417120468516,3368,77.72307692307693,17.75059965356988,5.757565972928017
many_moving,0.1,261,6789,156.0689655172414,17.889189872479996,5.769237324082206,3368,77.42528735632185,17.750561248481496,5.761154900107523
many_moving,0.1,262,6828,156.36641221374046,17.889476769218437,5.798101895278337,3369,77.1526717557252,17.750569987052593,5.765090795327499
many_moving,0.1,263,6837,155.97718631178708,17.88992759930532,5.80854109717634,3369,76.8593155893536,17.75060222506467,5.76876940095297
many_moving,0.1,264,6875,156.25,17.890509007661485,5.83491738810523,3369,76.56818181818181,17.750644169031222,5.772066595048616
many_moving,0.1,265,6884,155.8641509433962,17.890107274708235,5.822912407249994,3369,76.27924528301885,17.750688060094827,5.774968050233982
many_moving,0.1,266,6920,156.09022556390977,17.889917971734334,5.8277108562125735,3370,76.01503759398496,17.750729786685987,5.77749524396192
many_moving,0.1,267,6930,155.73033707865167,17.889695175858705,5.8147061518997,3371,75.75280898876404,17.750767400119926,5.779680409685012
many_moving,0.1,268,6968,155.99999999999997,17.889462215857733,5.78739494989061,3377,75.6044776119403,17.750810465317965,5.78282279756914
many_moving,0.1,269,6976,155.59851301115242,17.889667133727727,5.8022026270166664,3377,75.32342007434944,17.750891166556652,5.786695844722017
many_moving,0.1,270,7015,155.88888888888889,17.88969432926098,5.795623924817677,3382,75.15555555555555,17.75078414726907,5.7779420184997585
many_moving,0.1,271,7023,155.49077490774906,17.889441407983856,5.782228235784086,3389,75.03321033210332,17.750700980150068,5.773648247740866
many_moving,0.1,272,7061,155.7573529411765,17.889188069690896,5.767153745509116,3392,74.82352941176471,17.750583429330977,5.7621181143716615
many_moving,0.1,273,7071,155.40659340659343,17.889609438171853,5.802267633231209,3392,74.54945054945055,17.75059474181906,5.762534612702425
many_moving,0.1,274,7109,155.67153284671534,17.889980996442294,5.820561466871199,3394,74.32116788321167,17.750671217857015,5.769043324010536
many_moving,0.1,275,7119,155.32363636363638,17.890115713687333,5.829837642605158,3394,74.05090909090909,17.750698033033615,5.770057882197962
many_moving,0.1,276,7158,155.6086956521739,17.89024765742126,5.8365928290433065,3394,73.78260869565217,17.750745267010934,5.772802665656765
many_moving,0.1,277,7168,155.2635379061372,17.889713026761044,5.818439020682616,3401,73.66787003610109,17.75076612852531,5.773256397353165
many_moving,0.1,278,7207,155.54676258992805,17.889357203668137,5.796064502949912,3410,73.59712230215827,17.75086851642482,5.784276480111322
many_moving,0.1,279,7215,155.16129032258064,17.889089761855335,5.762417516064566,3420,73.54838709677419,17.750853450322822,5.7801390766449074
many_moving,0.1,280,7254,155.44285714285712,17.88908200415996,5.767956626283605,3429,73.47857142857141,17.75082332668461,5.781513383943657
many_moving,0.1,281,7263,155.08185053380782,17.88927610124004,5.792364027764297,3440,73.45195729537366,17.751054507059163,5.79724956881722
many_moving,0.1,282,7302,155.36170212765958,17.889549232548518,5.806865509864344,3451,73.42553191489363,17.750947851584243,5.791182386507518
many_moving,0.1,283,7312,155.02473498233215,17.889329815034987,5.787493058603955,3464,73.4416961130742,17.75081840277158,5.778480618773743
many_moving,0.1,284,7351,155.30281690140845,17.889203398059994,5.780167445467627,3468,73.26760563380282,17.75126863786669,5.811452710195068
many_moving,0.1,285,7361,154.96842105263158,17.88968450472103,5.812910052290191,3472,73.09473684210526,17.751706409783193,5.838498730955285
many_moving,0.1,286,7397,155.1818181818182,17.890070545496048,5.826758231394551,3478,72.96503496503497,17.751388510610116,5.821273470390862
many_moving,0.1,287,7406,154.82926829268294,17.890058206516596,5.829477693026944,3481,72.77351916376307,17.751220009818805,5.809855222531958
many_moving,0.1,288,7443,155.0625,17.89002701885653,5.840037345201074,3481,72.52083333333334,17.751164537007266,5.804312886880184
many_moving,0.1,289,7450,154.67128027681662,17.889606365690124,5.816449898148267,3483,72.31141868512111,17.751171000209226,5.802844547241285
many_moving,0.1,290,7489,154.9448275862069,17.8896768978453,5.8163957261229005,3483,72.06206896551724,17.751232073307936,5.806559543779396
many_moving,0.1,291,7499,154.61855670103094,17.889353994924534,5.80100192859108,3483,71.81443298969073,17.751307251381352,5.811023053810873
many_moving,0.1,292,7537,154.86986301369865,17.88926798544721,5.790065550645069,3484,71.58904109589041,17.751384248077965,5.815629192919005
many_moving,0.1,293,7547,154.54607508532422,17.88930038127774,5.788423994061332,3484,71.34470989761091,17.751456637134446,5.820108620691297
many_moving,0.1,294,7583,154.7551020408163,17.8891565807387,5.771002766720006,3484,71.10204081632652,17.75152145762927,5.824289372634315
many_moving,0.1,295,7592,154.4135593220339,17.889000022961945,5.757234701443266,3484,70.86101694915253,17.751577737260313,5.828038048080056
many_moving,0.1,296,7629,154.64189189189187,17.88896425793777,5.745666157914401,3485,70.64189189189189,17.751625592510603,5.831285179591909
many_moving,0.1,297,7640,154.34343434343432,17.888927993940133,5.744764768949052,3486,70.42424242424242,17.7516656892461,5.834028461850303
many_moving,0.1,298,7678,154.59060402684563,17.889071654161903,5.7686257215301096,3492,70.30872483221476,17.75172220955363,5.835060832119369
many_moving,0.1,299,7687,154.2541806020067,17.88902860509362,5.760187465101845,3494,70.11371237458194,17.751785413793623,5.836365630370053
many_moving,0.1,300,7726,154.52,17.889066230979882,5.7614429565665395,3498,69.96000000000001,17.7518430680911,5.837774197962942
many_moving,0.1,301,7733,154.14617940199335,17.88911378722051,5.760916948958508,3502,69.80730897009967,17.751837286481827,5.83753465822868
many_moving,0.1,302,7773,154.43046357615893,17.88921955609038,5.77321058732821,3505,69.63576158940397,17.751912738335605,5.8506002430258
many_moving,0.1,303,7783,154.11881188118812,17.888912299209355,5.738795175622115,3505,69.4059405940594,17.752141200808822,5.8679316853667425
many_moving,0.1,304,7821,154.36184210526318,17.88899607649743,5.750340600483823,3507,69.21710526315789,17.752431546496222,5.884912502183264
many_moving,0.1,305,7830,154.0327868852459,17.889052020056067,5.753913306802404,3507,68.99016393442623,17.75262521270198,5.892489887265063
many_moving,0.1,306,7867,154.25490196078434,17.88890140583437,5.7366096187687114,3507,68.76470588235294,17.752830369559472,5.899741062422286
many_moving,0.1,307,7876,153.928338762215,17.888929743534412,5.7426246924077216,3512,68.6384364820847,17.75358951911022,5.9292160861757415
